0.0	0.5
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703276U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
400,41888427734375;	260,75;	0,0;	0,0
400,4754333496094;	316,5;	0,0;	0,0
400,5319519042969;	550,25;	0,0;	0,0
400,5885009765625;	868,75;	0,0;	0,0
400,6449890136719;	405,25;	0,0;	0,0
400,7015075683594;	307,75;	0,0;	0,0
400,75799560546875;	296,75;	0,0;	0,0
400,8144836425781;	263,0;	0,0;	0,0
400,8709716796875;	253,75;	0,0;	0,0
400,92742919921875;	262,0;	0,0;	0,0
400,98388671875;	280,75;	0,0;	0,0
401,04034423828125;	322,75;	0,0;	0,0
401,09674072265625;	263,5;	0,0;	0,0
401,1531677246094;	254,25;	0,0;	0,0
401,2095947265625;	253,5;	0,0;	0,0
401,2659912109375;	248,25;	0,0;	0,0
401,3223876953125;	251,25;	0,0;	0,0
401,3787841796875;	250,75;	0,0;	0,0
401,4351806640625;	266,5;	0,0;	0,0
401,4915466308594;	369,75;	0,0;	0,0
401,54791259765625;	327,5;	0,0;	0,0
401,604248046875;	252,0;	0,0;	0,0
401,66058349609375;	268,75;	0,0;	0,0
401,7169189453125;	283,75;	0,0;	0,0
401,77325439453125;	301,25;	0,0;	0,0
401,8295593261719;	271,75;	0,0;	0,0
401,8858642578125;	275,0;	0,0;	0,0
401,942138671875;	246,25;	0,0;	0,0
401,9984436035156;	245,75;	0,0;	0,0
402,0547180175781;	258,5;	0,0;	0,0
402,1109619140625;	252,75;	0,0;	0,0
402,1672058105469;	276,0;	0,0;	0,0
402,22344970703125;	374,0;	0,0;	0,0
402,2796936035156;	332,75;	0,0;	0,0
402,3359375;	265,25;	0,0;	0,0
402,39215087890625;	258,25;	0,0;	0,0
402,44830322265625;	266,5;	0,0;	0,0
402,5045166015625;	283,0;	0,0;	0,0
402,5606994628906;	310,75;	0,0;	0,0
402,6168518066406;	278,5;	0,0;	0,0
402,6730041503906;	263,0;	0,0;	0,0
402,7291564941406;	265,25;	0,0;	0,0
402,7853088378906;	261,5;	0,0;	0,0
402,8414611816406;	267,25;	0,0;	0,0
402,8975830078125;	252,75;	0,0;	0,0
402,9537048339844;	281,5;	0,0;	0,0
403,0097961425781;	338,5;	0,0;	0,0
403,0658874511719;	566,75;	0,0;	0,0
403,1219787597656;	964,0;	0,0;	0,0
403,1780700683594;	582,75;	0,0;	0,0
403,234130859375;	342,75;	0,0;	0,0
403,2901916503906;	436,25;	0,0;	0,0
403,34625244140625;	743,25;	0,0;	0,0
403,40228271484375;	583,0;	0,0;	0,0
403,45831298828125;	468,25;	0,0;	0,0
403,51434326171875;	644,75;	0,0;	0,0
403,5703430175781;	292,5;	0,0;	0,0
403,6263122558594;	279,5;	0,0;	0,0
403,68231201171875;	270,5;	0,0;	0,0
403,7383117675781;	273,5;	0,0;	0,0
403,79425048828125;	251,25;	0,0;	0,0
403,8501892089844;	240,75;	0,0;	0,0
403,9061584472656;	268,75;	0,0;	0,0
403,96209716796875;	281,25;	0,0;	0,0
404,0180358886719;	273,75;	0,0;	0,0
404,0739440917969;	283,5;	0,0;	0,0
404,1298828125;	337,25;	0,0;	0,0
404,1857604980469;	353,75;	0,0;	0,0
404,24163818359375;	332,0;	0,0;	0,0
404,2975158691406;	283,75;	0,0;	0,0
404,3533935546875;	321,25;	0,0;	0,0
404,4092712402344;	475,5;	0,0;	0,0
404,4651184082031;	687,75;	0,0;	0,0
404,5209655761719;	935,5;	0,0;	0,0
404,5768127441406;	2118,25;	0,0;	0,0
404,6325988769531;	4960,0;	0,0;	0,0
404,68841552734375;	2001,75;	0,0;	0,0
404,7442321777344;	466,25;	0,0;	0,0
404,8000183105469;	394,25;	0,0;	0,0
404,8558349609375;	288,0;	0,0;	0,0
404,9115905761719;	304,5;	0,0;	0,0
404,96734619140625;	305,75;	0,0;	0,0
405,0231018066406;	274,0;	0,0;	0,0
405,078857421875;	247,5;	0,0;	0,0
405,1345520019531;	264,5;	0,0;	0,0
405,1902770996094;	285,75;	0,0;	0,0
405,2460021972656;	277,75;	0,0;	0,0
405,30169677734375;	284,5;	0,0;	0,0
405,3573913574219;	287,75;	0,0;	0,0
405,4130859375;	287,75;	0,0;	0,0
405,4687805175781;	297,25;	0,0;	0,0
405,5244445800781;	328,25;	0,0;	0,0
405,580078125;	319,25;	0,0;	0,0
405,6357116699219;	308,25;	0,0;	0,0
405,6913757324219;	298,75;	0,0;	0,0
405,74700927734375;	294,0;	0,0;	0,0
405,8025817871094;	373,0;	0,0;	0,0
405,85821533203125;	408,0;	0,0;	0,0
405,913818359375;	319,5;	0,0;	0,0
405,96942138671875;	312,75;	0,0;	0,0
406,02496337890625;	276,5;	0,0;	0,0
406,0805358886719;	284,0;	0,0;	0,0
406,1361083984375;	297,0;	0,0;	0,0
406,191650390625;	319,25;	0,0;	0,0
406,2471618652344;	402,75;	0,0;	0,0
406,3027038574219;	760,75;	0,0;	0,0
406,3582458496094;	1857,5;	0,0;	0,0
406,4137268066406;	4083,0;	0,0;	0,0
406,4692077636719;	1437,5;	0,0;	0,0
406,5246887207031;	348,75;	0,0;	0,0
406,5802001953125;	334,75;	0,0;	0,0
406,6356506347656;	315,75;	0,0;	0,0
406,69110107421875;	339,0;	0,0;	0,0
406,74658203125;	442,25;	0,0;	0,0
406,8019714355469;	416,25;	0,0;	0,0
406,857421875;	442,75;	0,0;	0,0
406,912841796875;	338,25;	0,0;	0,0
406,96826171875;	289,5;	0,0;	0,0
407,0236511230469;	330,5;	0,0;	0,0
407,0790710449219;	414,0;	0,0;	0,0
407,1344299316406;	808,25;	0,0;	0,0
407,1897888183594;	2334,0;	0,0;	0,0
407,24517822265625;	3477,25;	0,0;	0,0
407,3005065917969;	668,25;	0,0;	0,0
407,3558654785156;	346,0;	0,0;	0,0
407,4111633300781;	325,0;	0,0;	0,0
407,46649169921875;	334,0;	0,0;	0,0
407,5218200683594;	359,0;	0,0;	0,0
407,5771179199219;	327,0;	0,0;	0,0
407,6324157714844;	323,0;	0,0;	0,0
407,68768310546875;	436,5;	0,0;	0,0
407,7429504394531;	465,5;	0,0;	0,0
407,7981872558594;	341,0;	0,0;	0,0
407,85345458984375;	327,5;	0,0;	0,0
407,9086608886719;	327,0;	0,0;	0,0
407,96392822265625;	326,25;	0,0;	0,0
408,0191650390625;	314,25;	0,0;	0,0
408,0743408203125;	310,0;	0,0;	0,0
408,12957763671875;	303,75;	0,0;	0,0
408,18475341796875;	262,0;	0,0;	0,0
408,23992919921875;	296,5;	0,0;	0,0
408,29510498046875;	288,5;	0,0;	0,0
408,35028076171875;	304,0;	0,0;	0,0
408,4054260253906;	325,25;	0,0;	0,0
408,4605712890625;	356,5;	0,0;	0,0
408,51568603515625;	437,75;	0,0;	0,0
408,57080078125;	409,75;	0,0;	0,0
408,6259460449219;	322,5;	0,0;	0,0
408,6810302734375;	300,5;	0,0;	0,0
408,73614501953125;	293,75;	0,0;	0,0
408,79119873046875;	289,75;	0,0;	0,0
408,8462829589844;	282,75;	0,0;	0,0
408,9013366699219;	259,25;	0,0;	0,0
408,9563903808594;	284,25;	0,0;	0,0
409,0114440917969;	268,75;	0,0;	0,0
409,0664367675781;	290,75;	0,0;	0,0
409,1214904785156;	278,25;	0,0;	0,0
409,1764831542969;	262,5;	0,0;	0,0
409,2314758300781;	280,0;	0,0;	0,0
409,2864990234375;	290,75;	0,0;	0,0
409,3414611816406;	261,25;	0,0;	0,0
409,39642333984375;	274,5;	0,0;	0,0
409,451416015625;	251,25;	0,0;	0,0
409,50634765625;	293,5;	0,0;	0,0
409,5613098144531;	291,75;	0,0;	0,0
409,6162414550781;	329,0;	0,0;	0,0
409,6711730957031;	346,75;	0,0;	0,0
409,72607421875;	318,0;	0,0;	0,0
409,781005859375;	279,25;	0,0;	0,0
409,83587646484375;	315,75;	0,0;	0,0
409,8907470703125;	352,5;	0,0;	0,0
409,94561767578125;	294,75;	0,0;	0,0
410,0005187988281;	279,5;	0,0;	0,0
410,05535888671875;	299,5;	0,0;	0,0
410,1101989746094;	309,25;	0,0;	0,0
410,1650390625;	318,25;	0,0;	0,0
410,2198486328125;	289,75;	0,0;	0,0
410,2746887207031;	275,25;	0,0;	0,0
410,3294677734375;	288,75;	0,0;	0,0
410,3842468261719;	266,5;	0,0;	0,0
410,43902587890625;	309,0;	0,0;	0,0
410,4938049316406;	282,25;	0,0;	0,0
410,548583984375;	289,0;	0,0;	0,0
410,60333251953125;	307,25;	0,0;	0,0
410,6580810546875;	287,25;	0,0;	0,0
410,7127990722656;	317,0;	0,0;	0,0
410,7675476074219;	436,5;	0,0;	0,0
410,8222351074219;	498,5;	0,0;	0,0
410,876953125;	306,5;	0,0;	0,0
410,931640625;	331,0;	0,0;	0,0
410,986328125;	331,5;	0,0;	0,0
411,041015625;	440,75;	0,0;	0,0
411,095703125;	293,25;	0,0;	0,0
411,15032958984375;	288,25;	0,0;	0,0
411,2049865722656;	268,5;	0,0;	0,0
411,2596130371094;	301,75;	0,0;	0,0
411,3142395019531;	332,25;	0,0;	0,0
411,3688659667969;	320,0;	0,0;	0,0
411,4234619140625;	290,5;	0,0;	0,0
411,4780578613281;	351,75;	0,0;	0,0
411,53265380859375;	331,25;	0,0;	0,0
411,58721923828125;	294,5;	0,0;	0,0
411,64178466796875;	295,5;	0,0;	0,0
411,6963195800781;	292,25;	0,0;	0,0
411,7508544921875;	277,25;	0,0;	0,0
411,805419921875;	337,5;	0,0;	0,0
411,8598937988281;	501,75;	0,0;	0,0
411,9144287109375;	867,75;	0,0;	0,0
411,96893310546875;	409,0;	0,0;	0,0
412,0234375;	314,0;	0,0;	0,0
412,0779113769531;	338,25;	0,0;	0,0
412,13238525390625;	290,25;	0,0;	0,0
412,1868591308594;	322,75;	0,0;	0,0
412,2413330078125;	329,5;	0,0;	0,0
412,2957458496094;	311,5;	0,0;	0,0
412,3501892089844;	289,0;	0,0;	0,0
412,4046325683594;	277,5;	0,0;	0,0
412,45904541015625;	279,25;	0,0;	0,0
412,5134582519531;	272,75;	0,0;	0,0
412,56781005859375;	289,25;	0,0;	0,0
412,6222229003906;	340,5;	0,0;	0,0
412,6766052246094;	351,25;	0,0;	0,0
412,73095703125;	341,5;	0,0;	0,0
412,7853088378906;	388,75;	0,0;	0,0
412,83966064453125;	451,5;	0,0;	0,0
412,8940124511719;	302,75;	0,0;	0,0
412,94830322265625;	268,0;	0,0;	0,0
413,0025939941406;	294,75;	0,0;	0,0
413,0569152832031;	310,25;	0,0;	0,0
413,1112060546875;	338,25;	0,0;	0,0
413,1654968261719;	509,25;	0,0;	0,0
413,2197570800781;	1269,0;	0,0;	0,0
413,2740173339844;	2069,25;	0,0;	0,0
413,3282775878906;	656,5;	0,0;	0,0
413,3825378417969;	412,0;	0,0;	0,0
413,436767578125;	401,0;	0,0;	0,0
413,4909973144531;	515,0;	0,0;	0,0
413,5451965332031;	579,0;	0,0;	0,0
413,5993957519531;	309,75;	0,0;	0,0
413,65362548828125;	299,0;	0,0;	0,0
413,7077941894531;	360,0;	0,0;	0,0
413,761962890625;	447,0;	0,0;	0,0
413,8161315917969;	316,0;	0,0;	0,0
413,87030029296875;	257,25;	0,0;	0,0
413,9244079589844;	281,0;	0,0;	0,0
413,97857666015625;	261,5;	0,0;	0,0
414,0326843261719;	279,0;	0,0;	0,0
414,0867919921875;	307,5;	0,0;	0,0
414,1408996582031;	320,0;	0,0;	0,0
414,1949462890625;	272,5;	0,0;	0,0
414,2490539550781;	328,25;	0,0;	0,0
414,3031311035156;	477,5;	0,0;	0,0
414,357177734375;	1065,25;	0,0;	0,0
414,4112548828125;	2547,5;	0,0;	0,0
414,46527099609375;	2363,75;	0,0;	0,0
414,5193176269531;	409,0;	0,0;	0,0
414,5733337402344;	332,75;	0,0;	0,0
414,6273498535156;	273,5;	0,0;	0,0
414,6813659667969;	294,25;	0,0;	0,0
414,7353515625;	311,75;	0,0;	0,0
414,7893371582031;	371,0;	0,0;	0,0
414,8432922363281;	377,75;	0,0;	0,0
414,89727783203125;	307,75;	0,0;	0,0
414,95123291015625;	348,0;	0,0;	0,0
415,0051574707031;	329,75;	0,0;	0,0
415,05908203125;	317,5;	0,0;	0,0
415,1130065917969;	320,75;	0,0;	0,0
415,16693115234375;	306,25;	0,0;	0,0
415,2208251953125;	355,5;	0,0;	0,0
415,27471923828125;	352,25;	0,0;	0,0
415,32861328125;	335,25;	0,0;	0,0
415,3824768066406;	433,25;	0,0;	0,0
415,43634033203125;	600,0;	0,0;	0,0
415,49017333984375;	780,25;	0,0;	0,0
415,54400634765625;	647,0;	0,0;	0,0
415,59783935546875;	349,0;	0,0;	0,0
415,65167236328125;	375,5;	0,0;	0,0
415,7054748535156;	542,5;	0,0;	0,0
415,75927734375;	567,5;	0,0;	0,0
415,81304931640625;	447,5;	0,0;	0,0
415,8668518066406;	433,5;	0,0;	0,0
415,9206237792969;	411,75;	0,0;	0,0
415,974365234375;	364,25;	0,0;	0,0
416,02813720703125;	305,25;	0,0;	0,0
416,0818786621094;	304,75;	0,0;	0,0
416,1355895996094;	300,75;	0,0;	0,0
416,1893005371094;	295,75;	0,0;	0,0
416,2430114746094;	286,5;	0,0;	0,0
416,2967224121094;	281,0;	0,0;	0,0
416,35040283203125;	271,25;	0,0;	0,0
416,4040832519531;	277,75;	0,0;	0,0
416,457763671875;	290,25;	0,0;	0,0
416,51141357421875;	285,75;	0,0;	0,0
416,5650634765625;	290,0;	0,0;	0,0
416,6186828613281;	286,5;	0,0;	0,0
416,6723327636719;	286,75;	0,0;	0,0
416,7259521484375;	288,5;	0,0;	0,0
416,779541015625;	288,75;	0,0;	0,0
416,8331298828125;	324,0;	0,0;	0,0
416,88671875;	298,25;	0,0;	0,0
416,9403076171875;	297,25;	0,0;	0,0
416,99383544921875;	293,75;	0,0;	0,0
417,04742431640625;	296,75;	0,0;	0,0
417,1009826660156;	340,5;	0,0;	0,0
417,15447998046875;	401,0;	0,0;	0,0
417,2080383300781;	376,0;	0,0;	0,0
417,2615661621094;	452,75;	0,0;	0,0
417,3150329589844;	393,25;	0,0;	0,0
417,3685607910156;	376,25;	0,0;	0,0
417,4220275878906;	349,5;	0,0;	0,0
417,47552490234375;	317,0;	0,0;	0,0
417,5289611816406;	376,25;	0,0;	0,0
417,5824279785156;	492,5;	0,0;	0,0
417,6358642578125;	561,5;	0,0;	0,0
417,6893310546875;	435,25;	0,0;	0,0
417,74273681640625;	386,0;	0,0;	0,0
417,7961730957031;	336,0;	0,0;	0,0
417,84954833984375;	330,75;	0,0;	0,0
417,9029541015625;	294,25;	0,0;	0,0
417,9563293457031;	312,5;	0,0;	0,0
418,0096740722656;	304,0;	0,0;	0,0
418,0630798339844;	300,0;	0,0;	0,0
418,11639404296875;	342,25;	0,0;	0,0
418,1697692871094;	516,0;	0,0;	0,0
418,22308349609375;	1034,25;	0,0;	0,0
418,2763977050781;	646,0;	0,0;	0,0
418,3297119140625;	390,0;	0,0;	0,0
418,3830261230469;	327,0;	0,0;	0,0
418,4363098144531;	304,5;	0,0;	0,0
418,4895935058594;	369,5;	0,0;	0,0
418,5428466796875;	534,5;	0,0;	0,0
418,59613037109375;	366,5;	0,0;	0,0
418,6493835449219;	364,5;	0,0;	0,0
418,70263671875;	634,75;	0,0;	0,0
418,755859375;	1261,75;	0,0;	0,0
418,80908203125;	1186,25;	0,0;	0,0
418,8622741699219;	953,75;	0,0;	0,0
418,9154968261719;	354,25;	0,0;	0,0
418,96868896484375;	314,25;	0,0;	0,0
419,0218811035156;	326,25;	0,0;	0,0
419,0750427246094;	339,5;	0,0;	0,0
419,1282043457031;	460,25;	0,0;	0,0
419,18133544921875;	767,0;	0,0;	0,0
419,2344970703125;	684,5;	0,0;	0,0
419,2876281738281;	322,0;	0,0;	0,0
419,3406982421875;	306,75;	0,0;	0,0
419,3938293457031;	301,5;	0,0;	0,0
419,4469299316406;	291,5;	0,0;	0,0
419,4999694824219;	325,75;	0,0;	0,0
419,5530700683594;	419,5;	0,0;	0,0
419,60614013671875;	495,25;	0,0;	0,0
419,6592102050781;	432,25;	0,0;	0,0
419,7122497558594;	404,25;	0,0;	0,0
419,7652893066406;	385,75;	0,0;	0,0
419,8183288574219;	579,75;	0,0;	0,0
419,8713073730469;	1192,5;	0,0;	0,0
419,9243469238281;	1500,5;	0,0;	0,0
419,9773254394531;	1576,0;	0,0;	0,0
420,03033447265625;	446,75;	0,0;	0,0
420,0832824707031;	386,25;	0,0;	0,0
420,1362609863281;	513,75;	0,0;	0,0
420,1892395019531;	984,25;	0,0;	0,0
420,2421569824219;	2396,0;	0,0;	0,0
420,29510498046875;	1420,75;	0,0;	0,0
420,3480529785156;	375,5;	0,0;	0,0
420,40093994140625;	365,75;	0,0;	0,0
420,453857421875;	511,5;	0,0;	0,0
420,5067138671875;	332,0;	0,0;	0,0
420,5596008300781;	296,75;	0,0;	0,0
420,6124572753906;	310,25;	0,0;	0,0
420,66534423828125;	290,75;	0,0;	0,0
420,7181701660156;	354,75;	0,0;	0,0
420,7710266113281;	320,0;	0,0;	0,0
420,8238525390625;	319,25;	0,0;	0,0
420,8766784667969;	311,0;	0,0;	0,0
420,9294738769531;	336,25;	0,0;	0,0
420,9822998046875;	332,25;	0,0;	0,0
421,03509521484375;	410,0;	0,0;	0,0
421,0878601074219;	615,5;	0,0;	0,0
421,1406555175781;	378,0;	0,0;	0,0
421,1933898925781;	315,5;	0,0;	0,0
421,24615478515625;	265,0;	0,0;	0,0
421,2988586425781;	269,0;	0,0;	0,0
421,35162353515625;	298,25;	0,0;	0,0
421,4043273925781;	321,5;	0,0;	0,0
421,45703125;	312,75;	0,0;	0,0
421,5097351074219;	297,0;	0,0;	0,0
421,56243896484375;	360,0;	0,0;	0,0
421,6151123046875;	396,5;	0,0;	0,0
421,66778564453125;	451,25;	0,0;	0,0
421,7204284667969;	335,75;	0,0;	0,0
421,7730712890625;	383,0;	0,0;	0,0
421,8257141113281;	447,0;	0,0;	0,0
421,8783264160156;	349,75;	0,0;	0,0
421,9309387207031;	460,5;	0,0;	0,0
421,9835205078125;	795,25;	0,0;	0,0
422,0361328125;	436,0;	0,0;	0,0
422,0887145996094;	354,5;	0,0;	0,0
422,14129638671875;	322,75;	0,0;	0,0
422,19384765625;	332,75;	0,0;	0,0
422,2464294433594;	550,0;	0,0;	0,0
422,2989501953125;	592,5;	0,0;	0,0
422,35150146484375;	372,25;	0,0;	0,0
422,4040222167969;	431,25;	0,0;	0,0
422,45654296875;	551,75;	0,0;	0,0
422,509033203125;	530,0;	0,0;	0,0
422,5615234375;	662,25;	0,0;	0,0
422,614013671875;	1219,0;	0,0;	0,0
422,66650390625;	2707,5;	0,0;	0,0
422,71893310546875;	6257,25;	0,0;	0,0
422,7713928222656;	3359,5;	0,0;	0,0
422,8238525390625;	1345,5;	0,0;	0,0
422,8762512207031;	529,0;	0,0;	0,0
422,9286804199219;	380,25;	0,0;	0,0
422,9811096191406;	346,5;	0,0;	0,0
423,0334777832031;	336,75;	0,0;	0,0
423,08587646484375;	315,25;	0,0;	0,0
423,1382141113281;	291,5;	0,0;	0,0
423,19061279296875;	288,0;	0,0;	0,0
423,24298095703125;	302,75;	0,0;	0,0
423,2953186035156;	343,25;	0,0;	0,0
423,3476257324219;	568,0;	0,0;	0,0
423,3999938964844;	873,25;	0,0;	0,0
423,4522705078125;	642,5;	0,0;	0,0
423,5046081542969;	378,25;	0,0;	0,0
423,556884765625;	553,5;	0,0;	0,0
423,60919189453125;	1006,5;	0,0;	0,0
423,6614685058594;	1555,5;	0,0;	0,0
423,7137145996094;	471,75;	0,0;	0,0
