0.0	1.0
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703272U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
187,1074981689453;	188,0;	0,0;	0,0
187,1499786376953;	181,5;	0,0;	0,0
187,19247436523438;	181,5;	0,0;	0,0
187,23495483398438;	182,75;	0,0;	0,0
187,2774200439453;	180,75;	0,0;	0,0
187,3199005126953;	172,5;	0,0;	0,0
187,36236572265625;	189,25;	0,0;	0,0
187,40481567382812;	176,75;	0,0;	0,0
187,447265625;	166,75;	0,0;	0,0
187,48971557617188;	193,25;	0,0;	0,0
187,5321807861328;	184,75;	0,0;	0,0
187,57460021972656;	209,0;	0,0;	0,0
187,61703491210938;	192,25;	0,0;	0,0
187,65945434570312;	197,25;	0,0;	0,0
187,70188903808594;	176,0;	0,0;	0,0
187,74429321289062;	178,75;	0,0;	0,0
187,78671264648438;	173,5;	0,0;	0,0
187,8291015625;	176,0;	0,0;	0,0
187,8715057373047;	179,0;	0,0;	0,0
187,9138946533203;	187,5;	0,0;	0,0
187,95628356933594;	188,25;	0,0;	0,0
187,99867248535156;	182,25;	0,0;	0,0
188,04104614257812;	190,5;	0,0;	0,0
188,0834197998047;	193,5;	0,0;	0,0
188,1257781982422;	191,75;	0,0;	0,0
188,1681365966797;	174,0;	0,0;	0,0
188,21047973632812;	185,5;	0,0;	0,0
188,2528533935547;	180,75;	0,0;	0,0
188,29518127441406;	192,25;	0,0;	0,0
188,3375244140625;	179,75;	0,0;	0,0
188,37986755371094;	159,5;	0,0;	0,0
188,42218017578125;	192,75;	0,0;	0,0
188,46450805664062;	199,75;	0,0;	0,0
188,50680541992188;	170,0;	0,0;	0,0
188,5491180419922;	167,75;	0,0;	0,0
188,5914306640625;	184,25;	0,0;	0,0
188,6337432861328;	187,75;	0,0;	0,0
188,676025390625;	164,25;	0,0;	0,0
188,71832275390625;	183,0;	0,0;	0,0
188,76058959960938;	187,75;	0,0;	0,0
188,80287170410156;	196,0;	0,0;	0,0
188,84515380859375;	181,75;	0,0;	0,0
188,8874053955078;	183,5;	0,0;	0,0
188,92965698242188;	194,5;	0,0;	0,0
188,97190856933594;	167,75;	0,0;	0,0
189,01416015625;	172,0;	0,0;	0,0
189,056396484375;	160,25;	0,0;	0,0
189,09864807128906;	182,25;	0,0;	0,0
189,140869140625;	177,75;	0,0;	0,0
189,18310546875;	171,75;	0,0;	0,0
189,22532653808594;	176,5;	0,0;	0,0
189,2675323486328;	162,5;	0,0;	0,0
189,30975341796875;	178,5;	0,0;	0,0
189,35194396972656;	162,25;	0,0;	0,0
189,3941650390625;	171,75;	0,0;	0,0
189,4363250732422;	184,25;	0,0;	0,0
189,47853088378906;	182,75;	0,0;	0,0
189,5207061767578;	177,25;	0,0;	0,0
189,56288146972656;	181,0;	0,0;	0,0
189,60504150390625;	190,25;	0,0;	0,0
189,647216796875;	190,5;	0,0;	0,0
189,6893768310547;	176,75;	0,0;	0,0
189,7315216064453;	193,5;	0,0;	0,0
189,77369689941406;	184,0;	0,0;	0,0
189,81581115722656;	173,5;	0,0;	0,0
189,85797119140625;	178,25;	0,0;	0,0
189,90008544921875;	187,75;	0,0;	0,0
189,9422149658203;	201,25;	0,0;	0,0
189,98431396484375;	160,0;	0,0;	0,0
190,0264434814453;	177,25;	0,0;	0,0
190,0685577392578;	179,0;	0,0;	0,0
190,11065673828125;	174,25;	0,0;	0,0
190,1527557373047;	188,0;	0,0;	0,0
190,19485473632812;	198,5;	0,0;	0,0
190,2369384765625;	189,5;	0,0;	0,0
190,2790069580078;	166,0;	0,0;	0,0
190,3210906982422;	184,5;	0,0;	0,0
190,36314392089844;	181,0;	0,0;	0,0
190,40521240234375;	185,25;	0,0;	0,0
190,44728088378906;	178,25;	0,0;	0,0
190,4893341064453;	179,5;	0,0;	0,0
190,5313720703125;	175,25;	0,0;	0,0
190,57342529296875;	188,0;	0,0;	0,0
190,61546325683594;	191,0;	0,0;	0,0
190,65748596191406;	178,0;	0,0;	0,0
190,6995086669922;	193,25;	0,0;	0,0
190,74151611328125;	173,5;	0,0;	0,0
190,78355407714844;	174,0;	0,0;	0,0
190,82554626464844;	189,0;	0,0;	0,0
190,8675537109375;	191,0;	0,0;	0,0
190,9095458984375;	180,5;	0,0;	0,0
190,9515380859375;	194,25;	0,0;	0,0
190,9935302734375;	175,5;	0,0;	0,0
191,03549194335938;	186,5;	0,0;	0,0
191,07748413085938;	182,5;	0,0;	0,0
191,1194305419922;	193,25;	0,0;	0,0
191,16140747070312;	185,0;	0,0;	0,0
191,20335388183594;	187,75;	0,0;	0,0
191,2453155517578;	196,75;	0,0;	0,0
191,28724670410156;	191,25;	0,0;	0,0
191,32919311523438;	183,5;	0,0;	0,0
191,3711395263672;	183,0;	0,0;	0,0
191,41307067871094;	198,25;	0,0;	0,0
191,4550018310547;	178,75;	0,0;	0,0
191,4969024658203;	195,5;	0,0;	0,0
191,538818359375;	206,25;	0,0;	0,0
191,58071899414062;	174,5;	0,0;	0,0
191,62261962890625;	183,5;	0,0;	0,0
191,66452026367188;	179,25;	0,0;	0,0
191,70640563964844;	194,75;	0,0;	0,0
191,74827575683594;	198,5;	0,0;	0,0
191,79017639160156;	187,25;	0,0;	0,0
191,83204650878906;	193,25;	0,0;	0,0
191,8739013671875;	170,5;	0,0;	0,0
191,915771484375;	208,25;	0,0;	0,0
191,95761108398438;	171,75;	0,0;	0,0
191,99948120117188;	191,0;	0,0;	0,0
192,04132080078125;	189,0;	0,0;	0,0
192,08316040039062;	192,25;	0,0;	0,0
192,12498474121094;	175,5;	0,0;	0,0
192,16680908203125;	167,25;	0,0;	0,0
192,20863342285156;	183,5;	0,0;	0,0
192,25045776367188;	178,5;	0,0;	0,0
192,2922821044922;	159,0;	0,0;	0,0
192,3340606689453;	178,75;	0,0;	0,0
192,37586975097656;	190,5;	0,0;	0,0
192,41766357421875;	173,25;	0,0;	0,0
192,45944213867188;	192,75;	0,0;	0,0
192,501220703125;	187,5;	0,0;	0,0
192,5430145263672;	176,75;	0,0;	0,0
192,5847625732422;	172,75;	0,0;	0,0
192,6265411376953;	194,5;	0,0;	0,0
192,66831970214844;	173,75;	0,0;	0,0
192,71005249023438;	183,75;	0,0;	0,0
192,75180053710938;	191,25;	0,0;	0,0
192,7935333251953;	179,75;	0,0;	0,0
192,8352813720703;	193,75;	0,0;	0,0
192,87701416015625;	184,25;	0,0;	0,0
192,9187469482422;	201,25;	0,0;	0,0
192,96044921875;	228,5;	0,0;	0,0
193,00218200683594;	223,25;	0,0;	0,0
193,04388427734375;	200,25;	0,0;	0,0
193,08558654785156;	180,5;	0,0;	0,0
193,12728881835938;	186,0;	0,0;	0,0
193,16897583007812;	193,75;	0,0;	0,0
193,21066284179688;	189,5;	0,0;	0,0
193,25233459472656;	178,5;	0,0;	0,0
193,2940216064453;	176,75;	0,0;	0,0
193,33567810058594;	185,5;	0,0;	0,0
193,37734985351562;	173,75;	0,0;	0,0
193,4189910888672;	170,75;	0,0;	0,0
193,4606475830078;	181,25;	0,0;	0,0
193,50228881835938;	185,75;	0,0;	0,0
193,5439453125;	183,75;	0,0;	0,0
193,58558654785156;	160,75;	0,0;	0,0
193,627197265625;	174,75;	0,0;	0,0
193,6688232421875;	166,0;	0,0;	0,0
193,71043395996094;	178,75;	0,0;	0,0
193,75204467773438;	170,75;	0,0;	0,0
193,7936553955078;	187,75;	0,0;	0,0
193,83526611328125;	183,25;	0,0;	0,0
193,87684631347656;	189,5;	0,0;	0,0
193,91844177246094;	186,75;	0,0;	0,0
193,96002197265625;	191,75;	0,0;	0,0
194,00160217285156;	166,75;	0,0;	0,0
194,04318237304688;	171,5;	0,0;	0,0
194,08473205566406;	161,25;	0,0;	0,0
194,1262969970703;	168,75;	0,0;	0,0
194,16786193847656;	186,25;	0,0;	0,0
194,20941162109375;	174,75;	0,0;	0,0
194,25094604492188;	165,75;	0,0;	0,0
194,29248046875;	186,5;	0,0;	0,0
194,33401489257812;	182,75;	0,0;	0,0
194,37554931640625;	183,0;	0,0;	0,0
194,4170684814453;	184,75;	0,0;	0,0
194,4585723876953;	183,75;	0,0;	0,0
194,50010681152344;	168,25;	0,0;	0,0
194,54159545898438;	187,75;	0,0;	0,0
194,58309936523438;	176,0;	0,0;	0,0
194,62457275390625;	193,75;	0,0;	0,0
194,66607666015625;	185,75;	0,0;	0,0
194,70753479003906;	197,0;	0,0;	0,0
194,7490234375;	163,25;	0,0;	0,0
194,79049682617188;	190,5;	0,0;	0,0
194,83197021484375;	184,75;	0,0;	0,0
194,87342834472656;	163,25;	0,0;	0,0
194,9148712158203;	174,5;	0,0;	0,0
194,95632934570312;	189,5;	0,0;	0,0
194,9977569580078;	191,25;	0,0;	0,0
195,0391845703125;	182,75;	0,0;	0,0
195,0806121826172;	172,0;	0,0;	0,0
195,12203979492188;	186,25;	0,0;	0,0
195,1634521484375;	170,75;	0,0;	0,0
195,2048797607422;	193,0;	0,0;	0,0
195,2462921142578;	170,75;	0,0;	0,0
195,2876739501953;	174,0;	0,0;	0,0
195,32908630371094;	176,5;	0,0;	0,0
195,37046813964844;	180,75;	0,0;	0,0
195,411865234375;	188,5;	0,0;	0,0
195,45321655273438;	179,75;	0,0;	0,0
195,49459838867188;	204,0;	0,0;	0,0
195,5359649658203;	182,25;	0,0;	0,0
195,57733154296875;	178,75;	0,0;	0,0
195,6186981201172;	193,75;	0,0;	0,0
195,6600341796875;	178,25;	0,0;	0,0
195,70138549804688;	174,5;	0,0;	0,0
195,74270629882812;	179,0;	0,0;	0,0
195,7840576171875;	190,75;	0,0;	0,0
195,8253631591797;	174,75;	0,0;	0,0
195,86669921875;	183,5;	0,0;	0,0
195,9080047607422;	184,75;	0,0;	0,0
195,94931030273438;	192,5;	0,0;	0,0
195,99063110351562;	182,25;	0,0;	0,0
196,03192138671875;	191,75;	0,0;	0,0
196,0731964111328;	170,75;	0,0;	0,0
196,11448669433594;	183,75;	0,0;	0,0
196,15579223632812;	182,25;	0,0;	0,0
196,19705200195312;	171,0;	0,0;	0,0
196,2383270263672;	186,25;	0,0;	0,0
196,27957153320312;	193,75;	0,0;	0,0
196,3208465576172;	182,25;	0,0;	0,0
196,36207580566406;	175,5;	0,0;	0,0
196,40333557128906;	182,0;	0,0;	0,0
196,44456481933594;	179,0;	0,0;	0,0
196,48580932617188;	196,75;	0,0;	0,0
196,52703857421875;	196,0;	0,0;	0,0
196,56825256347656;	202,75;	0,0;	0,0
196,60948181152344;	180,5;	0,0;	0,0
196,6506805419922;	187,0;	0,0;	0,0
196,69189453125;	184,25;	0,0;	0,0
196,73309326171875;	178,5;	0,0;	0,0
196,7742919921875;	187,25;	0,0;	0,0
196,81546020507812;	179,75;	0,0;	0,0
196,85665893554688;	188,5;	0,0;	0,0
196,89784240722656;	192,0;	0,0;	0,0
196,9390106201172;	180,75;	0,0;	0,0
196,9801788330078;	185,5;	0,0;	0,0
197,02133178710938;	176,25;	0,0;	0,0
197,0625;	171,25;	0,0;	0,0
197,1036376953125;	181,0;	0,0;	0,0
197,14479064941406;	195,25;	0,0;	0,0
197,1859130859375;	168,25;	0,0;	0,0
197,22705078125;	172,5;	0,0;	0,0
197,26817321777344;	168,0;	0,0;	0,0
197,30929565429688;	176,0;	0,0;	0,0
197,3504180908203;	171,5;	0,0;	0,0
197,39151000976562;	162,5;	0,0;	0,0
197,4326171875;	183,75;	0,0;	0,0
197,4737091064453;	175,0;	0,0;	0,0
197,51480102539062;	182,5;	0,0;	0,0
197,55589294433594;	182,75;	0,0;	0,0
197,5969696044922;	182,25;	0,0;	0,0
197,63803100585938;	162,75;	0,0;	0,0
197,67910766601562;	183,5;	0,0;	0,0
197,72015380859375;	194,25;	0,0;	0,0
197,76123046875;	166,75;	0,0;	0,0
197,8022918701172;	187,5;	0,0;	0,0
197,84332275390625;	168,75;	0,0;	0,0
197,88436889648438;	178,75;	0,0;	0,0
197,92538452148438;	172,5;	0,0;	0,0
197,96641540527344;	209,25;	0,0;	0,0
198,00743103027344;	168,25;	0,0;	0,0
198,0484619140625;	188,75;	0,0;	0,0
198,08946228027344;	182,75;	0,0;	0,0
198,13046264648438;	200,25;	0,0;	0,0
198,1714630126953;	182,5;	0,0;	0,0
198,2124481201172;	187,5;	0,0;	0,0
198,25344848632812;	167,75;	0,0;	0,0
198,29443359375;	170,25;	0,0;	0,0
198,3354034423828;	184,0;	0,0;	0,0
198,37635803222656;	180,25;	0,0;	0,0
198,41734313964844;	166,75;	0,0;	0,0
198,45828247070312;	179,75;	0,0;	0,0
198,49923706054688;	190,5;	0,0;	0,0
198,54019165039062;	185,5;	0,0;	0,0
198,5811309814453;	183,5;	0,0;	0,0
198,62205505371094;	172,75;	0,0;	0,0
198,66299438476562;	172,75;	0,0;	0,0
198,7039031982422;	181,75;	0,0;	0,0
198,7448272705078;	188,25;	0,0;	0,0
198,78573608398438;	196,75;	0,0;	0,0
198,82662963867188;	174,75;	0,0;	0,0
198,8675537109375;	190,25;	0,0;	0,0
198,908447265625;	189,25;	0,0;	0,0
198,94932556152344;	193,5;	0,0;	0,0
198,9901885986328;	186,25;	0,0;	0,0
199,0310821533203;	185,75;	0,0;	0,0
199,07196044921875;	184,5;	0,0;	0,0
199,11280822753906;	186,5;	0,0;	0,0
199,1536865234375;	181,25;	0,0;	0,0
199,19451904296875;	174,0;	0,0;	0,0
199,23538208007812;	178,25;	0,0;	0,0
199,27621459960938;	174,25;	0,0;	0,0
199,31704711914062;	184,25;	0,0;	0,0
199,35787963867188;	183,0;	0,0;	0,0
199,39871215820312;	175,0;	0,0;	0,0
199,4395294189453;	182,5;	0,0;	0,0
199,4803466796875;	194,5;	0,0;	0,0
199,52114868164062;	177,5;	0,0;	0,0
199,5619354248047;	180,5;	0,0;	0,0
199,6027374267578;	176,5;	0,0;	0,0
199,64352416992188;	171,25;	0,0;	0,0
199,68431091308594;	172,75;	0,0;	0,0
199,72508239746094;	186,75;	0,0;	0,0
199,765869140625;	191,75;	0,0;	0,0
199,80662536621094;	190,25;	0,0;	0,0
199,84738159179688;	193,5;	0,0;	0,0
199,8881378173828;	174,75;	0,0;	0,0
199,92889404296875;	179,25;	0,0;	0,0
199,96963500976562;	186,75;	0,0;	0,0
200,01036071777344;	193,0;	0,0;	0,0
200,0511016845703;	185,25;	0,0;	0,0
200,09181213378906;	186,25;	0,0;	0,0
200,13255310058594;	187,0;	0,0;	0,0
200,1732635498047;	180,75;	0,0;	0,0
200,21395874023438;	171,5;	0,0;	0,0
200,25465393066406;	176,5;	0,0;	0,0
200,2953643798828;	177,5;	0,0;	0,0
200,3360595703125;	179,0;	0,0;	0,0
200,37672424316406;	183,25;	0,0;	0,0
200,41741943359375;	200,25;	0,0;	0,0
200,4580841064453;	188,75;	0,0;	0,0
200,49874877929688;	177,75;	0,0;	0,0
200,53939819335938;	196,0;	0,0;	0,0
200,58006286621094;	179,5;	0,0;	0,0
200,62071228027344;	167,5;	0,0;	0,0
200,66136169433594;	180,25;	0,0;	0,0
200,70201110839844;	182,25;	0,0;	0,0
200,74261474609375;	169,5;	0,0;	0,0
200,7832489013672;	178,75;	0,0;	0,0
200,82386779785156;	190,75;	0,0;	0,0
200,86448669433594;	179,5;	0,0;	0,0
200,9050750732422;	159,0;	0,0;	0,0
200,94569396972656;	171,75;	0,0;	0,0
200,9862823486328;	185,25;	0,0;	0,0
201,02687072753906;	205,75;	0,0;	0,0
201,06747436523438;	188,25;	0,0;	0,0
201,1080322265625;	177,0;	0,0;	0,0
201,14862060546875;	196,25;	0,0;	0,0
201,18917846679688;	179,5;	0,0;	0,0
201,22975158691406;	189,25;	0,0;	0,0
201,27029418945312;	202,0;	0,0;	0,0
201,31085205078125;	177,0;	0,0;	0,0
201,3513946533203;	172,0;	0,0;	0,0
201,39193725585938;	195,25;	0,0;	0,0
201,43246459960938;	187,5;	0,0;	0,0
201,4729766845703;	181,5;	0,0;	0,0
201,51351928710938;	203,5;	0,0;	0,0
201,5540313720703;	178,5;	0,0;	0,0
201,59454345703125;	163,0;	0,0;	0,0
201,63504028320312;	187,75;	0,0;	0,0
201,675537109375;	177,25;	0,0;	0,0
201,7160186767578;	180,25;	0,0;	0,0
201,7565155029297;	163,75;	0,0;	0,0
201,79698181152344;	184,0;	0,0;	0,0
201,83746337890625;	181,75;	0,0;	0,0
201,8779296875;	189,0;	0,0;	0,0
201,9183807373047;	185,0;	0,0;	0,0
201,95884704589844;	178,25;	0,0;	0,0
201,99929809570312;	169,5;	0,0;	0,0
202,0397491455078;	188,25;	0,0;	0,0
202,08016967773438;	189,0;	0,0;	0,0
202,12062072753906;	178,5;	0,0;	0,0
202,16102600097656;	187,5;	0,0;	0,0
202,2014617919922;	176,25;	0,0;	0,0
202,2418670654297;	182,5;	0,0;	0,0
202,2822723388672;	173,5;	0,0;	0,0
202,3226776123047;	179,25;	0,0;	0,0
202,3630828857422;	189,25;	0,0;	0,0
202,40347290039062;	190,0;	0,0;	0,0
202,44384765625;	181,75;	0,0;	0,0
202,48423767089844;	214,25;	0,0;	0,0
202,52459716796875;	226,5;	0,0;	0,0
202,56497192382812;	185,0;	0,0;	0,0
202,60533142089844;	191,5;	0,0;	0,0
202,64569091796875;	183,75;	0,0;	0,0
202,68605041503906;	176,5;	0,0;	0,0
202,72637939453125;	188,25;	0,0;	0,0
202,7667236328125;	174,0;	0,0;	0,0
202,8070526123047;	166,75;	0,0;	0,0
202,84738159179688;	180,25;	0,0;	0,0
202,8876953125;	197,25;	0,0;	0,0
202,9280242919922;	180,5;	0,0;	0,0
202,96832275390625;	181,5;	0,0;	0,0
