0.0	1.0
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703273U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
266,8706359863281;	161,5;	0,0;	0,0
266,90679931640625;	188,0;	0,0;	0,0
266,9429016113281;	187,0;	0,0;	0,0
266,97900390625;	177,75;	0,0;	0,0
267,01513671875;	173,0;	0,0;	0,0
267,05120849609375;	156,75;	0,0;	0,0
267,08734130859375;	155,5;	0,0;	0,0
267,1234130859375;	152,5;	0,0;	0,0
267,1594543457031;	171,25;	0,0;	0,0
267,1955871582031;	182,0;	0,0;	0,0
267,2315979003906;	172,25;	0,0;	0,0
267,2677001953125;	171,25;	0,0;	0,0
267,3037414550781;	173,75;	0,0;	0,0
267,3397521972656;	166,0;	0,0;	0,0
267,3758239746094;	149,5;	0,0;	0,0
267,4118347167969;	168,0;	0,0;	0,0
267,4479064941406;	166,0;	0,0;	0,0
267,48388671875;	183,75;	0,0;	0,0
267,5199279785156;	169,5;	0,0;	0,0
267,555908203125;	167,25;	0,0;	0,0
267,5918884277344;	160,0;	0,0;	0,0
267,6279296875;	171,5;	0,0;	0,0
267,66387939453125;	183,25;	0,0;	0,0
267,69989013671875;	167,25;	0,0;	0,0
267,73583984375;	169,5;	0,0;	0,0
267,7718200683594;	157,5;	0,0;	0,0
267,8077697753906;	190,75;	0,0;	0,0
267,8437194824219;	271,0;	0,0;	0,0
267,8796691894531;	298,5;	0,0;	0,0
267,9156188964844;	193,25;	0,0;	0,0
267,9515686035156;	166,25;	0,0;	0,0
267,9874572753906;	213,25;	0,0;	0,0
268,02337646484375;	194,0;	0,0;	0,0
268,0592956542969;	184,75;	0,0;	0,0
268,0951843261719;	194,0;	0,0;	0,0
268,131103515625;	189,5;	0,0;	0,0
268,1669616699219;	183,0;	0,0;	0,0
268,2028503417969;	161,0;	0,0;	0,0
268,2387390136719;	174,75;	0,0;	0,0
268,2746276855469;	173,5;	0,0;	0,0
268,3105163574219;	183,25;	0,0;	0,0
268,3463439941406;	181,5;	0,0;	0,0
268,3822021484375;	209,0;	0,0;	0,0
268,41802978515625;	299,75;	0,0;	0,0
268,453857421875;	375,75;	0,0;	0,0
268,4897155761719;	208,5;	0,0;	0,0
268,5255126953125;	164,75;	0,0;	0,0
268,5613098144531;	176,0;	0,0;	0,0
268,59716796875;	158,25;	0,0;	0,0
268,6329345703125;	160,25;	0,0;	0,0
268,66876220703125;	172,75;	0,0;	0,0
268,7045593261719;	153,25;	0,0;	0,0
268,7403259277344;	187,5;	0,0;	0,0
268,7760925292969;	170,0;	0,0;	0,0
268,8118591308594;	182,5;	0,0;	0,0
268,84765625;	226,25;	0,0;	0,0
268,88336181640625;	311,5;	0,0;	0,0
268,9191589355469;	240,25;	0,0;	0,0
268,95489501953125;	210,0;	0,0;	0,0
268,9906005859375;	180,75;	0,0;	0,0
269,0263366699219;	163,5;	0,0;	0,0
269,06207275390625;	154,25;	0,0;	0,0
269,0977783203125;	180,5;	0,0;	0,0
269,13348388671875;	196,5;	0,0;	0,0
269,1692199707031;	233,25;	0,0;	0,0
269,20489501953125;	337,25;	0,0;	0,0
269,2405700683594;	363,5;	0,0;	0,0
269,2762451171875;	223,25;	0,0;	0,0
269,3119201660156;	193,75;	0,0;	0,0
269,34759521484375;	196,0;	0,0;	0,0
269,3832702636719;	180,0;	0,0;	0,0
269,41888427734375;	195,25;	0,0;	0,0
269,45458984375;	186,0;	0,0;	0,0
269,4902038574219;	200,75;	0,0;	0,0
269,5258483886719;	201,0;	0,0;	0,0
269,56146240234375;	230,0;	0,0;	0,0
269,5970764160156;	234,0;	0,0;	0,0
269,6327209472656;	214,0;	0,0;	0,0
269,6683044433594;	195,25;	0,0;	0,0
269,70391845703125;	194,0;	0,0;	0,0
269,739501953125;	195,5;	0,0;	0,0
269,77508544921875;	186,5;	0,0;	0,0
269,8106689453125;	180,0;	0,0;	0,0
269,84625244140625;	211,5;	0,0;	0,0
269,8818054199219;	221,5;	0,0;	0,0
269,9173583984375;	191,75;	0,0;	0,0
269,9529113769531;	177,75;	0,0;	0,0
269,98846435546875;	174,0;	0,0;	0,0
270,0240173339844;	166,75;	0,0;	0,0
270,0595397949219;	178,75;	0,0;	0,0
270,0950622558594;	166,25;	0,0;	0,0
270,1305847167969;	163,25;	0,0;	0,0
270,16607666015625;	161,5;	0,0;	0,0
270,2015686035156;	176,25;	0,0;	0,0
270,2370910644531;	178,75;	0,0;	0,0
270,2725830078125;	182,0;	0,0;	0,0
270,3080749511719;	202,5;	0,0;	0,0
270,3435363769531;	356,75;	0,0;	0,0
270,3790283203125;	354,0;	0,0;	0,0
270,41448974609375;	187,75;	0,0;	0,0
270,4499206542969;	188,5;	0,0;	0,0
270,4853820800781;	174,75;	0,0;	0,0
270,5208435058594;	197,25;	0,0;	0,0
270,5562744140625;	257,0;	0,0;	0,0
270,5917053222656;	294,75;	0,0;	0,0
270,62713623046875;	344,75;	0,0;	0,0
270,66253662109375;	242,75;	0,0;	0,0
270,69793701171875;	203,0;	0,0;	0,0
270,7333679199219;	173,5;	0,0;	0,0
270,7687683105469;	174,25;	0,0;	0,0
270,8041076660156;	221,75;	0,0;	0,0
270,8395080566406;	234,75;	0,0;	0,0
270,8748779296875;	249,5;	0,0;	0,0
270,9102783203125;	193,25;	0,0;	0,0
270,94561767578125;	180,5;	0,0;	0,0
270,98095703125;	167,75;	0,0;	0,0
271,016357421875;	206,25;	0,0;	0,0
271,0516662597656;	204,25;	0,0;	0,0
271,0870056152344;	220,0;	0,0;	0,0
271,122314453125;	334,75;	0,0;	0,0
271,15765380859375;	354,75;	0,0;	0,0
271,1929626464844;	268,5;	0,0;	0,0
271,228271484375;	190,5;	0,0;	0,0
271,2635498046875;	172,0;	0,0;	0,0
271,2988586425781;	184,25;	0,0;	0,0
271,3341369628906;	245,25;	0,0;	0,0
271,36944580078125;	508,75;	0,0;	0,0
271,4046936035156;	864,25;	0,0;	0,0
271,4399719238281;	440,0;	0,0;	0,0
271,4752197265625;	221,0;	0,0;	0,0
271,5104675292969;	186,5;	0,0;	0,0
271,5457458496094;	230,25;	0,0;	0,0
271,58099365234375;	315,0;	0,0;	0,0
271,6161804199219;	243,5;	0,0;	0,0
271,65142822265625;	187,0;	0,0;	0,0
271,6866455078125;	199,25;	0,0;	0,0
271,7218322753906;	201,5;	0,0;	0,0
271,7570495605469;	241,5;	0,0;	0,0
271,792236328125;	364,75;	0,0;	0,0
271,82745361328125;	600,0;	0,0;	0,0
271,8626403808594;	979,0;	0,0;	0,0
271,8977966308594;	597,25;	0,0;	0,0
271,9329833984375;	295,25;	0,0;	0,0
271,9681396484375;	260,25;	0,0;	0,0
272,0032653808594;	334,5;	0,0;	0,0
272,0384216308594;	657,0;	0,0;	0,0
272,0735778808594;	576,0;	0,0;	0,0
272,10870361328125;	235,0;	0,0;	0,0
272,1438293457031;	217,0;	0,0;	0,0
272,178955078125;	222,75;	0,0;	0,0
272,2140808105469;	183,5;	0,0;	0,0
272,2491760253906;	216,0;	0,0;	0,0
272,2843017578125;	305,0;	0,0;	0,0
272,31939697265625;	481,5;	0,0;	0,0
272,3544921875;	335,75;	0,0;	0,0
272,3895568847656;	236,75;	0,0;	0,0
272,4245910644531;	319,5;	0,0;	0,0
272,4596862792969;	398,5;	0,0;	0,0
272,4947509765625;	259,75;	0,0;	0,0
272,5298156738281;	222,25;	0,0;	0,0
272,56488037109375;	288,25;	0,0;	0,0
272,5998840332031;	245,25;	0,0;	0,0
272,6349182128906;	262,25;	0,0;	0,0
