-0.5	1.0
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703279U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
744,8970947265625;	401,0;	0,0;	0,0
745,0132446289062;	395,75;	0,0;	0,0
745,1293334960938;	375,75;	0,0;	0,0
745,2454223632812;	381,5;	0,0;	0,0
745,3615112304688;	378,0;	0,0;	0,0
745,4776000976562;	353,5;	0,0;	0,0
745,5936279296875;	383,75;	0,0;	0,0
745,7096557617188;	380,25;	0,0;	0,0
745,82568359375;	420,25;	0,0;	0,0
745,941650390625;	390,0;	0,0;	0,0
746,0576171875;	401,25;	0,0;	0,0
746,173583984375;	448,75;	0,0;	0,0
746,28955078125;	453,0;	0,0;	0,0
746,4054565429688;	497,0;	0,0;	0,0
746,5213012695312;	620,0;	0,0;	0,0
746,63720703125;	1152,5;	0,0;	0,0
746,7530517578125;	2270,75;	0,0;	0,0
746,868896484375;	1828,0;	0,0;	0,0
746,9846801757812;	848,5;	0,0;	0,0
747,1004638671875;	537,5;	0,0;	0,0
747,2162475585938;	467,75;	0,0;	0,0
747,3320922851562;	446,25;	0,0;	0,0
747,4478149414062;	430,0;	0,0;	0,0
747,5635375976562;	420,25;	0,0;	0,0
747,6792602539062;	450,25;	0,0;	0,0
747,794921875;	462,25;	0,0;	0,0
747,9105834960938;	407,0;	0,0;	0,0
748,0262451171875;	391,5;	0,0;	0,0
748,1419067382812;	394,5;	0,0;	0,0
748,2574462890625;	392,5;	0,0;	0,0
748,373046875;	410,0;	0,0;	0,0
748,488525390625;	389,0;	0,0;	0,0
748,6041259765625;	360,75;	0,0;	0,0
748,7196655273438;	392,25;	0,0;	0,0
748,835205078125;	371,75;	0,0;	0,0
748,95068359375;	383,5;	0,0;	0,0
749,066162109375;	421,0;	0,0;	0,0
749,181640625;	381,25;	0,0;	0,0
749,297119140625;	416,0;	0,0;	0,0
749,4125366210938;	570,75;	0,0;	0,0
749,5278930664062;	462,75;	0,0;	0,0
749,6432495117188;	380,5;	0,0;	0,0
749,7586669921875;	352,0;	0,0;	0,0
749,8740234375;	365,0;	0,0;	0,0
749,9893798828125;	374,25;	0,0;	0,0
750,1046752929688;	386,25;	0,0;	0,0
750,2199096679688;	402,75;	0,0;	0,0
750,335205078125;	376,5;	0,0;	0,0
750,4505004882812;	394,5;	0,0;	0,0
750,5657348632812;	365,0;	0,0;	0,0
750,680908203125;	345,0;	0,0;	0,0
750,796142578125;	391,25;	0,0;	0,0
750,9113159179688;	503,25;	0,0;	0,0
751,0264282226562;	681,25;	0,0;	0,0
751,1416015625;	456,5;	0,0;	0,0
751,2567749023438;	363,5;	0,0;	0,0
751,371826171875;	390,0;	0,0;	0,0
751,4869384765625;	376,5;	0,0;	0,0
751,6019897460938;	357,5;	0,0;	0,0
751,717041015625;	340,25;	0,0;	0,0
751,8320922851562;	375,25;	0,0;	0,0
751,9470825195312;	370,0;	0,0;	0,0
752,0620727539062;	383,25;	0,0;	0,0
752,1770629882812;	337,25;	0,0;	0,0
752,2919921875;	364,0;	0,0;	0,0
752,4069213867188;	339,0;	0,0;	0,0
752,5218505859375;	375,0;	0,0;	0,0
752,63671875;	337,5;	0,0;	0,0
752,7515869140625;	374,0;	0,0;	0,0
752,866455078125;	364,0;	0,0;	0,0
752,9813232421875;	389,0;	0,0;	0,0
753,0961303710938;	409,0;	0,0;	0,0
753,2108764648438;	364,25;	0,0;	0,0
753,32568359375;	376,0;	0,0;	0,0
753,4404296875;	349,5;	0,0;	0,0
753,55517578125;	349,5;	0,0;	0,0
753,669921875;	389,0;	0,0;	0,0
753,7846069335938;	366,0;	0,0;	0,0
753,8992919921875;	367,5;	0,0;	0,0
754,0139770507812;	362,75;	0,0;	0,0
754,128662109375;	334,75;	0,0;	0,0
754,2432250976562;	373,5;	0,0;	0,0
754,3578491210938;	364,0;	0,0;	0,0
754,4724731445312;	381,25;	0,0;	0,0
754,5870361328125;	373,75;	0,0;	0,0
754,7015991210938;	384,75;	0,0;	0,0
754,8161010742188;	363,75;	0,0;	0,0
754,9306640625;	351,5;	0,0;	0,0
755,045166015625;	370,5;	0,0;	0,0
755,1596069335938;	367,25;	0,0;	0,0
755,2740478515625;	380,75;	0,0;	0,0
755,3885498046875;	373,75;	0,0;	0,0
755,5029907226562;	349,25;	0,0;	0,0
755,6173706054688;	325,75;	0,0;	0,0
755,7317504882812;	388,5;	0,0;	0,0
755,8460693359375;	366,75;	0,0;	0,0
755,96044921875;	368,25;	0,0;	0,0
756,0748291015625;	342,0;	0,0;	0,0
756,1890869140625;	369,75;	0,0;	0,0
756,3034057617188;	351,25;	0,0;	0,0
756,4176635742188;	356,75;	0,0;	0,0
756,5319213867188;	373,0;	0,0;	0,0
756,6461181640625;	349,0;	0,0;	0,0
756,7603759765625;	375,75;	0,0;	0,0
756,8745727539062;	394,0;	0,0;	0,0
756,9887084960938;	368,25;	0,0;	0,0
757,1029052734375;	352,5;	0,0;	0,0
757,217041015625;	353,0;	0,0;	0,0
757,3311157226562;	345,25;	0,0;	0,0
757,4452514648438;	344,5;	0,0;	0,0
757,559326171875;	338,5;	0,0;	0,0
757,6734008789062;	350,25;	0,0;	0,0
757,7874145507812;	359,5;	0,0;	0,0
757,9013671875;	361,5;	0,0;	0,0
758,0154418945312;	356,75;	0,0;	0,0
758,1293334960938;	378,75;	0,0;	0,0
758,2433471679688;	379,5;	0,0;	0,0
758,3572998046875;	416,25;	0,0;	0,0
758,4712524414062;	407,25;	0,0;	0,0
758,5850830078125;	421,25;	0,0;	0,0
758,698974609375;	372,75;	0,0;	0,0
758,8128662109375;	377,75;	0,0;	0,0
758,9267578125;	362,0;	0,0;	0,0
759,04052734375;	344,0;	0,0;	0,0
759,1543579101562;	370,5;	0,0;	0,0
759,2681884765625;	353,75;	0,0;	0,0
759,3819580078125;	373,75;	0,0;	0,0
759,4956665039062;	368,5;	0,0;	0,0
759,6094360351562;	379,5;	0,0;	0,0
759,72314453125;	344,75;	0,0;	0,0
759,8368530273438;	337,75;	0,0;	0,0
759,9505615234375;	351,75;	0,0;	0,0
760,064208984375;	347,25;	0,0;	0,0
760,1778564453125;	367,75;	0,0;	0,0
760,2914428710938;	332,75;	0,0;	0,0
760,4050903320312;	351,75;	0,0;	0,0
760,5186157226562;	365,25;	0,0;	0,0
760,6322021484375;	356,5;	0,0;	0,0
760,7457275390625;	361,75;	0,0;	0,0
760,8593139648438;	348,25;	0,0;	0,0
760,9727783203125;	340,25;	0,0;	0,0
761,0863037109375;	392,0;	0,0;	0,0
761,1997680664062;	351,25;	0,0;	0,0
761,313232421875;	375,25;	0,0;	0,0
761,4266357421875;	357,5;	0,0;	0,0
761,5400390625;	350,0;	0,0;	0,0
761,6534423828125;	377,5;	0,0;	0,0
761,766845703125;	381,0;	0,0;	0,0
761,880126953125;	379,0;	0,0;	0,0
761,9935302734375;	402,75;	0,0;	0,0
762,1068115234375;	354,5;	0,0;	0,0
762,2200927734375;	356,75;	0,0;	0,0
762,3333740234375;	387,5;	0,0;	0,0
762,4466552734375;	387,5;	0,0;	0,0
762,5598754882812;	395,25;	0,0;	0,0
762,673095703125;	381,75;	0,0;	0,0
762,7863159179688;	395,75;	0,0;	0,0
762,8994750976562;	411,25;	0,0;	0,0
763,0126342773438;	356,25;	0,0;	0,0
763,1257934570312;	367,5;	0,0;	0,0
763,2388916015625;	399,75;	0,0;	0,0
763,3519897460938;	405,75;	0,0;	0,0
763,465087890625;	417,0;	0,0;	0,0
763,578125;	443,0;	0,0;	0,0
763,691162109375;	406,75;	0,0;	0,0
763,80419921875;	409,75;	0,0;	0,0
763,917236328125;	425,25;	0,0;	0,0
764,0302124023438;	419,5;	0,0;	0,0
764,1431884765625;	426,0;	0,0;	0,0
764,256103515625;	438,25;	0,0;	0,0
764,3690795898438;	481,75;	0,0;	0,0
764,4819946289062;	475,5;	0,0;	0,0
764,5948486328125;	445,25;	0,0;	0,0
764,707763671875;	479,0;	0,0;	0,0
764,820556640625;	529,5;	0,0;	0,0
764,9334106445312;	502,75;	0,0;	0,0
765,0462646484375;	556,25;	0,0;	0,0
765,1590576171875;	565,5;	0,0;	0,0
765,2718505859375;	700,5;	0,0;	0,0
765,384521484375;	727,75;	0,0;	0,0
765,497314453125;	803,25;	0,0;	0,0
765,6100463867188;	962,5;	0,0;	0,0
765,7227783203125;	1216,25;	0,0;	0,0
765,8353881835938;	1659,25;	0,0;	0,0
765,9480590820312;	2350,25;	0,0;	0,0
766,0607299804688;	3728,0;	0,0;	0,0
766,17333984375;	6889,75;	0,0;	0,0
766,2859497070312;	13796,0;	0,0;	0,0
766,3984985351562;	16383,75;	0,0;	0,0
766,5111083984375;	13804,5;	0,0;	0,0
766,6236572265625;	6351,0;	0,0;	0,0
766,7361450195312;	3517,75;	0,0;	0,0
766,8486938476562;	2281,5;	0,0;	0,0
766,961181640625;	1585,25;	0,0;	0,0
767,0736694335938;	1314,75;	0,0;	0,0
767,1860961914062;	988,0;	0,0;	0,0
767,2984619140625;	911,75;	0,0;	0,0
767,4109497070312;	763,25;	0,0;	0,0
767,5233154296875;	650,5;	0,0;	0,0
767,6357421875;	658,75;	0,0;	0,0
767,748046875;	647,5;	0,0;	0,0
767,8602905273438;	603,25;	0,0;	0,0
767,97265625;	576,0;	0,0;	0,0
768,0849609375;	560,75;	0,0;	0,0
768,1972045898438;	517,25;	0,0;	0,0
768,3094482421875;	535,75;	0,0;	0,0
768,4216918945312;	541,0;	0,0;	0,0
768,533935546875;	543,5;	0,0;	0,0
768,6461181640625;	539,25;	0,0;	0,0
768,75830078125;	580,5;	0,0;	0,0
768,8704223632812;	635,25;	0,0;	0,0
768,9826049804688;	693,5;	0,0;	0,0
769,0947265625;	776,75;	0,0;	0,0
769,2068481445312;	927,5;	0,0;	0,0
769,3189086914062;	1202,75;	0,0;	0,0
769,4309692382812;	1878,5;	0,0;	0,0
769,5430297851562;	3375,75;	0,0;	0,0
769,655029296875;	7474,25;	0,0;	0,0
769,7670288085938;	15174,25;	0,0;	0,0
769,8790283203125;	13520,25;	0,0;	0,0
769,990966796875;	5250,25;	0,0;	0,0
770,1029663085938;	2409,75;	0,0;	0,0
770,2149047851562;	1447,0;	0,0;	0,0
770,3267822265625;	1074,0;	0,0;	0,0
770,4385986328125;	843,0;	0,0;	0,0
770,5504760742188;	717,5;	0,0;	0,0
770,662353515625;	659,75;	0,0;	0,0
770,7742309570312;	597,0;	0,0;	0,0
770,8860473632812;	564,0;	0,0;	0,0
770,997802734375;	526,0;	0,0;	0,0
771,1095581054688;	501,25;	0,0;	0,0
771,2213134765625;	477,25;	0,0;	0,0
771,3330078125;	451,0;	0,0;	0,0
771,4447631835938;	475,0;	0,0;	0,0
771,5564575195312;	412,5;	0,0;	0,0
771,6680908203125;	429,0;	0,0;	0,0
771,77978515625;	443,5;	0,0;	0,0
771,8914184570312;	407,5;	0,0;	0,0
772,0030517578125;	419,5;	0,0;	0,0
772,1146240234375;	439,25;	0,0;	0,0
772,2261962890625;	392,0;	0,0;	0,0
772,3377685546875;	398,25;	0,0;	0,0
772,4492797851562;	428,75;	0,0;	0,0
772,5608520507812;	420,25;	0,0;	0,0
772,6722412109375;	397,5;	0,0;	0,0
772,78369140625;	383,5;	0,0;	0,0
772,8952026367188;	383,0;	0,0;	0,0
773,0066528320312;	387,25;	0,0;	0,0
773,1181030273438;	373,0;	0,0;	0,0
773,2294921875;	377,75;	0,0;	0,0
773,3408203125;	368,25;	0,0;	0,0
773,4522094726562;	386,0;	0,0;	0,0
773,5635986328125;	374,5;	0,0;	0,0
773,6748657226562;	368,5;	0,0;	0,0
773,7861938476562;	336,75;	0,0;	0,0
773,8974609375;	369,5;	0,0;	0,0
774,0087280273438;	371,0;	0,0;	0,0
774,1199340820312;	345,75;	0,0;	0,0
774,231201171875;	336,25;	0,0;	0,0
774,3424072265625;	345,75;	0,0;	0,0
774,45361328125;	378,25;	0,0;	0,0
774,5647583007812;	354,0;	0,0;	0,0
774,6759033203125;	347,25;	0,0;	0,0
774,7870483398438;	391,0;	0,0;	0,0
774,8981323242188;	360,25;	0,0;	0,0
775,0092163085938;	376,5;	0,0;	0,0
775,1203002929688;	358,0;	0,0;	0,0
775,2313232421875;	376,5;	0,0;	0,0
775,3423461914062;	367,5;	0,0;	0,0
775,453369140625;	351,0;	0,0;	0,0
775,5643920898438;	349,25;	0,0;	0,0
775,6753540039062;	380,0;	0,0;	0,0
775,7863159179688;	361,75;	0,0;	0,0
775,897216796875;	389,75;	0,0;	0,0
776,0081176757812;	375,5;	0,0;	0,0
776,1190185546875;	409,0;	0,0;	0,0
776,2298583984375;	398,0;	0,0;	0,0
776,3407592773438;	401,75;	0,0;	0,0
776,4515991210938;	414,25;	0,0;	0,0
776,5623779296875;	479,75;	0,0;	0,0
776,6732177734375;	493,0;	0,0;	0,0
776,7839965820312;	680,0;	0,0;	0,0
776,8947143554688;	961,25;	0,0;	0,0
777,0054931640625;	1947,5;	0,0;	0,0
777,1161499023438;	3566,25;	0,0;	0,0
777,2269287109375;	2941,5;	0,0;	0,0
777,3375854492188;	3258,5;	0,0;	0,0
777,4481201171875;	2723,0;	0,0;	0,0
777,558837890625;	1451,75;	0,0;	0,0
777,6693725585938;	781,0;	0,0;	0,0
777,7799682617188;	545,75;	0,0;	0,0
777,890625;	510,75;	0,0;	0,0
778,0011596679688;	471,0;	0,0;	0,0
778,1116943359375;	426,25;	0,0;	0,0
778,2222290039062;	393,0;	0,0;	0,0
778,3327026367188;	368,25;	0,0;	0,0
778,4431762695312;	366,25;	0,0;	0,0
778,5536499023438;	337,0;	0,0;	0,0
778,6640625;	357,0;	0,0;	0,0
778,7744750976562;	332,5;	0,0;	0,0
778,8848876953125;	374,5;	0,0;	0,0
778,9953002929688;	333,0;	0,0;	0,0
779,1056518554688;	333,0;	0,0;	0,0
779,2160034179688;	330,5;	0,0;	0,0
779,3263549804688;	342,25;	0,0;	0,0
779,4365844726562;	366,25;	0,0;	0,0
779,546875;	333,5;	0,0;	0,0
779,6571655273438;	377,0;	0,0;	0,0
779,7673950195312;	445,75;	0,0;	0,0
779,8776245117188;	736,5;	0,0;	0,0
779,9878540039062;	977,5;	0,0;	0,0
780,0980224609375;	394,25;	0,0;	0,0
780,2081909179688;	320,0;	0,0;	0,0
780,3182983398438;	318,75;	0,0;	0,0
780,428466796875;	342,75;	0,0;	0,0
780,53857421875;	309,25;	0,0;	0,0
780,6486206054688;	339,0;	0,0;	0,0
780,7587280273438;	352,5;	0,0;	0,0
780,8687744140625;	332,75;	0,0;	0,0
780,978759765625;	317,75;	0,0;	0,0
781,0888061523438;	336,5;	0,0;	0,0
781,1987915039062;	343,0;	0,0;	0,0
781,3087768554688;	329,25;	0,0;	0,0
781,418701171875;	341,75;	0,0;	0,0
781,5286254882812;	323,25;	0,0;	0,0
781,6385498046875;	341,75;	0,0;	0,0
781,7484741210938;	310,5;	0,0;	0,0
781,8583374023438;	319,5;	0,0;	0,0
781,9681396484375;	306,75;	0,0;	0,0
782,0780029296875;	326,5;	0,0;	0,0
782,187744140625;	322,25;	0,0;	0,0
782,2975463867188;	319,75;	0,0;	0,0
782,4072875976562;	299,25;	0,0;	0,0
782,51708984375;	307,25;	0,0;	0,0
782,6267700195312;	332,25;	0,0;	0,0
782,7365112304688;	304,5;	0,0;	0,0
782,84619140625;	329,25;	0,0;	0,0
782,955810546875;	338,5;	0,0;	0,0
783,0654907226562;	336,0;	0,0;	0,0
783,1751098632812;	403,5;	0,0;	0,0
783,2847290039062;	317,25;	0,0;	0,0
783,394287109375;	322,0;	0,0;	0,0
783,50390625;	307,75;	0,0;	0,0
783,6134643554688;	290,0;	0,0;	0,0
783,7229614257812;	296,25;	0,0;	0,0
783,83251953125;	303,5;	0,0;	0,0
783,9420166015625;	325,5;	0,0;	0,0
784,0514526367188;	300,25;	0,0;	0,0
784,1609497070312;	321,5;	0,0;	0,0
784,2703247070312;	317,0;	0,0;	0,0
784,3797607421875;	288,75;	0,0;	0,0
784,4891967773438;	302,75;	0,0;	0,0
784,5985717773438;	314,0;	0,0;	0,0
784,7078857421875;	326,75;	0,0;	0,0
784,8172607421875;	333,0;	0,0;	0,0
784,9265747070312;	306,75;	0,0;	0,0
785,0358276367188;	316,25;	0,0;	0,0
785,1451416015625;	326,0;	0,0;	0,0
785,2543334960938;	314,75;	0,0;	0,0
785,3636474609375;	280,0;	0,0;	0,0
785,4728393554688;	315,25;	0,0;	0,0
785,58203125;	307,0;	0,0;	0,0
785,691162109375;	308,0;	0,0;	0,0
785,80029296875;	321,75;	0,0;	0,0
785,9094848632812;	298,5;	0,0;	0,0
786,0186157226562;	303,5;	0,0;	0,0
786,127685546875;	299,5;	0,0;	0,0
786,23681640625;	304,5;	0,0;	0,0
786,3458251953125;	326,25;	0,0;	0,0
786,454833984375;	304,75;	0,0;	0,0
786,5638427734375;	301,75;	0,0;	0,0
786,6727905273438;	305,25;	0,0;	0,0
786,7817993164062;	297,25;	0,0;	0,0
786,8907470703125;	307,5;	0,0;	0,0
786,999755859375;	298,75;	0,0;	0,0
787,108642578125;	296,75;	0,0;	0,0
787,217529296875;	300,0;	0,0;	0,0
787,326416015625;	306,0;	0,0;	0,0
787,4352416992188;	291,25;	0,0;	0,0
787,5440063476562;	302,75;	0,0;	0,0
787,65283203125;	300,75;	0,0;	0,0
787,7616577148438;	316,5;	0,0;	0,0
787,8704223632812;	293,5;	0,0;	0,0
787,979248046875;	277,0;	0,0;	0,0
788,0879516601562;	303,75;	0,0;	0,0
788,1966552734375;	289,25;	0,0;	0,0
788,3053588867188;	288,25;	0,0;	0,0
788,4140625;	294,25;	0,0;	0,0
788,522705078125;	286,5;	0,0;	0,0
788,63134765625;	304,75;	0,0;	0,0
788,7399291992188;	292,0;	0,0;	0,0
788,8485717773438;	289,5;	0,0;	0,0
788,9571533203125;	296,5;	0,0;	0,0
789,065673828125;	308,75;	0,0;	0,0
789,1741943359375;	318,25;	0,0;	0,0
789,28271484375;	289,5;	0,0;	0,0
789,3912353515625;	306,25;	0,0;	0,0
789,499755859375;	302,25;	0,0;	0,0
789,608154296875;	329,25;	0,0;	0,0
789,7166137695312;	287,0;	0,0;	0,0
789,8250732421875;	312,25;	0,0;	0,0
789,9334106445312;	274,0;	0,0;	0,0
790,0418090820312;	336,0;	0,0;	0,0
790,150146484375;	310,0;	0,0;	0,0
790,2584838867188;	303,5;	0,0;	0,0
790,3667602539062;	303,0;	0,0;	0,0
790,4751586914062;	305,5;	0,0;	0,0
790,5833740234375;	310,0;	0,0;	0,0
790,691650390625;	311,5;	0,0;	0,0
790,7998657226562;	306,25;	0,0;	0,0
790,9081420898438;	312,0;	0,0;	0,0
791,0162963867188;	308,25;	0,0;	0,0
791,1244506835938;	295,5;	0,0;	0,0
791,2326049804688;	304,75;	0,0;	0,0
791,3406982421875;	292,5;	0,0;	0,0
791,4488525390625;	302,0;	0,0;	0,0
791,5569458007812;	310,0;	0,0;	0,0
791,6650390625;	304,75;	0,0;	0,0
791,7730102539062;	318,25;	0,0;	0,0
791,881103515625;	283,75;	0,0;	0,0
791,9890747070312;	289,0;	0,0;	0,0
792,0971069335938;	303,5;	0,0;	0,0
792,205078125;	290,75;	0,0;	0,0
792,31298828125;	296,5;	0,0;	0,0
792,4209594726562;	329,75;	0,0;	0,0
792,5288696289062;	308,5;	0,0;	0,0
792,6367797851562;	309,25;	0,0;	0,0
792,74462890625;	313,75;	0,0;	0,0
792,8524780273438;	288,25;	0,0;	0,0
792,9603271484375;	279,25;	0,0;	0,0
793,068115234375;	289,25;	0,0;	0,0
793,1759033203125;	310,0;	0,0;	0,0
793,2837524414062;	323,75;	0,0;	0,0
793,3914794921875;	329,0;	0,0;	0,0
793,4992065429688;	307,0;	0,0;	0,0
793,60693359375;	406,0;	0,0;	0,0
793,714599609375;	365,0;	0,0;	0,0
793,822265625;	307,25;	0,0;	0,0
