-0.5	1.0
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703273U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
253,74502563476562;	447,5;	0,0;	0,0
253,78346252441406;	654,25;	0,0;	0,0
253,82188415527344;	1044,75;	0,0;	0,0
253,8602752685547;	1258,5;	0,0;	0,0
253,89869689941406;	485,5;	0,0;	0,0
253,93707275390625;	299,25;	0,0;	0,0
253,9754638671875;	318,5;	0,0;	0,0
254,01385498046875;	489,75;	0,0;	0,0
254,05223083496094;	684,75;	0,0;	0,0
254,0906219482422;	522,25;	0,0;	0,0
254,1289520263672;	460,5;	0,0;	0,0
254,16732788085938;	539,75;	0,0;	0,0
254,2056884765625;	358,75;	0,0;	0,0
254,2440185546875;	337,75;	0,0;	0,0
254,28236389160156;	499,5;	0,0;	0,0
254,32070922851562;	517,75;	0,0;	0,0
254,3590087890625;	444,25;	0,0;	0,0
254,3973388671875;	358,75;	0,0;	0,0
254,4356689453125;	429,25;	0,0;	0,0
254,47396850585938;	469,75;	0,0;	0,0
254,5122833251953;	465,75;	0,0;	0,0
254,55056762695312;	541,0;	0,0;	0,0
254,58885192871094;	582,75;	0,0;	0,0
254,62713623046875;	483,5;	0,0;	0,0
254,6654052734375;	370,25;	0,0;	0,0
254,7036895751953;	336,75;	0,0;	0,0
254,741943359375;	300,0;	0,0;	0,0
254,7801971435547;	361,25;	0,0;	0,0
254,8184356689453;	551,75;	0,0;	0,0
254,856689453125;	639,5;	0,0;	0,0
254,8949432373047;	830,25;	0,0;	0,0
254,93316650390625;	780,0;	0,0;	0,0
254,97140502929688;	617,5;	0,0;	0,0
255,0095977783203;	427,75;	0,0;	0,0
255,04782104492188;	407,25;	0,0;	0,0
255,08602905273438;	266,5;	0,0;	0,0
255,12423706054688;	195,5;	0,0;	0,0
255,16241455078125;	168,75;	0,0;	0,0
255,20062255859375;	196,25;	0,0;	0,0
255,23878479003906;	197,5;	0,0;	0,0
255,27696228027344;	197,25;	0,0;	0,0
255,31512451171875;	198,25;	0,0;	0,0
255,35328674316406;	172,75;	0,0;	0,0
255,39144897460938;	186,5;	0,0;	0,0
255,42958068847656;	208,75;	0,0;	0,0
255,46774291992188;	230,5;	0,0;	0,0
255,50587463378906;	231,5;	0,0;	0,0
255,54400634765625;	177,75;	0,0;	0,0
255,58212280273438;	176,25;	0,0;	0,0
255,6202392578125;	170,75;	0,0;	0,0
255,65835571289062;	194,75;	0,0;	0,0
255,6964569091797;	198,25;	0,0;	0,0
255,7345428466797;	188,75;	0,0;	0,0
255,77264404296875;	181,0;	0,0;	0,0
255,81072998046875;	186,75;	0,0;	0,0
255,84881591796875;	185,25;	0,0;	0,0
255,8868865966797;	218,5;	0,0;	0,0
255,92494201660156;	243,75;	0,0;	0,0
255,96299743652344;	296,5;	0,0;	0,0
256,00103759765625;	316,25;	0,0;	0,0
256,0390930175781;	209,0;	0,0;	0,0
256,0771484375;	257,75;	0,0;	0,0
256,1152038574219;	312,25;	0,0;	0,0
256,1531982421875;	529,75;	0,0;	0,0
256,19122314453125;	1068,5;	0,0;	0,0
256,229248046875;	1172,0;	0,0;	0,0
256,2672424316406;	639,25;	0,0;	0,0
256,3052673339844;	875,5;	0,0;	0,0
256,3432312011719;	466,75;	0,0;	0,0
256,3812561035156;	216,75;	0,0;	0,0
256,4192199707031;	202,0;	0,0;	0,0
256,4571838378906;	175,5;	0,0;	0,0
256,49517822265625;	186,75;	0,0;	0,0
256,5331115722656;	215,75;	0,0;	0,0
256,57110595703125;	265,75;	0,0;	0,0
256,6090087890625;	389,0;	0,0;	0,0
256,64697265625;	491,25;	0,0;	0,0
256,6849060058594;	299,25;	0,0;	0,0
256,72283935546875;	214,25;	0,0;	0,0
256,76080322265625;	212,75;	0,0;	0,0
256,7986755371094;	234,0;	0,0;	0,0
256,83660888671875;	191,0;	0,0;	0,0
256,87451171875;	189,0;	0,0;	0,0
256,91241455078125;	194,5;	0,0;	0,0
256,9503173828125;	197,75;	0,0;	0,0
256,9881896972656;	259,0;	0,0;	0,0
257,02606201171875;	296,5;	0,0;	0,0
257,06396484375;	277,5;	0,0;	0,0
257,101806640625;	159,25;	0,0;	0,0
257,1396789550781;	173,75;	0,0;	0,0
257,1775207519531;	168,0;	0,0;	0,0
257,2153625488281;	195,25;	0,0;	0,0
257,2532043457031;	204,25;	0,0;	0,0
257,291015625;	215,5;	0,0;	0,0
257,3288879394531;	238,75;	0,0;	0,0
257,3666687011719;	325,0;	0,0;	0,0
257,404541015625;	459,5;	0,0;	0,0
257,44232177734375;	258,0;	0,0;	0,0
257,4801330566406;	235,25;	0,0;	0,0
257,5179138183594;	313,25;	0,0;	0,0
257,5556945800781;	457,5;	0,0;	0,0
257,593505859375;	426,25;	0,0;	0,0
257,6312561035156;	383,5;	0,0;	0,0
257,6690673828125;	343,5;	0,0;	0,0
257,7068176269531;	306,0;	0,0;	0,0
257,7445373535156;	478,25;	0,0;	0,0
257,7823181152344;	318,0;	0,0;	0,0
257,8200378417969;	192,75;	0,0;	0,0
257,8577880859375;	199,75;	0,0;	0,0
257,8955383300781;	186,5;	0,0;	0,0
257,9332275390625;	181,5;	0,0;	0,0
257,9709777832031;	169,5;	0,0;	0,0
258,0086975097656;	176,25;	0,0;	0,0
258,04638671875;	182,75;	0,0;	0,0
258,0840759277344;	217,25;	0,0;	0,0
258,1217956542969;	230,25;	0,0;	0,0
258,15948486328125;	292,25;	0,0;	0,0
258,1971435546875;	584,5;	0,0;	0,0
258,23486328125;	583,75;	0,0;	0,0
258,2724914550781;	254,0;	0,0;	0,0
258,3101806640625;	195,5;	0,0;	0,0
258,3478088378906;	226,0;	0,0;	0,0
258,3854675292969;	291,25;	0,0;	0,0
258,423095703125;	390,75;	0,0;	0,0
258,4607238769531;	422,0;	0,0;	0,0
258,49835205078125;	728,75;	0,0;	0,0
258,5360107421875;	1610,5;	0,0;	0,0
258,5736083984375;	1149,0;	0,0;	0,0
258,6112060546875;	323,25;	0,0;	0,0
258,6488037109375;	220,0;	0,0;	0,0
258,6864013671875;	226,25;	0,0;	0,0
258,7239990234375;	301,25;	0,0;	0,0
258,7615661621094;	414,5;	0,0;	0,0
258,7991638183594;	263,5;	0,0;	0,0
258,83673095703125;	200,0;	0,0;	0,0
258,8742980957031;	165,5;	0,0;	0,0
258,9118347167969;	171,0;	0,0;	0,0
258,9494323730469;	180,75;	0,0;	0,0
258,9869689941406;	185,25;	0,0;	0,0
259,02447509765625;	252,0;	0,0;	0,0
259,06201171875;	347,25;	0,0;	0,0
259,09954833984375;	602,5;	0,0;	0,0
259,1370544433594;	523,75;	0,0;	0,0
259,174560546875;	287,0;	0,0;	0,0
259,2120666503906;	389,5;	0,0;	0,0
259,24957275390625;	504,5;	0,0;	0,0
259,28704833984375;	340,75;	0,0;	0,0
259,3245544433594;	466,25;	0,0;	0,0
259,3620300292969;	356,5;	0,0;	0,0
259,3995361328125;	189,75;	0,0;	0,0
259,4369812011719;	190,25;	0,0;	0,0
259,47442626953125;	201,25;	0,0;	0,0
259,51190185546875;	160,5;	0,0;	0,0
259,5493469238281;	173,75;	0,0;	0,0
259,5867919921875;	186,25;	0,0;	0,0
259,62420654296875;	205,0;	0,0;	0,0
259,66162109375;	261,5;	0,0;	0,0
259,6990661621094;	365,75;	0,0;	0,0
259,7364807128906;	703,25;	0,0;	0,0
259,7738952636719;	1641,0;	0,0;	0,0
259,8113098144531;	2122,0;	0,0;	0,0
259,8486633300781;	1414,75;	0,0;	0,0
259,88604736328125;	2710,25;	0,0;	0,0
259,9234313964844;	2225,0;	0,0;	0,0
259,9608154296875;	595,0;	0,0;	0,0
259,9981994628906;	286,5;	0,0;	0,0
260,0355529785156;	214,75;	0,0;	0,0
260,0729064941406;	167,5;	0,0;	0,0
260,1102600097656;	187,0;	0,0;	0,0
260,1476135253906;	180,0;	0,0;	0,0
260,1849365234375;	180,75;	0,0;	0,0
260,2222595214844;	175,75;	0,0;	0,0
260,25958251953125;	175,75;	0,0;	0,0
260,2969055175781;	179,0;	0,0;	0,0
260,334228515625;	186,5;	0,0;	0,0
260,37152099609375;	202,25;	0,0;	0,0
260,4088439941406;	223,75;	0,0;	0,0
260,44610595703125;	261,25;	0,0;	0,0
260,4833679199219;	358,5;	0,0;	0,0
260,52069091796875;	499,25;	0,0;	0,0
260,5579528808594;	397,5;	0,0;	0,0
260,5952453613281;	585,25;	0,0;	0,0
260,6324462890625;	1058,0;	0,0;	0,0
260,66973876953125;	1779,25;	0,0;	0,0
260,70697021484375;	771,5;	0,0;	0,0
260,7441711425781;	249,75;	0,0;	0,0
260,78143310546875;	242,0;	0,0;	0,0
260,81866455078125;	215,0;	0,0;	0,0
260,85589599609375;	244,0;	0,0;	0,0
260,8930969238281;	239,25;	0,0;	0,0
260,9302978515625;	221,25;	0,0;	0,0
260,967529296875;	240,0;	0,0;	0,0
261,0046691894531;	282,5;	0,0;	0,0
261,0419006347656;	393,0;	0,0;	0,0
261,0790710449219;	668,0;	0,0;	0,0
261,1162109375;	1217,0;	0,0;	0,0
261,1534118652344;	1942,5;	0,0;	0,0
261,1905517578125;	711,25;	0,0;	0,0
261,22772216796875;	315,0;	0,0;	0,0
261,2648620605469;	385,0;	0,0;	0,0
261,3019714355469;	695,0;	0,0;	0,0
261,3391418457031;	1273,25;	0,0;	0,0
261,3762512207031;	613,0;	0,0;	0,0
261,41339111328125;	241,0;	0,0;	0,0
261,4504699707031;	189,5;	0,0;	0,0
261,48760986328125;	205,0;	0,0;	0,0
261,52471923828125;	180,0;	0,0;	0,0
261,5617980957031;	179,0;	0,0;	0,0
261,5989074707031;	208,5;	0,0;	0,0
261,6359558105469;	260,25;	0,0;	0,0
261,6730651855469;	476,0;	0,0;	0,0
261,7101135253906;	1051,5;	0,0;	0,0
261,7471618652344;	812,5;	0,0;	0,0
261,78424072265625;	312,75;	0,0;	0,0
261,8212585449219;	240,0;	0,0;	0,0
261,85833740234375;	271,5;	0,0;	0,0
261,8953552246094;	231,75;	0,0;	0,0
261,93243408203125;	211,25;	0,0;	0,0
261,96942138671875;	260,25;	0,0;	0,0
262,00640869140625;	302,5;	0,0;	0,0
262,04345703125;	318,75;	0,0;	0,0
262,0804443359375;	333,25;	0,0;	0,0
262,117431640625;	643,5;	0,0;	0,0
262,1544494628906;	433,5;	0,0;	0,0
262,19140625;	206,75;	0,0;	0,0
262,2283935546875;	172,75;	0,0;	0,0
262,265380859375;	215,0;	0,0;	0,0
262,3023376464844;	293,75;	0,0;	0,0
262,3392639160156;	301,75;	0,0;	0,0
262,376220703125;	227,25;	0,0;	0,0
262,4131774902344;	228,25;	0,0;	0,0
262,4501037597656;	392,5;	0,0;	0,0
262,487060546875;	806,75;	0,0;	0,0
262,52398681640625;	1513,75;	0,0;	0,0
262,5608825683594;	684,0;	0,0;	0,0
262,5978088378906;	297,0;	0,0;	0,0
262,6346740722656;	262,25;	0,0;	0,0
262,6716003417969;	227,75;	0,0;	0,0
262,70849609375;	313,75;	0,0;	0,0
262,7453918457031;	573,5;	0,0;	0,0
262,7822570800781;	1144,0;	0,0;	0,0
262,8191223144531;	774,5;	0,0;	0,0
262,8559875488281;	309,25;	0,0;	0,0
262,892822265625;	321,75;	0,0;	0,0
262,9296875;	451,75;	0,0;	0,0
262,966552734375;	451,5;	0,0;	0,0
263,0033874511719;	627,25;	0,0;	0,0
263,04022216796875;	1452,5;	0,0;	0,0
263,0770568847656;	2555,25;	0,0;	0,0
263,1138916015625;	1527,75;	0,0;	0,0
263,1506652832031;	535,75;	0,0;	0,0
263,1875;	299,5;	0,0;	0,0
263,2242736816406;	235,25;	0,0;	0,0
263,2610778808594;	215,5;	0,0;	0,0
263,2978820800781;	204,25;	0,0;	0,0
263,3346252441406;	167,25;	0,0;	0,0
263,3714294433594;	141,25;	0,0;	0,0
263,4081726074219;	178,0;	0,0;	0,0
263,4449462890625;	184,25;	0,0;	0,0
263,4817199707031;	175,0;	0,0;	0,0
263,5184326171875;	239,0;	0,0;	0,0
263,55517578125;	294,0;	0,0;	0,0
263,5918884277344;	180,0;	0,0;	0,0
263,62860107421875;	184,5;	0,0;	0,0
263,66534423828125;	168,0;	0,0;	0,0
263,7020568847656;	199,0;	0,0;	0,0
263,7388000488281;	222,5;	0,0;	0,0
263,7754821777344;	171,0;	0,0;	0,0
263,8121643066406;	147,25;	0,0;	0,0
263,8488464355469;	166,5;	0,0;	0,0
263,8855285644531;	189,0;	0,0;	0,0
263,9222106933594;	181,25;	0,0;	0,0
263,9588928222656;	163,5;	0,0;	0,0
263,99554443359375;	154,0;	0,0;	0,0
264,0321960449219;	180,25;	0,0;	0,0
264,0688171386719;	168,5;	0,0;	0,0
264,1054992675781;	177,0;	0,0;	0,0
264,14208984375;	204,75;	0,0;	0,0
264,1787414550781;	181,0;	0,0;	0,0
264,2153625488281;	175,5;	0,0;	0,0
264,251953125;	143,75;	0,0;	0,0
264,28857421875;	169,5;	0,0;	0,0
264,3251647949219;	181,75;	0,0;	0,0
264,36175537109375;	256,5;	0,0;	0,0
264,3983459472656;	191,75;	0,0;	0,0
264,4349365234375;	169,25;	0,0;	0,0
264,47149658203125;	173,75;	0,0;	0,0
264,5080871582031;	177,75;	0,0;	0,0
264,5446472167969;	164,75;	0,0;	0,0
264,5812072753906;	179,75;	0,0;	0,0
264,61773681640625;	157,5;	0,0;	0,0
264,654296875;	153,75;	0,0;	0,0
264,6907958984375;	183,75;	0,0;	0,0
264,72735595703125;	166,75;	0,0;	0,0
264,76385498046875;	152,75;	0,0;	0,0
264,8003845214844;	175,75;	0,0;	0,0
264,8368835449219;	157,75;	0,0;	0,0
264,8733825683594;	170,75;	0,0;	0,0
264,9098815917969;	180,75;	0,0;	0,0
264,94635009765625;	177,25;	0,0;	0,0
264,98284912109375;	158,25;	0,0;	0,0
265,0193176269531;	166,25;	0,0;	0,0
265,0558166503906;	178,75;	0,0;	0,0
265,0922546386719;	176,25;	0,0;	0,0
265,1286926269531;	164,5;	0,0;	0,0
265,1651611328125;	171,5;	0,0;	0,0
265,20159912109375;	155,5;	0,0;	0,0
265,238037109375;	173,25;	0,0;	0,0
265,27447509765625;	170,5;	0,0;	0,0
265,31085205078125;	147,75;	0,0;	0,0
265,3472900390625;	168,25;	0,0;	0,0
265,3836669921875;	158,75;	0,0;	0,0
265,42010498046875;	166,5;	0,0;	0,0
265,45648193359375;	147,75;	0,0;	0,0
265,49285888671875;	176,75;	0,0;	0,0
265,5292663574219;	167,5;	0,0;	0,0
265,56561279296875;	175,75;	0,0;	0,0
265,6020202636719;	165,75;	0,0;	0,0
265,63836669921875;	159,75;	0,0;	0,0
265,67474365234375;	170,75;	0,0;	0,0
265,7110595703125;	158,75;	0,0;	0,0
265,74737548828125;	162,25;	0,0;	0,0
265,7837219238281;	193,25;	0,0;	0,0
265,8200378417969;	163,25;	0,0;	0,0
265,85638427734375;	164,25;	0,0;	0,0
265,8927307128906;	155,75;	0,0;	0,0
265,92901611328125;	163,0;	0,0;	0,0
265,96533203125;	155,5;	0,0;	0,0
266,0016174316406;	160,0;	0,0;	0,0
266,03790283203125;	156,0;	0,0;	0,0
266,0741882324219;	155,75;	0,0;	0,0
266,1104431152344;	156,5;	0,0;	0,0
266,1466979980469;	167,75;	0,0;	0,0
266,1829528808594;	171,5;	0,0;	0,0
266,21923828125;	171,5;	0,0;	0,0
266,2554626464844;	170,25;	0,0;	0,0
266,2917175292969;	160,75;	0,0;	0,0
266,32794189453125;	180,75;	0,0;	0,0
266,3641662597656;	258,75;	0,0;	0,0
266,4004211425781;	354,75;	0,0;	0,0
266,4366149902344;	485,5;	0,0;	0,0
266,4728088378906;	235,75;	0,0;	0,0
266,5090026855469;	193,75;	0,0;	0,0
266,5451965332031;	190,25;	0,0;	0,0
266,5814208984375;	285,25;	0,0;	0,0
266,6175842285156;	493,25;	0,0;	0,0
266,65374755859375;	372,75;	0,0;	0,0
266,6899108886719;	195,25;	0,0;	0,0
266,7261047363281;	185,5;	0,0;	0,0
266,7622375488281;	167,0;	0,0;	0,0
266,7983703613281;	165,0;	0,0;	0,0
266,83453369140625;	154,75;	0,0;	0,0
266,8706359863281;	161,5;	0,0;	0,0
266,90679931640625;	157,25;	0,0;	0,0
266,9429016113281;	157,0;	0,0;	0,0
266,97900390625;	159,5;	0,0;	0,0
267,01513671875;	152,75;	0,0;	0,0
267,05120849609375;	167,25;	0,0;	0,0
267,08734130859375;	192,5;	0,0;	0,0
267,1234130859375;	153,5;	0,0;	0,0
267,1594543457031;	158,25;	0,0;	0,0
267,1955871582031;	171,75;	0,0;	0,0
267,2315979003906;	139,5;	0,0;	0,0
267,2677001953125;	187,75;	0,0;	0,0
267,3037414550781;	164,75;	0,0;	0,0
267,3397521972656;	157,0;	0,0;	0,0
267,3758239746094;	172,25;	0,0;	0,0
267,4118347167969;	165,25;	0,0;	0,0
267,4479064941406;	146,25;	0,0;	0,0
267,48388671875;	143,75;	0,0;	0,0
267,5199279785156;	133,0;	0,0;	0,0
267,555908203125;	164,0;	0,0;	0,0
267,5918884277344;	158,5;	0,0;	0,0
267,6279296875;	161,5;	0,0;	0,0
267,66387939453125;	157,25;	0,0;	0,0
267,69989013671875;	185,5;	0,0;	0,0
267,73583984375;	161,0;	0,0;	0,0
267,7718200683594;	161,75;	0,0;	0,0
267,8077697753906;	169,25;	0,0;	0,0
267,8437194824219;	238,5;	0,0;	0,0
267,8796691894531;	275,75;	0,0;	0,0
267,9156188964844;	171,5;	0,0;	0,0
267,9515686035156;	167,75;	0,0;	0,0
267,9874572753906;	188,5;	0,0;	0,0
268,02337646484375;	182,75;	0,0;	0,0
268,0592956542969;	193,25;	0,0;	0,0
268,0951843261719;	163,75;	0,0;	0,0
268,131103515625;	158,25;	0,0;	0,0
268,1669616699219;	165,25;	0,0;	0,0
268,2028503417969;	183,25;	0,0;	0,0
268,2387390136719;	177,5;	0,0;	0,0
268,2746276855469;	169,25;	0,0;	0,0
268,3105163574219;	159,5;	0,0;	0,0
268,3463439941406;	190,5;	0,0;	0,0
268,3822021484375;	224,5;	0,0;	0,0
268,41802978515625;	283,25;	0,0;	0,0
268,453857421875;	322,5;	0,0;	0,0
268,4897155761719;	193,75;	0,0;	0,0
268,5255126953125;	159,25;	0,0;	0,0
268,5613098144531;	166,25;	0,0;	0,0
268,59716796875;	161,0;	0,0;	0,0
268,6329345703125;	150,25;	0,0;	0,0
268,66876220703125;	165,75;	0,0;	0,0
268,7045593261719;	139,0;	0,0;	0,0
268,7403259277344;	167,5;	0,0;	0,0
268,7760925292969;	166,5;	0,0;	0,0
268,8118591308594;	182,5;	0,0;	0,0
268,84765625;	218,25;	0,0;	0,0
268,88336181640625;	293,5;	0,0;	0,0
268,9191589355469;	232,25;	0,0;	0,0
268,95489501953125;	180,75;	0,0;	0,0
268,9906005859375;	179,25;	0,0;	0,0
269,0263366699219;	171,0;	0,0;	0,0
269,06207275390625;	143,75;	0,0;	0,0
269,0977783203125;	159,0;	0,0;	0,0
269,13348388671875;	180,75;	0,0;	0,0
269,1692199707031;	215,0;	0,0;	0,0
269,20489501953125;	333,0;	0,0;	0,0
269,2405700683594;	390,75;	0,0;	0,0
269,2762451171875;	186,5;	0,0;	0,0
269,3119201660156;	171,75;	0,0;	0,0
269,34759521484375;	173,0;	0,0;	0,0
269,3832702636719;	162,0;	0,0;	0,0
269,41888427734375;	178,75;	0,0;	0,0
269,45458984375;	173,25;	0,0;	0,0
269,4902038574219;	183,75;	0,0;	0,0
269,5258483886719;	216,0;	0,0;	0,0
269,56146240234375;	220,5;	0,0;	0,0
269,5970764160156;	194,25;	0,0;	0,0
269,6327209472656;	178,0;	0,0;	0,0
269,6683044433594;	184,75;	0,0;	0,0
269,70391845703125;	187,0;	0,0;	0,0
269,739501953125;	171,25;	0,0;	0,0
269,77508544921875;	167,0;	0,0;	0,0
269,8106689453125;	157,5;	0,0;	0,0
269,84625244140625;	190,75;	0,0;	0,0
269,8818054199219;	221,5;	0,0;	0,0
269,9173583984375;	163,0;	0,0;	0,0
269,9529113769531;	162,0;	0,0;	0,0
269,98846435546875;	156,75;	0,0;	0,0
270,0240173339844;	156,75;	0,0;	0,0
270,0595397949219;	147,25;	0,0;	0,0
270,0950622558594;	158,0;	0,0;	0,0
270,1305847167969;	157,0;	0,0;	0,0
270,16607666015625;	171,25;	0,0;	0,0
270,2015686035156;	156,75;	0,0;	0,0
270,2370910644531;	163,5;	0,0;	0,0
270,2725830078125;	160,0;	0,0;	0,0
270,3080749511719;	196,0;	0,0;	0,0
270,3435363769531;	329,0;	0,0;	0,0
270,3790283203125;	334,25;	0,0;	0,0
270,41448974609375;	177,75;	0,0;	0,0
270,4499206542969;	174,5;	0,0;	0,0
270,4853820800781;	177,5;	0,0;	0,0
270,5208435058594;	191,5;	0,0;	0,0
270,5562744140625;	234,0;	0,0;	0,0
270,5917053222656;	293,25;	0,0;	0,0
270,62713623046875;	371,25;	0,0;	0,0
270,66253662109375;	224,25;	0,0;	0,0
270,69793701171875;	190,25;	0,0;	0,0
270,7333679199219;	192,0;	0,0;	0,0
270,7687683105469;	179,5;	0,0;	0,0
270,8041076660156;	200,0;	0,0;	0,0
270,8395080566406;	249,5;	0,0;	0,0
270,8748779296875;	242,0;	0,0;	0,0
270,9102783203125;	177,0;	0,0;	0,0
270,94561767578125;	183,75;	0,0;	0,0
270,98095703125;	170,0;	0,0;	0,0
271,016357421875;	194,25;	0,0;	0,0
271,0516662597656;	185,5;	0,0;	0,0
271,0870056152344;	237,0;	0,0;	0,0
271,122314453125;	320,25;	0,0;	0,0
271,15765380859375;	348,5;	0,0;	0,0
271,1929626464844;	238,0;	0,0;	0,0
271,228271484375;	192,25;	0,0;	0,0
271,2635498046875;	200,0;	0,0;	0,0
271,2988586425781;	170,5;	0,0;	0,0
271,3341369628906;	235,25;	0,0;	0,0
271,36944580078125;	446,0;	0,0;	0,0
271,4046936035156;	858,0;	0,0;	0,0
271,4399719238281;	441,5;	0,0;	0,0
271,4752197265625;	217,75;	0,0;	0,0
271,5104675292969;	189,5;	0,0;	0,0
271,5457458496094;	228,0;	0,0;	0,0
271,58099365234375;	326,5;	0,0;	0,0
271,6161804199219;	243,25;	0,0;	0,0
271,65142822265625;	186,25;	0,0;	0,0
271,6866455078125;	181,75;	0,0;	0,0
271,7218322753906;	177,5;	0,0;	0,0
271,7570495605469;	232,75;	0,0;	0,0
271,792236328125;	382,5;	0,0;	0,0
271,82745361328125;	550,5;	0,0;	0,0
271,8626403808594;	996,75;	0,0;	0,0
271,8977966308594;	631,75;	0,0;	0,0
271,9329833984375;	263,75;	0,0;	0,0
271,9681396484375;	238,75;	0,0;	0,0
272,0032653808594;	296,75;	0,0;	0,0
272,0384216308594;	615,25;	0,0;	0,0
272,0735778808594;	549,25;	0,0;	0,0
272,10870361328125;	197,75;	0,0;	0,0
272,1438293457031;	215,75;	0,0;	0,0
272,178955078125;	182,25;	0,0;	0,0
272,2140808105469;	172,0;	0,0;	0,0
272,2491760253906;	187,0;	0,0;	0,0
272,2843017578125;	271,25;	0,0;	0,0
272,31939697265625;	443,25;	0,0;	0,0
272,3544921875;	303,5;	0,0;	0,0
272,3895568847656;	222,0;	0,0;	0,0
272,4245910644531;	310,5;	0,0;	0,0
272,4596862792969;	369,5;	0,0;	0,0
272,4947509765625;	232,0;	0,0;	0,0
272,5298156738281;	222,25;	0,0;	0,0
272,56488037109375;	255,5;	0,0;	0,0
272,5998840332031;	250,75;	0,0;	0,0
272,6349182128906;	265,75;	0,0;	0,0
