-0.5	0.0
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703276U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
400,41888427734375;	246,75;	0,0;	0,0
400,4754333496094;	317,75;	0,0;	0,0
400,5319519042969;	586,0;	0,0;	0,0
400,5885009765625;	947,25;	0,0;	0,0
400,6449890136719;	418,25;	0,0;	0,0
400,7015075683594;	306,25;	0,0;	0,0
400,75799560546875;	277,25;	0,0;	0,0
400,8144836425781;	252,5;	0,0;	0,0
400,8709716796875;	259,0;	0,0;	0,0
400,92742919921875;	231,5;	0,0;	0,0
400,98388671875;	291,0;	0,0;	0,0
401,04034423828125;	316,0;	0,0;	0,0
401,09674072265625;	278,75;	0,0;	0,0
401,1531677246094;	249,5;	0,0;	0,0
401,2095947265625;	251,75;	0,0;	0,0
401,2659912109375;	247,5;	0,0;	0,0
401,3223876953125;	221,0;	0,0;	0,0
401,3787841796875;	254,25;	0,0;	0,0
401,4351806640625;	286,25;	0,0;	0,0
401,4915466308594;	339,75;	0,0;	0,0
401,54791259765625;	324,75;	0,0;	0,0
401,604248046875;	255,5;	0,0;	0,0
401,66058349609375;	244,0;	0,0;	0,0
401,7169189453125;	271,5;	0,0;	0,0
401,77325439453125;	278,25;	0,0;	0,0
401,8295593261719;	276,25;	0,0;	0,0
401,8858642578125;	272,25;	0,0;	0,0
401,942138671875;	254,5;	0,0;	0,0
401,9984436035156;	240,75;	0,0;	0,0
402,0547180175781;	242,0;	0,0;	0,0
402,1109619140625;	264,5;	0,0;	0,0
402,1672058105469;	273,0;	0,0;	0,0
402,22344970703125;	411,25;	0,0;	0,0
402,2796936035156;	339,75;	0,0;	0,0
402,3359375;	248,5;	0,0;	0,0
402,39215087890625;	247,25;	0,0;	0,0
402,44830322265625;	250,0;	0,0;	0,0
402,5045166015625;	299,5;	0,0;	0,0
402,5606994628906;	285,25;	0,0;	0,0
402,6168518066406;	260,25;	0,0;	0,0
402,6730041503906;	243,0;	0,0;	0,0
402,7291564941406;	232,0;	0,0;	0,0
