-0.5	0.0
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703277U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
501,33135986328125;	720,5;	0,0;	0,0
501,40875244140625;	587,75;	0,0;	0,0
501,4862060546875;	384,5;	0,0;	0,0
501,5636291503906;	441,75;	0,0;	0,0
501,6410217285156;	577,0;	0,0;	0,0
501,7184143066406;	666,75;	0,0;	0,0
501,7957763671875;	404,75;	0,0;	0,0
501,8731384277344;	362,25;	0,0;	0,0
501,95050048828125;	403,75;	0,0;	0,0
502,0278625488281;	494,5;	0,0;	0,0
502,10516357421875;	511,75;	0,0;	0,0
502,1824951171875;	397,25;	0,0;	0,0
502,2597961425781;	384,0;	0,0;	0,0
502,33709716796875;	343,75;	0,0;	0,0
502,41436767578125;	374,75;	0,0;	0,0
502,4916687011719;	421,75;	0,0;	0,0
502,56890869140625;	542,0;	0,0;	0,0
502,6461486816406;	497,5;	0,0;	0,0
502,7233581542969;	424,25;	0,0;	0,0
502,8006286621094;	351,75;	0,0;	0,0
502,8778076171875;	357,25;	0,0;	0,0
502,9549865722656;	363,0;	0,0;	0,0
503,03216552734375;	358,25;	0,0;	0,0
503,1093444824219;	357,5;	0,0;	0,0
503,1865234375;	325,25;	0,0;	0,0
503,2636413574219;	349,5;	0,0;	0,0
503,34075927734375;	353,0;	0,0;	0,0
503,41790771484375;	382,5;	0,0;	0,0
503,4949951171875;	373,75;	0,0;	0,0
503,57208251953125;	360,5;	0,0;	0,0
503,6492004394531;	362,75;	0,0;	0,0
503,72625732421875;	404,5;	0,0;	0,0
503,8033142089844;	445,25;	0,0;	0,0
503,88037109375;	568,25;	0,0;	0,0
503,9573974609375;	790,25;	0,0;	0,0
504,034423828125;	826,75;	0,0;	0,0
504,1114196777344;	436,25;	0,0;	0,0
504,18841552734375;	353,0;	0,0;	0,0
504,2654113769531;	367,0;	0,0;	0,0
504,3423767089844;	341,5;	0,0;	0,0
504,4193115234375;	333,25;	0,0;	0,0
504,49627685546875;	333,0;	0,0;	0,0
504,5732421875;	337,0;	0,0;	0,0
504,650146484375;	421,5;	0,0;	0,0
504,7270202636719;	571,25;	0,0;	0,0
504,8039245605469;	801,0;	0,0;	0,0
504,880859375;	718,5;	0,0;	0,0
504,95770263671875;	537,0;	0,0;	0,0
505,0345458984375;	587,25;	0,0;	0,0
505,1114196777344;	381,0;	0,0;	0,0
505,1882629394531;	334,5;	0,0;	0,0
505,2650451660156;	333,25;	0,0;	0,0
505,34185791015625;	328,5;	0,0;	0,0
505,4186706542969;	347,5;	0,0;	0,0
505,4954528808594;	313,0;	0,0;	0,0
505,57220458984375;	353,25;	0,0;	0,0
505,6489562988281;	325,0;	0,0;	0,0
505,72576904296875;	328,25;	0,0;	0,0
505,802490234375;	332,75;	0,0;	0,0
505,87921142578125;	316,5;	0,0;	0,0
505,9559020996094;	355,0;	0,0;	0,0
506,0326232910156;	338,0;	0,0;	0,0
506,1092834472656;	354,5;	0,0;	0,0
506,1859436035156;	403,75;	0,0;	0,0
506,2626037597656;	474,25;	0,0;	0,0
506,3392639160156;	616,0;	0,0;	0,0
506,4159240722656;	487,5;	0,0;	0,0
506,4925231933594;	391,75;	0,0;	0,0
506,56915283203125;	394,75;	0,0;	0,0
506,645751953125;	464,5;	0,0;	0,0
506,72235107421875;	580,5;	0,0;	0,0
506,7989196777344;	504,25;	0,0;	0,0
506,8754577636719;	369,25;	0,0;	0,0
506,9520263671875;	382,75;	0,0;	0,0
507,028564453125;	432,25;	0,0;	0,0
507,1050720214844;	439,75;	0,0;	0,0
507,1816101074219;	463,5;	0,0;	0,0
507,2580871582031;	610,0;	0,0;	0,0
507,3345642089844;	601,25;	0,0;	0,0
507,4110412597656;	477,5;	0,0;	0,0
507,487548828125;	409,25;	0,0;	0,0
507,56396484375;	411,25;	0,0;	0,0
507,640380859375;	440,5;	0,0;	0,0
507,71685791015625;	598,0;	0,0;	0,0
507,7932434082031;	642,75;	0,0;	0,0
507,86962890625;	470,0;	0,0;	0,0
507,9460144042969;	367,5;	0,0;	0,0
508,02239990234375;	351,25;	0,0;	0,0
508,0987548828125;	428,5;	0,0;	0,0
508,17510986328125;	524,25;	0,0;	0,0
508,2514343261719;	406,0;	0,0;	0,0
508,3277893066406;	327,75;	0,0;	0,0
508,4040832519531;	329,5;	0,0;	0,0
508,4803771972656;	332,25;	0,0;	0,0
508,556640625;	309,0;	0,0;	0,0
508,6329650878906;	325,5;	0,0;	0,0
508,7091979980469;	349,75;	0,0;	0,0
508,78546142578125;	364,25;	0,0;	0,0
508,8616943359375;	373,5;	0,0;	0,0
508,93792724609375;	440,5;	0,0;	0,0
509,0141296386719;	368,25;	0,0;	0,0
509,09033203125;	340,75;	0,0;	0,0
509,1665344238281;	317,5;	0,0;	0,0
509,24267578125;	323,75;	0,0;	0,0
509,31884765625;	363,75;	0,0;	0,0
509,3949890136719;	362,5;	0,0;	0,0
509,4711608886719;	412,25;	0,0;	0,0
509,5472717285156;	473,25;	0,0;	0,0
509,62335205078125;	485,25;	0,0;	0,0
509,699462890625;	595,25;	0,0;	0,0
509,77557373046875;	513,25;	0,0;	0,0
509,85162353515625;	397,0;	0,0;	0,0
509,92767333984375;	380,5;	0,0;	0,0
510,00372314453125;	333,5;	0,0;	0,0
510,0798034667969;	326,0;	0,0;	0,0
510,15582275390625;	328,5;	0,0;	0,0
510,2318115234375;	340,0;	0,0;	0,0
510,3078308105469;	369,75;	0,0;	0,0
510,3837890625;	468,25;	0,0;	0,0
510,45977783203125;	471,5;	0,0;	0,0
510,5357360839844;	483,75;	0,0;	0,0
510,6116943359375;	647,5;	0,0;	0,0
510,6876220703125;	443,75;	0,0;	0,0
510,7635498046875;	422,5;	0,0;	0,0
510,8394470214844;	521,75;	0,0;	0,0
510,9153747558594;	547,25;	0,0;	0,0
510,9912414550781;	375,75;	0,0;	0,0
511,0671081542969;	327,75;	0,0;	0,0
511,1429443359375;	307,25;	0,0;	0,0
511,2188415527344;	344,25;	0,0;	0,0
511,2946472167969;	308,0;	0,0;	0,0
511,3704833984375;	320,75;	0,0;	0,0
511,4462890625;	311,75;	0,0;	0,0
511,5220947265625;	319,5;	0,0;	0,0
511,59783935546875;	326,0;	0,0;	0,0
511,6736145019531;	324,0;	0,0;	0,0
511,7494201660156;	318,75;	0,0;	0,0
511,82513427734375;	327,75;	0,0;	0,0
511,90087890625;	344,25;	0,0;	0,0
511,97662353515625;	365,0;	0,0;	0,0
512,0523071289062;	368,0;	0,0;	0,0
512,1280517578125;	398,25;	0,0;	0,0
512,2036743164062;	490,75;	0,0;	0,0
512,2793579101562;	542,0;	0,0;	0,0
512,3550415039062;	571,5;	0,0;	0,0
512,4306640625;	528,5;	0,0;	0,0
512,5062866210938;	438,5;	0,0;	0,0
512,5819702148438;	435,25;	0,0;	0,0
512,657470703125;	361,5;	0,0;	0,0
512,7330932617188;	364,75;	0,0;	0,0
512,8087158203125;	352,75;	0,0;	0,0
512,88427734375;	395,25;	0,0;	0,0
512,9598999023438;	440,0;	0,0;	0,0
513,035400390625;	507,25;	0,0;	0,0
513,1109008789062;	615,25;	0,0;	0,0
513,1864624023438;	833,25;	0,0;	0,0
513,2619018554688;	702,0;	0,0;	0,0
513,33740234375;	448,0;	0,0;	0,0
513,4129638671875;	427,5;	0,0;	0,0
513,4884033203125;	445,0;	0,0;	0,0
513,5638427734375;	610,5;	0,0;	0,0
513,6392822265625;	637,0;	0,0;	0,0
513,7147216796875;	991,0;	0,0;	0,0
513,7901000976562;	1706,75;	0,0;	0,0
513,8655395507812;	1096,0;	0,0;	0,0
513,94091796875;	438,75;	0,0;	0,0
514,0162963867188;	494,0;	0,0;	0,0
514,0916748046875;	560,5;	0,0;	0,0
514,1669921875;	483,25;	0,0;	0,0
514,2423706054688;	355,0;	0,0;	0,0
514,3176879882812;	347,75;	0,0;	0,0
514,3930053710938;	359,5;	0,0;	0,0
514,4683837890625;	384,25;	0,0;	0,0
514,5435791015625;	370,0;	0,0;	0,0
514,618896484375;	454,0;	0,0;	0,0
514,694091796875;	538,25;	0,0;	0,0
514,7694091796875;	422,75;	0,0;	0,0
514,8446655273438;	421,5;	0,0;	0,0
514,9198608398438;	468,5;	0,0;	0,0
514,9950561523438;	486,5;	0,0;	0,0
515,0703125;	437,0;	0,0;	0,0
515,1454467773438;	418,75;	0,0;	0,0
515,220703125;	425,25;	0,0;	0,0
515,2957763671875;	383,25;	0,0;	0,0
515,3709716796875;	382,75;	0,0;	0,0
515,4461059570312;	388,5;	0,0;	0,0
515,521240234375;	386,75;	0,0;	0,0
515,5963745117188;	375,0;	0,0;	0,0
515,6714477539062;	353,0;	0,0;	0,0
515,7465209960938;	398,25;	0,0;	0,0
515,8215942382812;	373,25;	0,0;	0,0
515,896728515625;	432,75;	0,0;	0,0
515,9717407226562;	440,5;	0,0;	0,0
516,0467529296875;	610,0;	0,0;	0,0
516,121826171875;	684,5;	0,0;	0,0
516,1968383789062;	543,0;	0,0;	0,0
516,2717895507812;	485,25;	0,0;	0,0
516,3468017578125;	528,75;	0,0;	0,0
516,4217529296875;	693,0;	0,0;	0,0
516,4967651367188;	1221,25;	0,0;	0,0
516,5716552734375;	2920,0;	0,0;	0,0
516,6466674804688;	2544,5;	0,0;	0,0
516,7215576171875;	976,25;	0,0;	0,0
516,7964477539062;	720,5;	0,0;	0,0
516,871337890625;	558,0;	0,0;	0,0
516,9461669921875;	842,5;	0,0;	0,0
517,0211181640625;	1171,75;	0,0;	0,0
517,0960083007812;	719,0;	0,0;	0,0
517,1707763671875;	486,25;	0,0;	0,0
517,24560546875;	383,0;	0,0;	0,0
517,3204345703125;	336,25;	0,0;	0,0
517,3952026367188;	310,25;	0,0;	0,0
517,4700927734375;	345,5;	0,0;	0,0
517,5448608398438;	343,0;	0,0;	0,0
517,61962890625;	319,0;	0,0;	0,0
517,6943969726562;	366,5;	0,0;	0,0
517,7691040039062;	356,5;	0,0;	0,0
517,8438110351562;	342,25;	0,0;	0,0
517,9185791015625;	361,5;	0,0;	0,0
517,9932250976562;	342,5;	0,0;	0,0
518,0679321289062;	402,75;	0,0;	0,0
518,1426391601562;	480,75;	0,0;	0,0
518,21728515625;	644,0;	0,0;	0,0
518,2919311523438;	494,25;	0,0;	0,0
518,3665771484375;	356,75;	0,0;	0,0
518,4412231445312;	357,25;	0,0;	0,0
518,515869140625;	365,25;	0,0;	0,0
518,5903930664062;	376,0;	0,0;	0,0
518,6650390625;	439,5;	0,0;	0,0
518,7396240234375;	429,75;	0,0;	0,0
518,8141479492188;	440,0;	0,0;	0,0
518,8887329101562;	573,0;	0,0;	0,0
518,9631958007812;	1067,5;	0,0;	0,0
519,0377807617188;	1546,75;	0,0;	0,0
519,1123046875;	1418,25;	0,0;	0,0
519,186767578125;	680,5;	0,0;	0,0
519,2612915039062;	537,5;	0,0;	0,0
519,3358154296875;	826,75;	0,0;	0,0
519,41015625;	746,25;	0,0;	0,0
519,4846801757812;	512,5;	0,0;	0,0
519,5591430664062;	397,75;	0,0;	0,0
519,633544921875;	412,75;	0,0;	0,0
519,7080078125;	467,25;	0,0;	0,0
519,7822875976562;	395,5;	0,0;	0,0
519,856689453125;	366,25;	0,0;	0,0
519,93115234375;	390,25;	0,0;	0,0
520,0054321289062;	429,75;	0,0;	0,0
520,0797729492188;	553,5;	0,0;	0,0
520,1541748046875;	478,75;	0,0;	0,0
520,2283935546875;	418,0;	0,0;	0,0
520,302734375;	488,0;	0,0;	0,0
520,3770751953125;	476,25;	0,0;	0,0
520,4512939453125;	517,75;	0,0;	0,0
520,525634765625;	421,25;	0,0;	0,0
520,5997924804688;	452,5;	0,0;	0,0
520,674072265625;	683,0;	0,0;	0,0
520,7483520507812;	642,5;	0,0;	0,0
520,822509765625;	405,75;	0,0;	0,0
520,8967895507812;	386,5;	0,0;	0,0
520,970947265625;	338,25;	0,0;	0,0
521,0451049804688;	348,0;	0,0;	0,0
521,1192626953125;	354,75;	0,0;	0,0
521,1934204101562;	353,75;	0,0;	0,0
521,267578125;	429,25;	0,0;	0,0
521,3417358398438;	580,0;	0,0;	0,0
521,415771484375;	695,5;	0,0;	0,0
521,4898681640625;	715,25;	0,0;	0,0
521,5640258789062;	624,75;	0,0;	0,0
521,6380615234375;	589,5;	0,0;	0,0
521,712158203125;	453,0;	0,0;	0,0
521,7862548828125;	375,25;	0,0;	0,0
521,8602294921875;	342,0;	0,0;	0,0
521,9342651367188;	357,25;	0,0;	0,0
522,0082397460938;	325,25;	0,0;	0,0
522,0822143554688;	354,0;	0,0;	0,0
522,1563110351562;	349,5;	0,0;	0,0
522,230224609375;	380,0;	0,0;	0,0
522,30419921875;	434,0;	0,0;	0,0
522,3781127929688;	536,0;	0,0;	0,0
522,4520874023438;	1034,5;	0,0;	0,0
522,5260009765625;	2522,25;	0,0;	0,0
522,599853515625;	2589,0;	0,0;	0,0
522,6737670898438;	819,0;	0,0;	0,0
522,7476806640625;	522,5;	0,0;	0,0
522,821533203125;	538,25;	0,0;	0,0
522,8953857421875;	550,5;	0,0;	0,0
522,96923828125;	540,0;	0,0;	0,0
523,0430297851562;	924,5;	0,0;	0,0
523,1168823242188;	2273,75;	0,0;	0,0
523,190673828125;	2186,0;	0,0;	0,0
523,2644653320312;	772,75;	0,0;	0,0
523,3382568359375;	468,5;	0,0;	0,0
523,4119873046875;	434,25;	0,0;	0,0
523,4857788085938;	375,25;	0,0;	0,0
523,5595703125;	359,5;	0,0;	0,0
523,6332397460938;	320,75;	0,0;	0,0
523,7069702148438;	322,75;	0,0;	0,0
523,7807006835938;	337,0;	0,0;	0,0
523,8543701171875;	339,5;	0,0;	0,0
523,927978515625;	355,75;	0,0;	0,0
524,0016479492188;	389,25;	0,0;	0,0
524,0753173828125;	469,25;	0,0;	0,0
524,14892578125;	453,5;	0,0;	0,0
524,2225341796875;	408,75;	0,0;	0,0
524,2962036132812;	347,25;	0,0;	0,0
524,3698120117188;	345,0;	0,0;	0,0
524,443359375;	348,5;	0,0;	0,0
524,5169067382812;	357,25;	0,0;	0,0
524,5905151367188;	366,25;	0,0;	0,0
524,6640014648438;	347,0;	0,0;	0,0
524,7376098632812;	354,5;	0,0;	0,0
524,8110961914062;	410,75;	0,0;	0,0
524,8845825195312;	476,5;	0,0;	0,0
524,9580688476562;	467,5;	0,0;	0,0
525,0315551757812;	365,5;	0,0;	0,0
525,10498046875;	356,25;	0,0;	0,0
525,178466796875;	366,75;	0,0;	0,0
525,2518920898438;	371,25;	0,0;	0,0
525,3253173828125;	338,25;	0,0;	0,0
525,3987426757812;	359,25;	0,0;	0,0
525,47216796875;	345,5;	0,0;	0,0
525,5455322265625;	339,75;	0,0;	0,0
525,618896484375;	322,5;	0,0;	0,0
525,6922607421875;	326,0;	0,0;	0,0
525,765625;	343,5;	0,0;	0,0
525,8389892578125;	369,25;	0,0;	0,0
525,9122924804688;	381,75;	0,0;	0,0
525,9856567382812;	444,25;	0,0;	0,0
526,0588989257812;	543,5;	0,0;	0,0
526,1322021484375;	574,75;	0,0;	0,0
526,2054443359375;	675,5;	0,0;	0,0
526,2786865234375;	614,25;	0,0;	0,0
526,3519897460938;	657,0;	0,0;	0,0
526,4251098632812;	962,25;	0,0;	0,0
526,4984130859375;	1538,25;	0,0;	0,0
526,5715942382812;	1218,75;	0,0;	0,0
526,644775390625;	919,5;	0,0;	0,0
526,718017578125;	2159,0;	0,0;	0,0
526,7911376953125;	5350,5;	0,0;	0,0
526,8642578125;	4794,0;	0,0;	0,0
526,9374389648438;	1870,75;	0,0;	0,0
527,0105590820312;	559,25;	0,0;	0,0
527,0836791992188;	435,0;	0,0;	0,0
527,15673828125;	563,25;	0,0;	0,0
527,2298583984375;	526,0;	0,0;	0,0
527,3029174804688;	394,25;	0,0;	0,0
527,3760375976562;	392,5;	0,0;	0,0
527,4490356445312;	393,0;	0,0;	0,0
527,5220336914062;	380,0;	0,0;	0,0
527,5950927734375;	344,0;	0,0;	0,0
527,6680908203125;	323,0;	0,0;	0,0
527,7411499023438;	334,75;	0,0;	0,0
527,8140869140625;	347,0;	0,0;	0,0
527,8870849609375;	413,0;	0,0;	0,0
527,9600219726562;	555,0;	0,0;	0,0
528,032958984375;	703,0;	0,0;	0,0
528,1058959960938;	681,75;	0,0;	0,0
528,1788330078125;	875,0;	0,0;	0,0
528,251708984375;	848,0;	0,0;	0,0
528,3245849609375;	497,5;	0,0;	0,0
528,3974609375;	383,5;	0,0;	0,0
528,4703369140625;	382,25;	0,0;	0,0
528,543212890625;	339,0;	0,0;	0,0
528,6160278320312;	355,0;	0,0;	0,0
528,6888427734375;	372,75;	0,0;	0,0
528,7616577148438;	357,25;	0,0;	0,0
528,8344116210938;	344,5;	0,0;	0,0
528,9072265625;	321,5;	0,0;	0,0
528,97998046875;	339,0;	0,0;	0,0
529,0527954101562;	326,75;	0,0;	0,0
529,12548828125;	383,5;	0,0;	0,0
529,1982421875;	346,25;	0,0;	0,0
529,27099609375;	346,75;	0,0;	0,0
529,34375;	340,0;	0,0;	0,0
529,4163208007812;	363,75;	0,0;	0,0
529,4890747070312;	352,75;	0,0;	0,0
529,561767578125;	383,0;	0,0;	0,0
529,6343383789062;	340,75;	0,0;	0,0
529,70703125;	353,0;	0,0;	0,0
529,7796020507812;	355,75;	0,0;	0,0
529,8522338867188;	354,75;	0,0;	0,0
529,9249267578125;	392,5;	0,0;	0,0
529,9974365234375;	477,25;	0,0;	0,0
530,070068359375;	629,5;	0,0;	0,0
530,142578125;	565,25;	0,0;	0,0
530,2151489257812;	387,25;	0,0;	0,0
530,2876586914062;	334,25;	0,0;	0,0
530,3602294921875;	362,5;	0,0;	0,0
530,4326782226562;	332,25;	0,0;	0,0
530,5052490234375;	330,5;	0,0;	0,0
530,57763671875;	384,5;	0,0;	0,0
530,650146484375;	351,5;	0,0;	0,0
530,72265625;	351,75;	0,0;	0,0
530,7950439453125;	344,5;	0,0;	0,0
530,8674926757812;	327,75;	0,0;	0,0
530,93994140625;	355,25;	0,0;	0,0
531,0122680664062;	346,25;	0,0;	0,0
531,084716796875;	355,75;	0,0;	0,0
531,1571044921875;	353,75;	0,0;	0,0
531,2294311523438;	355,75;	0,0;	0,0
531,3018188476562;	360,0;	0,0;	0,0
531,3740844726562;	336,0;	0,0;	0,0
531,4464111328125;	381,75;	0,0;	0,0
531,518798828125;	408,25;	0,0;	0,0
531,591064453125;	403,25;	0,0;	0,0
531,6633911132812;	359,5;	0,0;	0,0
531,7356567382812;	370,0;	0,0;	0,0
531,807861328125;	378,75;	0,0;	0,0
531,880126953125;	362,0;	0,0;	0,0
531,9523315429688;	362,0;	0,0;	0,0
532,0245361328125;	446,75;	0,0;	0,0
532,0968017578125;	494,0;	0,0;	0,0
532,1689453125;	767,75;	0,0;	0,0
532,2411499023438;	1534,0;	0,0;	0,0
532,3133544921875;	1510,5;	0,0;	0,0
532,3854370117188;	707,75;	0,0;	0,0
532,4576416015625;	592,5;	0,0;	0,0
532,5297241210938;	1051,25;	0,0;	0,0
532,6018676757812;	2799,0;	0,0;	0,0
532,6739501953125;	4299,75;	0,0;	0,0
532,7459716796875;	2060,25;	0,0;	0,0
532,818115234375;	547,25;	0,0;	0,0
532,8901977539062;	414,0;	0,0;	0,0
532,9622192382812;	376,0;	0,0;	0,0
533,0342407226562;	398,75;	0,0;	0,0
533,1062622070312;	436,5;	0,0;	0,0
533,1782836914062;	410,5;	0,0;	0,0
533,2503051757812;	376,5;	0,0;	0,0
533,3222045898438;	372,5;	0,0;	0,0
533,3942260742188;	329,25;	0,0;	0,0
533,4661865234375;	358,25;	0,0;	0,0
533,5380859375;	343,75;	0,0;	0,0
533,6100463867188;	379,75;	0,0;	0,0
533,6819458007812;	409,75;	0,0;	0,0
533,7538452148438;	486,0;	0,0;	0,0
533,82568359375;	754,0;	0,0;	0,0
533,8976440429688;	977,25;	0,0;	0,0
533,9694213867188;	843,75;	0,0;	0,0
534,0413208007812;	528,25;	0,0;	0,0
534,1130981445312;	380,0;	0,0;	0,0
534,1849975585938;	384,0;	0,0;	0,0
534,2567749023438;	379,5;	0,0;	0,0
534,3284912109375;	355,75;	0,0;	0,0
534,4003295898438;	398,5;	0,0;	0,0
534,4721069335938;	369,0;	0,0;	0,0
534,5438842773438;	375,5;	0,0;	0,0
534,6156005859375;	371,25;	0,0;	0,0
534,6873779296875;	422,25;	0,0;	0,0
534,759033203125;	447,25;	0,0;	0,0
534,830810546875;	455,5;	0,0;	0,0
534,9024047851562;	421,75;	0,0;	0,0
534,97412109375;	339,0;	0,0;	0,0
535,0457763671875;	348,0;	0,0;	0,0
535,1173706054688;	391,5;	0,0;	0,0
535,1890869140625;	423,25;	0,0;	0,0
535,2607421875;	387,25;	0,0;	0,0
535,332275390625;	356,0;	0,0;	0,0
535,4038696289062;	348,0;	0,0;	0,0
535,4754638671875;	360,25;	0,0;	0,0
535,5469970703125;	358,0;	0,0;	0,0
535,6185913085938;	349,5;	0,0;	0,0
535,6901245117188;	374,5;	0,0;	0,0
535,7616577148438;	371,0;	0,0;	0,0
535,8331909179688;	403,0;	0,0;	0,0
535,9046630859375;	415,0;	0,0;	0,0
535,9761962890625;	400,25;	0,0;	0,0
536,047607421875;	432,25;	0,0;	0,0
536,1190185546875;	451,5;	0,0;	0,0
536,1905517578125;	543,0;	0,0;	0,0
536,2619018554688;	611,5;	0,0;	0,0
536,3333740234375;	796,0;	0,0;	0,0
536,4048461914062;	747,0;	0,0;	0,0
536,4761352539062;	683,25;	0,0;	0,0
536,5475463867188;	860,5;	0,0;	0,0
536,6189575195312;	866,25;	0,0;	0,0
536,6902465820312;	666,5;	0,0;	0,0
536,7615966796875;	813,5;	0,0;	0,0
536,8329467773438;	1197,5;	0,0;	0,0
536,9042358398438;	1601,25;	0,0;	0,0
536,9755859375;	2859,5;	0,0;	0,0
537,046875;	2464,75;	0,0;	0,0
537,1181030273438;	864,75;	0,0;	0,0
537,1893920898438;	432,25;	0,0;	0,0
537,2606201171875;	405,0;	0,0;	0,0
537,3319091796875;	418,75;	0,0;	0,0
537,403076171875;	396,25;	0,0;	0,0
537,4743041992188;	383,25;	0,0;	0,0
537,5454711914062;	418,5;	0,0;	0,0
537,6165771484375;	406,5;	0,0;	0,0
537,6878051757812;	379,25;	0,0;	0,0
537,7589721679688;	406,5;	0,0;	0,0
537,830078125;	421,0;	0,0;	0,0
537,9012451171875;	454,25;	0,0;	0,0
537,9723510742188;	465,75;	0,0;	0,0
538,0433959960938;	635,0;	0,0;	0,0
538,1145629882812;	1016,25;	0,0;	0,0
538,1856079101562;	1300,5;	0,0;	0,0
