-0.5	0.0
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703278U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
619,9722900390625;	400,75;	0,0;	0,0
620,0406494140625;	370,0;	0,0;	0,0
620,1089477539062;	371,25;	0,0;	0,0
620,17724609375;	389,5;	0,0;	0,0
620,2455444335938;	361,0;	0,0;	0,0
620,3137817382812;	409,25;	0,0;	0,0
620,382080078125;	399,5;	0,0;	0,0
620,4503173828125;	408,5;	0,0;	0,0
620,5185546875;	394,25;	0,0;	0,0
620,5867919921875;	420,0;	0,0;	0,0
620,6549072265625;	409,5;	0,0;	0,0
620,72314453125;	404,75;	0,0;	0,0
620,7913208007812;	423,75;	0,0;	0,0
620,8594360351562;	388,5;	0,0;	0,0
620,9276123046875;	419,0;	0,0;	0,0
620,9957885742188;	434,75;	0,0;	0,0
621,0638427734375;	422,25;	0,0;	0,0
621,1319580078125;	473,25;	0,0;	0,0
621,2000732421875;	429,25;	0,0;	0,0
621,2681274414062;	422,0;	0,0;	0,0
621,336181640625;	428,25;	0,0;	0,0
621,404296875;	466,5;	0,0;	0,0
621,4722900390625;	469,5;	0,0;	0,0
621,540283203125;	446,5;	0,0;	0,0
621,6083374023438;	467,5;	0,0;	0,0
621,67626953125;	462,5;	0,0;	0,0
621,7442626953125;	485,75;	0,0;	0,0
621,812255859375;	468,75;	0,0;	0,0
621,8801879882812;	477,75;	0,0;	0,0
621,9481201171875;	557,25;	0,0;	0,0
622,0159912109375;	510,75;	0,0;	0,0
622,0839233398438;	488,25;	0,0;	0,0
622,15185546875;	491,75;	0,0;	0,0
622,2196655273438;	481,25;	0,0;	0,0
622,2875366210938;	494,0;	0,0;	0,0
622,3554077148438;	494,75;	0,0;	0,0
622,4232177734375;	520,0;	0,0;	0,0
622,4910278320312;	505,75;	0,0;	0,0
622,5588989257812;	544,0;	0,0;	0,0
622,6266479492188;	509,5;	0,0;	0,0
622,6943969726562;	535,25;	0,0;	0,0
622,76220703125;	526,5;	0,0;	0,0
622,8298950195312;	570,75;	0,0;	0,0
622,8976440429688;	617,0;	0,0;	0,0
622,9653930664062;	613,25;	0,0;	0,0
623,0330810546875;	725,0;	0,0;	0,0
623,1007080078125;	827,75;	0,0;	0,0
623,1683349609375;	786,75;	0,0;	0,0
623,2360229492188;	609,5;	0,0;	0,0
623,3037109375;	578,5;	0,0;	0,0
623,3712768554688;	574,5;	0,0;	0,0
623,43896484375;	523,25;	0,0;	0,0
623,506591796875;	508,75;	0,0;	0,0
623,5740966796875;	590,25;	0,0;	0,0
623,6417236328125;	522,25;	0,0;	0,0
623,7092895507812;	551,25;	0,0;	0,0
623,7767944335938;	524,5;	0,0;	0,0
623,8443603515625;	522,75;	0,0;	0,0
623,9119262695312;	547,5;	0,0;	0,0
623,9793701171875;	549,0;	0,0;	0,0
624,046875;	571,0;	0,0;	0,0
624,1143798828125;	554,25;	0,0;	0,0
624,1818237304688;	590,25;	0,0;	0,0
624,249267578125;	499,25;	0,0;	0,0
624,316650390625;	561,5;	0,0;	0,0
624,3840942382812;	530,5;	0,0;	0,0
