-0.5	0.5
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703273U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
250,49510192871094;	158,75;	0,0;	0,0
250,5340576171875;	155,0;	0,0;	0,0
250,572998046875;	152,5;	0,0;	0,0
250,61192321777344;	154,5;	0,0;	0,0
250,65086364746094;	155,0;	0,0;	0,0
250,68978881835938;	158,75;	0,0;	0,0
250,7287139892578;	165,5;	0,0;	0,0
250,7676239013672;	163,25;	0,0;	0,0
250,80653381347656;	153,25;	0,0;	0,0
250,8454132080078;	159,5;	0,0;	0,0
250,8843231201172;	170,25;	0,0;	0,0
250,92320251464844;	158,25;	0,0;	0,0
250,96209716796875;	166,0;	0,0;	0,0
251,00096130371094;	202,5;	0,0;	0,0
251,0398406982422;	284,75;	0,0;	0,0
251,0786895751953;	270,5;	0,0;	0,0
251,1175537109375;	333,0;	0,0;	0,0
251,15640258789062;	379,0;	0,0;	0,0
251,19525146484375;	232,75;	0,0;	0,0
251,2340850830078;	193,75;	0,0;	0,0
251,2729034423828;	177,25;	0,0;	0,0
251,31173706054688;	160,5;	0,0;	0,0
251,35055541992188;	194,0;	0,0;	0,0
251,38937377929688;	302,75;	0,0;	0,0
251,4281768798828;	291,25;	0,0;	0,0
251,46697998046875;	227,5;	0,0;	0,0
251,50576782226562;	192,75;	0,0;	0,0
251,5445556640625;	230,5;	0,0;	0,0
251,58334350585938;	279,75;	0,0;	0,0
251,6221160888672;	228,5;	0,0;	0,0
251,660888671875;	264,25;	0,0;	0,0
251,6996612548828;	329,75;	0,0;	0,0
251,7384033203125;	416,75;	0,0;	0,0
251,7771453857422;	509,75;	0,0;	0,0
251,81590270996094;	348,25;	0,0;	0,0
251,85462951660156;	367,0;	0,0;	0,0
251,8933563232422;	317,25;	0,0;	0,0
251,93206787109375;	252,25;	0,0;	0,0
251,97079467773438;	208,25;	0,0;	0,0
252,00950622558594;	237,0;	0,0;	0,0
252,0482177734375;	329,5;	0,0;	0,0
252,0869140625;	361,0;	0,0;	0,0
252,1256103515625;	395,5;	0,0;	0,0
252,16429138183594;	445,5;	0,0;	0,0
252,20297241210938;	612,0;	0,0;	0,0
252,2416534423828;	1010,25;	0,0;	0,0
252,2803192138672;	641,0;	0,0;	0,0
252,31898498535156;	454,25;	0,0;	0,0
252,35765075683594;	451,75;	0,0;	0,0
252,3962860107422;	512,0;	0,0;	0,0
252,4349365234375;	500,5;	0,0;	0,0
252,4735565185547;	817,5;	0,0;	0,0
252,51219177246094;	882,0;	0,0;	0,0
252,5508270263672;	587,75;	0,0;	0,0
252,58944702148438;	735,5;	0,0;	0,0
252,62803649902344;	485,25;	0,0;	0,0
252,66665649414062;	594,25;	0,0;	0,0
252,70526123046875;	726,0;	0,0;	0,0
252,7438507080078;	494,25;	0,0;	0,0
252,78244018554688;	332,75;	0,0;	0,0
252,8209991455078;	453,5;	0,0;	0,0
252,8595733642578;	786,5;	0,0;	0,0
252,8981475830078;	1064,0;	0,0;	0,0
252,93670654296875;	796,5;	0,0;	0,0
252,97528076171875;	429,25;	0,0;	0,0
253,01382446289062;	319,75;	0,0;	0,0
253,05235290527344;	266,75;	0,0;	0,0
253,09088134765625;	223,0;	0,0;	0,0
253,12942504882812;	237,25;	0,0;	0,0
253,16795349121094;	227,5;	0,0;	0,0
253,2064666748047;	277,25;	0,0;	0,0
253,24497985839844;	358,75;	0,0;	0,0
253,28347778320312;	511,0;	0,0;	0,0
253,32196044921875;	781,5;	0,0;	0,0
253,36045837402344;	635,75;	0,0;	0,0
253,39895629882812;	658,5;	0,0;	0,0
253,43743896484375;	484,75;	0,0;	0,0
253,4759063720703;	488,5;	0,0;	0,0
253,5143585205078;	665,25;	0,0;	0,0
253,55282592773438;	496,25;	0,0;	0,0
253,59127807617188;	567,75;	0,0;	0,0
253,62974548339844;	1071,25;	0,0;	0,0
253,66818237304688;	884,25;	0,0;	0,0
253,7065887451172;	452,0;	0,0;	0,0
253,74502563476562;	462,0;	0,0;	0,0
253,78346252441406;	679,75;	0,0;	0,0
253,82188415527344;	1156,0;	0,0;	0,0
253,8602752685547;	1395,0;	0,0;	0,0
253,89869689941406;	541,5;	0,0;	0,0
253,93707275390625;	314,5;	0,0;	0,0
253,9754638671875;	358,25;	0,0;	0,0
254,01385498046875;	554,5;	0,0;	0,0
254,05223083496094;	693,5;	0,0;	0,0
254,0906219482422;	564,25;	0,0;	0,0
254,1289520263672;	502,25;	0,0;	0,0
254,16732788085938;	588,0;	0,0;	0,0
254,2056884765625;	371,75;	0,0;	0,0
254,2440185546875;	392,25;	0,0;	0,0
254,28236389160156;	535,5;	0,0;	0,0
254,32070922851562;	560,5;	0,0;	0,0
254,3590087890625;	470,0;	0,0;	0,0
254,3973388671875;	362,25;	0,0;	0,0
254,4356689453125;	417,5;	0,0;	0,0
254,47396850585938;	530,75;	0,0;	0,0
254,5122833251953;	504,75;	0,0;	0,0
254,55056762695312;	552,0;	0,0;	0,0
254,58885192871094;	578,5;	0,0;	0,0
254,62713623046875;	485,25;	0,0;	0,0
254,6654052734375;	387,75;	0,0;	0,0
254,7036895751953;	318,75;	0,0;	0,0
254,741943359375;	322,5;	0,0;	0,0
254,7801971435547;	405,25;	0,0;	0,0
254,8184356689453;	617,5;	0,0;	0,0
254,856689453125;	695,75;	0,0;	0,0
254,8949432373047;	855,75;	0,0;	0,0
254,93316650390625;	827,75;	0,0;	0,0
254,97140502929688;	623,0;	0,0;	0,0
255,0095977783203;	497,25;	0,0;	0,0
255,04782104492188;	423,25;	0,0;	0,0
255,08602905273438;	301,75;	0,0;	0,0
255,12423706054688;	218,25;	0,0;	0,0
255,16241455078125;	197,5;	0,0;	0,0
255,20062255859375;	210,5;	0,0;	0,0
255,23878479003906;	214,0;	0,0;	0,0
255,27696228027344;	224,75;	0,0;	0,0
255,31512451171875;	201,0;	0,0;	0,0
255,35328674316406;	198,25;	0,0;	0,0
255,39144897460938;	219,25;	0,0;	0,0
255,42958068847656;	207,5;	0,0;	0,0
255,46774291992188;	262,25;	0,0;	0,0
255,50587463378906;	243,0;	0,0;	0,0
255,54400634765625;	197,5;	0,0;	0,0
255,58212280273438;	194,0;	0,0;	0,0
255,6202392578125;	208,25;	0,0;	0,0
255,65835571289062;	207,5;	0,0;	0,0
255,6964569091797;	237,5;	0,0;	0,0
255,7345428466797;	195,25;	0,0;	0,0
255,77264404296875;	199,5;	0,0;	0,0
255,81072998046875;	184,0;	0,0;	0,0
255,84881591796875;	199,25;	0,0;	0,0
255,8868865966797;	230,25;	0,0;	0,0
255,92494201660156;	254,0;	0,0;	0,0
255,96299743652344;	333,75;	0,0;	0,0
256,00103759765625;	346,0;	0,0;	0,0
256,0390930175781;	232,5;	0,0;	0,0
256,0771484375;	257,5;	0,0;	0,0
256,1152038574219;	361,5;	0,0;	0,0
256,1531982421875;	560,25;	0,0;	0,0
256,19122314453125;	1168,5;	0,0;	0,0
256,229248046875;	1229,25;	0,0;	0,0
256,2672424316406;	661,25;	0,0;	0,0
256,3052673339844;	952,75;	0,0;	0,0
256,3432312011719;	484,5;	0,0;	0,0
256,3812561035156;	228,75;	0,0;	0,0
256,4192199707031;	213,5;	0,0;	0,0
256,4571838378906;	180,5;	0,0;	0,0
256,49517822265625;	200,75;	0,0;	0,0
256,5331115722656;	228,25;	0,0;	0,0
256,57110595703125;	310,75;	0,0;	0,0
256,6090087890625;	432,75;	0,0;	0,0
256,64697265625;	543,25;	0,0;	0,0
256,6849060058594;	345,75;	0,0;	0,0
256,72283935546875;	205,0;	0,0;	0,0
256,76080322265625;	224,75;	0,0;	0,0
256,7986755371094;	255,25;	0,0;	0,0
256,83660888671875;	210,5;	0,0;	0,0
256,87451171875;	190,25;	0,0;	0,0
256,91241455078125;	220,5;	0,0;	0,0
256,9503173828125;	238,25;	0,0;	0,0
256,9881896972656;	268,0;	0,0;	0,0
257,02606201171875;	361,75;	0,0;	0,0
257,06396484375;	278,0;	0,0;	0,0
257,101806640625;	189,75;	0,0;	0,0
257,1396789550781;	160,5;	0,0;	0,0
257,1775207519531;	176,0;	0,0;	0,0
257,2153625488281;	192,25;	0,0;	0,0
257,2532043457031;	223,5;	0,0;	0,0
257,291015625;	245,75;	0,0;	0,0
257,3288879394531;	251,75;	0,0;	0,0
257,3666687011719;	378,0;	0,0;	0,0
257,404541015625;	474,5;	0,0;	0,0
257,44232177734375;	272,75;	0,0;	0,0
257,4801330566406;	281,75;	0,0;	0,0
257,5179138183594;	359,75;	0,0;	0,0
257,5556945800781;	484,0;	0,0;	0,0
257,593505859375;	430,25;	0,0;	0,0
257,6312561035156;	377,25;	0,0;	0,0
257,6690673828125;	335,25;	0,0;	0,0
257,7068176269531;	341,25;	0,0;	0,0
257,7445373535156;	527,0;	0,0;	0,0
257,7823181152344;	391,0;	0,0;	0,0
257,8200378417969;	237,5;	0,0;	0,0
257,8577880859375;	201,5;	0,0;	0,0
257,8955383300781;	208,5;	0,0;	0,0
257,9332275390625;	178,0;	0,0;	0,0
257,9709777832031;	191,5;	0,0;	0,0
258,0086975097656;	183,75;	0,0;	0,0
258,04638671875;	195,25;	0,0;	0,0
258,0840759277344;	220,75;	0,0;	0,0
258,1217956542969;	238,0;	0,0;	0,0
258,15948486328125;	330,25;	0,0;	0,0
258,1971435546875;	611,25;	0,0;	0,0
258,23486328125;	619,5;	0,0;	0,0
258,2724914550781;	267,75;	0,0;	0,0
258,3101806640625;	193,0;	0,0;	0,0
258,3478088378906;	228,5;	0,0;	0,0
258,3854675292969;	319,0;	0,0;	0,0
258,423095703125;	415,25;	0,0;	0,0
258,4607238769531;	435,25;	0,0;	0,0
258,49835205078125;	819,5;	0,0;	0,0
258,5360107421875;	1650,75;	0,0;	0,0
258,5736083984375;	1150,5;	0,0;	0,0
258,6112060546875;	315,5;	0,0;	0,0
258,6488037109375;	219,0;	0,0;	0,0
258,6864013671875;	229,25;	0,0;	0,0
258,7239990234375;	301,25;	0,0;	0,0
258,7615661621094;	401,25;	0,0;	0,0
258,7991638183594;	247,75;	0,0;	0,0
258,83673095703125;	216,5;	0,0;	0,0
258,8742980957031;	172,5;	0,0;	0,0
258,9118347167969;	188,5;	0,0;	0,0
258,9494323730469;	177,0;	0,0;	0,0
258,9869689941406;	219,75;	0,0;	0,0
259,02447509765625;	270,25;	0,0;	0,0
259,06201171875;	348,25;	0,0;	0,0
259,09954833984375;	636,25;	0,0;	0,0
259,1370544433594;	531,5;	0,0;	0,0
259,174560546875;	301,75;	0,0;	0,0
259,2120666503906;	435,0;	0,0;	0,0
259,24957275390625;	525,5;	0,0;	0,0
259,28704833984375;	381,0;	0,0;	0,0
259,3245544433594;	485,25;	0,0;	0,0
259,3620300292969;	358,25;	0,0;	0,0
259,3995361328125;	219,0;	0,0;	0,0
259,4369812011719;	191,75;	0,0;	0,0
259,47442626953125;	205,0;	0,0;	0,0
259,51190185546875;	187,0;	0,0;	0,0
259,5493469238281;	189,0;	0,0;	0,0
259,5867919921875;	204,5;	0,0;	0,0
259,62420654296875;	229,25;	0,0;	0,0
259,66162109375;	244,0;	0,0;	0,0
259,6990661621094;	391,0;	0,0;	0,0
259,7364807128906;	773,5;	0,0;	0,0
259,7738952636719;	1783,25;	0,0;	0,0
259,8113098144531;	2212,5;	0,0;	0,0
259,8486633300781;	1664,0;	0,0;	0,0
259,88604736328125;	2934,5;	0,0;	0,0
259,9234313964844;	2391,25;	0,0;	0,0
259,9608154296875;	592,0;	0,0;	0,0
259,9981994628906;	301,25;	0,0;	0,0
260,0355529785156;	205,5;	0,0;	0,0
260,0729064941406;	203,75;	0,0;	0,0
260,1102600097656;	174,0;	0,0;	0,0
260,1476135253906;	196,5;	0,0;	0,0
260,1849365234375;	170,0;	0,0;	0,0
260,2222595214844;	171,75;	0,0;	0,0
260,25958251953125;	185,25;	0,0;	0,0
260,2969055175781;	189,5;	0,0;	0,0
260,334228515625;	215,75;	0,0;	0,0
260,37152099609375;	199,0;	0,0;	0,0
260,4088439941406;	241,25;	0,0;	0,0
260,44610595703125;	284,5;	0,0;	0,0
260,4833679199219;	383,75;	0,0;	0,0
260,52069091796875;	479,25;	0,0;	0,0
260,5579528808594;	432,0;	0,0;	0,0
260,5952453613281;	622,5;	0,0;	0,0
260,6324462890625;	1173,25;	0,0;	0,0
260,66973876953125;	1871,25;	0,0;	0,0
260,70697021484375;	803,0;	0,0;	0,0
260,7441711425781;	283,0;	0,0;	0,0
260,78143310546875;	233,75;	0,0;	0,0
260,81866455078125;	219,0;	0,0;	0,0
260,85589599609375;	252,0;	0,0;	0,0
260,8930969238281;	284,0;	0,0;	0,0
260,9302978515625;	242,5;	0,0;	0,0
260,967529296875;	257,75;	0,0;	0,0
261,0046691894531;	275,0;	0,0;	0,0
261,0419006347656;	390,0;	0,0;	0,0
261,0790710449219;	651,0;	0,0;	0,0
261,1162109375;	1308,25;	0,0;	0,0
261,1534118652344;	2164,75;	0,0;	0,0
261,1905517578125;	765,5;	0,0;	0,0
261,22772216796875;	335,0;	0,0;	0,0
261,2648620605469;	400,5;	0,0;	0,0
261,3019714355469;	750,0;	0,0;	0,0
261,3391418457031;	1385,75;	0,0;	0,0
261,3762512207031;	701,25;	0,0;	0,0
261,41339111328125;	283,5;	0,0;	0,0
261,4504699707031;	207,75;	0,0;	0,0
261,48760986328125;	202,5;	0,0;	0,0
261,52471923828125;	192,25;	0,0;	0,0
261,5617980957031;	195,5;	0,0;	0,0
261,5989074707031;	226,25;	0,0;	0,0
261,6359558105469;	303,75;	0,0;	0,0
261,6730651855469;	500,75;	0,0;	0,0
261,7101135253906;	1124,0;	0,0;	0,0
261,7471618652344;	816,25;	0,0;	0,0
261,78424072265625;	334,0;	0,0;	0,0
261,8212585449219;	257,75;	0,0;	0,0
261,85833740234375;	282,25;	0,0;	0,0
261,8953552246094;	248,0;	0,0;	0,0
261,93243408203125;	205,5;	0,0;	0,0
261,96942138671875;	274,0;	0,0;	0,0
262,00640869140625;	376,25;	0,0;	0,0
262,04345703125;	343,5;	0,0;	0,0
262,0804443359375;	351,5;	0,0;	0,0
262,117431640625;	636,25;	0,0;	0,0
262,1544494628906;	458,0;	0,0;	0,0
262,19140625;	218,0;	0,0;	0,0
262,2283935546875;	206,25;	0,0;	0,0
262,265380859375;	229,75;	0,0;	0,0
262,3023376464844;	312,0;	0,0;	0,0
262,3392639160156;	291,0;	0,0;	0,0
262,376220703125;	259,5;	0,0;	0,0
262,4131774902344;	280,0;	0,0;	0,0
262,4501037597656;	419,25;	0,0;	0,0
262,487060546875;	908,5;	0,0;	0,0
262,52398681640625;	1634,5;	0,0;	0,0
262,5608825683594;	763,25;	0,0;	0,0
262,5978088378906;	295,0;	0,0;	0,0
262,6346740722656;	252,0;	0,0;	0,0
262,6716003417969;	265,75;	0,0;	0,0
262,70849609375;	341,75;	0,0;	0,0
262,7453918457031;	623,5;	0,0;	0,0
262,7822570800781;	1272,5;	0,0;	0,0
262,8191223144531;	836,5;	0,0;	0,0
262,8559875488281;	308,75;	0,0;	0,0
262,892822265625;	356,25;	0,0;	0,0
262,9296875;	485,75;	0,0;	0,0
262,966552734375;	506,25;	0,0;	0,0
263,0033874511719;	647,25;	0,0;	0,0
263,04022216796875;	1623,75;	0,0;	0,0
263,0770568847656;	2687,0;	0,0;	0,0
263,1138916015625;	1636,75;	0,0;	0,0
263,1506652832031;	485,5;	0,0;	0,0
263,1875;	300,5;	0,0;	0,0
263,2242736816406;	240,75;	0,0;	0,0
263,2610778808594;	218,5;	0,0;	0,0
263,2978820800781;	206,75;	0,0;	0,0
