-0.5	0.5
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703278U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
619,9722900390625;	401,75;	0,0;	0,0
620,0406494140625;	414,75;	0,0;	0,0
620,1089477539062;	411,75;	0,0;	0,0
620,17724609375;	421,75;	0,0;	0,0
620,2455444335938;	437,5;	0,0;	0,0
620,3137817382812;	443,75;	0,0;	0,0
620,382080078125;	439,25;	0,0;	0,0
620,4503173828125;	424,75;	0,0;	0,0
620,5185546875;	444,25;	0,0;	0,0
620,5867919921875;	432,75;	0,0;	0,0
620,6549072265625;	451,25;	0,0;	0,0
620,72314453125;	441,0;	0,0;	0,0
620,7913208007812;	434,25;	0,0;	0,0
620,8594360351562;	436,5;	0,0;	0,0
620,9276123046875;	484,25;	0,0;	0,0
620,9957885742188;	418,0;	0,0;	0,0
621,0638427734375;	434,5;	0,0;	0,0
621,1319580078125;	474,0;	0,0;	0,0
621,2000732421875;	438,25;	0,0;	0,0
621,2681274414062;	467,5;	0,0;	0,0
621,336181640625;	483,5;	0,0;	0,0
621,404296875;	467,25;	0,0;	0,0
621,4722900390625;	480,5;	0,0;	0,0
621,540283203125;	521,5;	0,0;	0,0
621,6083374023438;	503,25;	0,0;	0,0
621,67626953125;	454,75;	0,0;	0,0
621,7442626953125;	493,5;	0,0;	0,0
621,812255859375;	515,75;	0,0;	0,0
621,8801879882812;	480,25;	0,0;	0,0
621,9481201171875;	537,5;	0,0;	0,0
622,0159912109375;	574,25;	0,0;	0,0
622,0839233398438;	530,25;	0,0;	0,0
622,15185546875;	498,25;	0,0;	0,0
622,2196655273438;	529,5;	0,0;	0,0
622,2875366210938;	515,25;	0,0;	0,0
622,3554077148438;	492,0;	0,0;	0,0
622,4232177734375;	533,5;	0,0;	0,0
622,4910278320312;	547,5;	0,0;	0,0
622,5588989257812;	545,75;	0,0;	0,0
622,6266479492188;	548,5;	0,0;	0,0
622,6943969726562;	544,5;	0,0;	0,0
622,76220703125;	548,75;	0,0;	0,0
622,8298950195312;	567,25;	0,0;	0,0
622,8976440429688;	628,75;	0,0;	0,0
622,9653930664062;	685,75;	0,0;	0,0
623,0330810546875;	743,75;	0,0;	0,0
623,1007080078125;	794,75;	0,0;	0,0
623,1683349609375;	816,5;	0,0;	0,0
623,2360229492188;	602,75;	0,0;	0,0
623,3037109375;	640,25;	0,0;	0,0
623,3712768554688;	599,25;	0,0;	0,0
623,43896484375;	580,75;	0,0;	0,0
623,506591796875;	600,25;	0,0;	0,0
623,5740966796875;	570,75;	0,0;	0,0
623,6417236328125;	601,0;	0,0;	0,0
623,7092895507812;	562,0;	0,0;	0,0
623,7767944335938;	556,75;	0,0;	0,0
623,8443603515625;	568,5;	0,0;	0,0
623,9119262695312;	562,75;	0,0;	0,0
623,9793701171875;	574,0;	0,0;	0,0
624,046875;	578,0;	0,0;	0,0
624,1143798828125;	556,75;	0,0;	0,0
624,1818237304688;	565,75;	0,0;	0,0
624,249267578125;	571,75;	0,0;	0,0
624,316650390625;	590,0;	0,0;	0,0
624,3840942382812;	586,5;	0,0;	0,0
624,4515380859375;	599,75;	0,0;	0,0
624,518798828125;	585,25;	0,0;	0,0
624,5862426757812;	583,75;	0,0;	0,0
624,6536254882812;	648,5;	0,0;	0,0
624,7208862304688;	652,75;	0,0;	0,0
624,7882690429688;	575,25;	0,0;	0,0
624,8555908203125;	582,0;	0,0;	0,0
624,9228515625;	584,75;	0,0;	0,0
624,9901733398438;	555,75;	0,0;	0,0
625,0574951171875;	519,25;	0,0;	0,0
625,1246948242188;	573,0;	0,0;	0,0
625,1919555664062;	614,5;	0,0;	0,0
625,2592163085938;	676,75;	0,0;	0,0
625,3263549804688;	723,25;	0,0;	0,0
625,3936157226562;	611,0;	0,0;	0,0
625,4608154296875;	582,0;	0,0;	0,0
625,5279541015625;	572,25;	0,0;	0,0
625,5950927734375;	532,75;	0,0;	0,0
625,6622314453125;	584,0;	0,0;	0,0
625,7293701171875;	550,0;	0,0;	0,0
625,7965087890625;	560,0;	0,0;	0,0
625,8635864257812;	508,5;	0,0;	0,0
625,9306640625;	534,75;	0,0;	0,0
625,9977416992188;	521,5;	0,0;	0,0
626,0647583007812;	483,5;	0,0;	0,0
626,1318359375;	552,5;	0,0;	0,0
626,1989135742188;	529,25;	0,0;	0,0
626,265869140625;	487,25;	0,0;	0,0
626,3328857421875;	509,25;	0,0;	0,0
626,39990234375;	467,75;	0,0;	0,0
626,466796875;	537,25;	0,0;	0,0
626,5338134765625;	537,5;	0,0;	0,0
626,6007690429688;	507,0;	0,0;	0,0
626,6676635742188;	500,5;	0,0;	0,0
626,734619140625;	488,25;	0,0;	0,0
626,8014526367188;	492,5;	0,0;	0,0
626,8683471679688;	476,25;	0,0;	0,0
626,9352416992188;	515,0;	0,0;	0,0
627,0020141601562;	455,75;	0,0;	0,0
627,0689086914062;	511,0;	0,0;	0,0
627,1357421875;	482,75;	0,0;	0,0
627,2025756835938;	486,5;	0,0;	0,0
627,2694091796875;	492,0;	0,0;	0,0
627,3361206054688;	450,25;	0,0;	0,0
627,4028930664062;	470,0;	0,0;	0,0
627,4696655273438;	470,25;	0,0;	0,0
627,5364379882812;	464,75;	0,0;	0,0
627,6031494140625;	464,5;	0,0;	0,0
627,6697998046875;	474,0;	0,0;	0,0
627,7365112304688;	492,0;	0,0;	0,0
627,8031616210938;	479,0;	0,0;	0,0
627,869873046875;	464,25;	0,0;	0,0
627,9365234375;	461,75;	0,0;	0,0
628,0031127929688;	437,0;	0,0;	0,0
628,0697631835938;	487,0;	0,0;	0,0
628,1363525390625;	466,0;	0,0;	0,0
628,2030029296875;	456,0;	0,0;	0,0
628,26953125;	430,25;	0,0;	0,0
628,3361206054688;	446,0;	0,0;	0,0
628,4026489257812;	485,5;	0,0;	0,0
628,46923828125;	424,5;	0,0;	0,0
628,5357055664062;	426,5;	0,0;	0,0
628,6022338867188;	433,0;	0,0;	0,0
628,6687622070312;	439,5;	0,0;	0,0
628,7352294921875;	440,75;	0,0;	0,0
628,8016357421875;	427,25;	0,0;	0,0
628,8681640625;	425,25;	0,0;	0,0
628,9345703125;	445,5;	0,0;	0,0
629,0010375976562;	450,25;	0,0;	0,0
629,0673217773438;	433,25;	0,0;	0,0
629,1337890625;	457,5;	0,0;	0,0
629,2001953125;	466,0;	0,0;	0,0
629,2664794921875;	400,25;	0,0;	0,0
629,3328247070312;	431,5;	0,0;	0,0
629,3992309570312;	388,0;	0,0;	0,0
629,4655151367188;	422,75;	0,0;	0,0
629,5317993164062;	410,5;	0,0;	0,0
629,59814453125;	427,0;	0,0;	0,0
629,6643676757812;	429,75;	0,0;	0,0
629,7306518554688;	433,5;	0,0;	0,0
629,7969360351562;	416,75;	0,0;	0,0
629,8631591796875;	461,25;	0,0;	0,0
629,9293212890625;	437,0;	0,0;	0,0
629,9955444335938;	453,25;	0,0;	0,0
630,061767578125;	454,25;	0,0;	0,0
630,1278686523438;	473,75;	0,0;	0,0
630,194091796875;	536,5;	0,0;	0,0
630,26025390625;	493,5;	0,0;	0,0
630,3263549804688;	446,0;	0,0;	0,0
630,3924560546875;	435,5;	0,0;	0,0
630,45849609375;	433,75;	0,0;	0,0
630,524658203125;	397,75;	0,0;	0,0
630,5906982421875;	408,75;	0,0;	0,0
630,65673828125;	385,5;	0,0;	0,0
630,7228393554688;	388,75;	0,0;	0,0
630,7888793945312;	420,75;	0,0;	0,0
630,8548583984375;	410,75;	0,0;	0,0
630,9208984375;	427,25;	0,0;	0,0
630,98681640625;	391,75;	0,0;	0,0
631,0527954101562;	417,75;	0,0;	0,0
631,1187744140625;	417,75;	0,0;	0,0
631,1846923828125;	405,75;	0,0;	0,0
631,2506713867188;	388,0;	0,0;	0,0
631,3165893554688;	386,25;	0,0;	0,0
631,3824462890625;	407,25;	0,0;	0,0
631,4483032226562;	416,25;	0,0;	0,0
631,51416015625;	420,75;	0,0;	0,0
631,5800170898438;	437,0;	0,0;	0,0
631,6459350585938;	431,0;	0,0;	0,0
631,711669921875;	395,0;	0,0;	0,0
631,7775268554688;	437,0;	0,0;	0,0
631,8433227539062;	477,75;	0,0;	0,0
631,9090576171875;	445,5;	0,0;	0,0
631,974853515625;	432,0;	0,0;	0,0
632,0406494140625;	398,5;	0,0;	0,0
632,1063232421875;	378,5;	0,0;	0,0
632,1720581054688;	390,75;	0,0;	0,0
632,23779296875;	390,75;	0,0;	0,0
632,303466796875;	403,5;	0,0;	0,0
632,369140625;	394,25;	0,0;	0,0
632,4348754882812;	420,75;	0,0;	0,0
632,5004272460938;	382,75;	0,0;	0,0
632,5661010742188;	400,25;	0,0;	0,0
632,6317138671875;	341,75;	0,0;	0,0
632,6973266601562;	389,0;	0,0;	0,0
632,762939453125;	391,25;	0,0;	0,0
632,8284912109375;	396,25;	0,0;	0,0
632,89404296875;	363,5;	0,0;	0,0
632,9595947265625;	362,25;	0,0;	0,0
633,025146484375;	381,5;	0,0;	0,0
633,0906372070312;	374,5;	0,0;	0,0
633,1561889648438;	398,0;	0,0;	0,0
633,2216186523438;	389,75;	0,0;	0,0
633,287109375;	411,0;	0,0;	0,0
633,3526000976562;	386,25;	0,0;	0,0
633,4180297851562;	388,75;	0,0;	0,0
633,4835205078125;	436,5;	0,0;	0,0
633,5488891601562;	449,75;	0,0;	0,0
633,6142578125;	479,0;	0,0;	0,0
633,6796875;	450,5;	0,0;	0,0
633,7450561523438;	446,75;	0,0;	0,0
633,8103637695312;	421,25;	0,0;	0,0
633,8757934570312;	400,75;	0,0;	0,0
633,9410400390625;	404,5;	0,0;	0,0
634,00634765625;	388,75;	0,0;	0,0
634,0717163085938;	410,75;	0,0;	0,0
634,136962890625;	396,0;	0,0;	0,0
634,2022094726562;	399,75;	0,0;	0,0
634,2675170898438;	374,25;	0,0;	0,0
634,3327026367188;	383,25;	0,0;	0,0
