-0.5	0.5
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703274U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
321,9476318359375;	255,75;	0,0;	0,0
321,9792785644531;	178,0;	0,0;	0,0
322,0108947753906;	134,0;	0,0;	0,0
322,0425109863281;	121,75;	0,0;	0,0
322,0741271972656;	121,25;	0,0;	0,0
322,105712890625;	152,25;	0,0;	0,0
322,1372985839844;	216,5;	0,0;	0,0
322,16888427734375;	294,5;	0,0;	0,0
322,2004699707031;	359,75;	0,0;	0,0
322,2320251464844;	170,0;	0,0;	0,0
322,26361083984375;	117,0;	0,0;	0,0
322,295166015625;	121,25;	0,0;	0,0
322,3266906738281;	117,25;	0,0;	0,0
322,3582458496094;	133,75;	0,0;	0,0
322,3897705078125;	117,5;	0,0;	0,0
322,4212646484375;	110,5;	0,0;	0,0
322,45281982421875;	151,5;	0,0;	0,0
322,4843444824219;	178,0;	0,0;	0,0
322,51580810546875;	253,25;	0,0;	0,0
322,54736328125;	387,25;	0,0;	0,0
322,57879638671875;	348,75;	0,0;	0,0
322,61029052734375;	165,25;	0,0;	0,0
322,64178466796875;	142,0;	0,0;	0,0
322,6732482910156;	136,0;	0,0;	0,0
322,7046813964844;	176,0;	0,0;	0,0
322,7361755371094;	238,75;	0,0;	0,0
322,767578125;	325,5;	0,0;	0,0
322,79901123046875;	211,5;	0,0;	0,0
322,8304748535156;	159,5;	0,0;	0,0
322,86187744140625;	143,0;	0,0;	0,0
322,8932800292969;	145,25;	0,0;	0,0
322,9247131347656;	138,25;	0,0;	0,0
322,9560852050781;	135,25;	0,0;	0,0
322,98748779296875;	171,25;	0,0;	0,0
323,01885986328125;	153,5;	0,0;	0,0
323,05023193359375;	142,0;	0,0;	0,0
323,08160400390625;	148,0;	0,0;	0,0
323,1129455566406;	134,0;	0,0;	0,0
323,1443176269531;	130,5;	0,0;	0,0
323,1756591796875;	109,25;	0,0;	0,0
323,2070007324219;	110,0;	0,0;	0,0
323,23834228515625;	132,0;	0,0;	0,0
323,2696533203125;	158,0;	0,0;	0,0
323,30096435546875;	168,75;	0,0;	0,0
323,3323059082031;	139,5;	0,0;	0,0
323,36358642578125;	165,0;	0,0;	0,0
323,3948669433594;	137,5;	0,0;	0,0
323,4261779785156;	154,0;	0,0;	0,0
323,45745849609375;	125,25;	0,0;	0,0
323,48870849609375;	120,25;	0,0;	0,0
323,5199890136719;	121,5;	0,0;	0,0
323,55126953125;	137,25;	0,0;	0,0
323,5824890136719;	134,0;	0,0;	0,0
323,61376953125;	144,0;	0,0;	0,0
323,6449890136719;	113,5;	0,0;	0,0
323,67620849609375;	126,75;	0,0;	0,0
323,70745849609375;	120,0;	0,0;	0,0
323,7386474609375;	113,5;	0,0;	0,0
323,76983642578125;	125,5;	0,0;	0,0
323,8010559082031;	118,25;	0,0;	0,0
323,8322448730469;	97,25;	0,0;	0,0
323,8634338378906;	130,5;	0,0;	0,0
323,8946228027344;	177,75;	0,0;	0,0
323,92578125;	186,25;	0,0;	0,0
323,9569091796875;	166,5;	0,0;	0,0
323,9880676269531;	115,0;	0,0;	0,0
324,01922607421875;	96,25;	0,0;	0,0
324,05035400390625;	106,75;	0,0;	0,0
324,0815124511719;	90,5;	0,0;	0,0
324,1126403808594;	124,25;	0,0;	0,0
324,14373779296875;	115,5;	0,0;	0,0
324,1748352050781;	124,0;	0,0;	0,0
324,2059326171875;	117,25;	0,0;	0,0
324,2370300292969;	127,75;	0,0;	0,0
324,2681579589844;	124,5;	0,0;	0,0
324,2992248535156;	140,25;	0,0;	0,0
324,33026123046875;	137,0;	0,0;	0,0
324,3613586425781;	168,0;	0,0;	0,0
324,39239501953125;	179,75;	0,0;	0,0
324,4234313964844;	170,75;	0,0;	0,0
324,4544982910156;	123,5;	0,0;	0,0
324,48553466796875;	91,5;	0,0;	0,0
324,51654052734375;	125,0;	0,0;	0,0
324,5475769042969;	101,75;	0,0;	0,0
324,5785827636719;	146,25;	0,0;	0,0
324,60955810546875;	142,75;	0,0;	0,0
324,6405944824219;	176,75;	0,0;	0,0
324,67156982421875;	230,0;	0,0;	0,0
324,7025451660156;	349,75;	0,0;	0,0
324,7335510253906;	608,5;	0,0;	0,0
324,7644958496094;	383,25;	0,0;	0,0
324,79547119140625;	174,75;	0,0;	0,0
324,826416015625;	143,5;	0,0;	0,0
324,85736083984375;	118,25;	0,0;	0,0
324,8882751464844;	124,75;	0,0;	0,0
324,919189453125;	104,5;	0,0;	0,0
324,95013427734375;	116,25;	0,0;	0,0
324,9810485839844;	107,75;	0,0;	0,0
325,011962890625;	118,0;	0,0;	0,0
325,0428771972656;	122,25;	0,0;	0,0
325,07373046875;	108,25;	0,0;	0,0
325,1046447753906;	128,0;	0,0;	0,0
325,1355285644531;	128,25;	0,0;	0,0
325,1663818359375;	110,5;	0,0;	0,0
325,1972351074219;	107,0;	0,0;	0,0
325,2281188964844;	116,5;	0,0;	0,0
325,2589416503906;	134,0;	0,0;	0,0
325,289794921875;	116,0;	0,0;	0,0
325,3206481933594;	97,75;	0,0;	0,0
325,3514404296875;	123,5;	0,0;	0,0
325,3822326660156;	120,75;	0,0;	0,0
325,4130554199219;	157,5;	0,0;	0,0
325,4438781738281;	129,5;	0,0;	0,0
325,47467041015625;	96,75;	0,0;	0,0
325,5054626464844;	107,75;	0,0;	0,0
325,5362243652344;	121,75;	0,0;	0,0
325,5669860839844;	118,75;	0,0;	0,0
325,5977783203125;	106,75;	0,0;	0,0
325,6285095214844;	101,75;	0,0;	0,0
325,65924072265625;	125,75;	0,0;	0,0
325,6900329589844;	111,25;	0,0;	0,0
325,72076416015625;	102,75;	0,0;	0,0
325,7514953613281;	121,25;	0,0;	0,0
325,7822265625;	122,75;	0,0;	0,0
325,81292724609375;	111,75;	0,0;	0,0
325,8436279296875;	116,0;	0,0;	0,0
325,87432861328125;	144,75;	0,0;	0,0
325,9049987792969;	140,0;	0,0;	0,0
325,9356689453125;	113,25;	0,0;	0,0
325,96636962890625;	119,75;	0,0;	0,0
325,9970397949219;	106,5;	0,0;	0,0
326,0276794433594;	114,25;	0,0;	0,0
326,058349609375;	114,0;	0,0;	0,0
326,0889892578125;	108,5;	0,0;	0,0
326,1195983886719;	126,75;	0,0;	0,0
326,1502685546875;	109,75;	0,0;	0,0
326,1808776855469;	108,5;	0,0;	0,0
326,21148681640625;	107,5;	0,0;	0,0
326,24212646484375;	108,75;	0,0;	0,0
326,272705078125;	113,75;	0,0;	0,0
326,30328369140625;	116,75;	0,0;	0,0
326,3338928222656;	108,75;	0,0;	0,0
326,36444091796875;	107,25;	0,0;	0,0
326,39501953125;	109,75;	0,0;	0,0
326,42559814453125;	135,25;	0,0;	0,0
326,45611572265625;	135,25;	0,0;	0,0
326,4866638183594;	149,75;	0,0;	0,0
326,5172424316406;	150,5;	0,0;	0,0
326,5477600097656;	209,75;	0,0;	0,0
326,5782775878906;	108,0;	0,0;	0,0
326,6087646484375;	112,5;	0,0;	0,0
326,6393127441406;	114,75;	0,0;	0,0
326,6697998046875;	102,25;	0,0;	0,0
326,7003173828125;	128,75;	0,0;	0,0
326,73077392578125;	99,0;	0,0;	0,0
326,7612609863281;	106,75;	0,0;	0,0
326,7917175292969;	92,25;	0,0;	0,0
326,82220458984375;	104,0;	0,0;	0,0
326,8526611328125;	103,75;	0,0;	0,0
326,88311767578125;	106,5;	0,0;	0,0
326,91357421875;	100,75;	0,0;	0,0
326,9439697265625;	116,5;	0,0;	0,0
326,974365234375;	104,5;	0,0;	0,0
327,0048522949219;	124,75;	0,0;	0,0
327,03521728515625;	128,25;	0,0;	0,0
327,06561279296875;	163,75;	0,0;	0,0
327,0960693359375;	166,25;	0,0;	0,0
327,1264343261719;	131,75;	0,0;	0,0
327,15679931640625;	114,75;	0,0;	0,0
327,1871643066406;	114,0;	0,0;	0,0
327,217529296875;	119,25;	0,0;	0,0
327,2478942871094;	121,0;	0,0;	0,0
327,27825927734375;	131,75;	0,0;	0,0
327,30859375;	175,75;	0,0;	0,0
327,33892822265625;	230,5;	0,0;	0,0
327,3692626953125;	434,5;	0,0;	0,0
327,3995666503906;	331,0;	0,0;	0,0
327,42987060546875;	124,25;	0,0;	0,0
327,460205078125;	120,25;	0,0;	0,0
327,490478515625;	113,75;	0,0;	0,0
327,520751953125;	104,75;	0,0;	0,0
327,5510559082031;	93,0;	0,0;	0,0
327,5813293457031;	128,0;	0,0;	0,0
327,6116027832031;	130,5;	0,0;	0,0
327,6418762207031;	114,75;	0,0;	0,0
327,672119140625;	115,75;	0,0;	0,0
327,7023620605469;	128,0;	0,0;	0,0
327,73260498046875;	124,5;	0,0;	0,0
327,7628479003906;	110,25;	0,0;	0,0
327,7930603027344;	95,25;	0,0;	0,0
327,8232727050781;	111,75;	0,0;	0,0
327,8534851074219;	121,5;	0,0;	0,0
327,8836669921875;	109,25;	0,0;	0,0
327,91387939453125;	125,0;	0,0;	0,0
327,9440612792969;	97,0;	0,0;	0,0
327,9742126464844;	123,25;	0,0;	0,0
328,00439453125;	140,25;	0,0;	0,0
328,0345764160156;	141,5;	0,0;	0,0
328,064697265625;	123,0;	0,0;	0,0
328,0948791503906;	109,0;	0,0;	0,0
328,125;	95,0;	0,0;	0,0
328,1551208496094;	110,0;	0,0;	0,0
328,1852722167969;	108,25;	0,0;	0,0
328,2153625488281;	113,5;	0,0;	0,0
328,2454528808594;	119,0;	0,0;	0,0
328,2756042480469;	129,5;	0,0;	0,0
328,3056640625;	103,0;	0,0;	0,0
328,33575439453125;	109,0;	0,0;	0,0
328,3658447265625;	123,25;	0,0;	0,0
328,39593505859375;	95,5;	0,0;	0,0
328,42596435546875;	115,25;	0,0;	0,0
328,4560241699219;	131,5;	0,0;	0,0
328,486083984375;	128,5;	0,0;	0,0
328,5160827636719;	124,0;	0,0;	0,0
328,5461730957031;	120,75;	0,0;	0,0
328,576171875;	133,0;	0,0;	0,0
328,6061706542969;	160,25;	0,0;	0,0
328,6361999511719;	244,75;	0,0;	0,0
328,66619873046875;	321,5;	0,0;	0,0
328,6961669921875;	154,25;	0,0;	0,0
328,7261657714844;	129,5;	0,0;	0,0
328,75616455078125;	133,5;	0,0;	0,0
328,7861328125;	121,25;	0,0;	0,0
328,8160705566406;	105,75;	0,0;	0,0
328,8460388183594;	106,5;	0,0;	0,0
328,8759765625;	118,25;	0,0;	0,0
328,9059143066406;	98,75;	0,0;	0,0
328,9358825683594;	126,0;	0,0;	0,0
328,9657897949219;	117,25;	0,0;	0,0
328,9956970214844;	106,75;	0,0;	0,0
329,025634765625;	112,0;	0,0;	0,0
329,0555419921875;	127,25;	0,0;	0,0
329,0854187011719;	138,5;	0,0;	0,0
329,1153259277344;	100,0;	0,0;	0,0
329,14520263671875;	145,75;	0,0;	0,0
329,175048828125;	159,5;	0,0;	0,0
329,2049560546875;	168,5;	0,0;	0,0
