-0.5	1.5
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703274U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
313,20849609375;	129,0;	0,0;	0,0
313,2420959472656;	132,75;	0,0;	0,0
313,275634765625;	123,75;	0,0;	0,0
313,3092041015625;	124,75;	0,0;	0,0
313,3427429199219;	101,5;	0,0;	0,0
313,37628173828125;	130,0;	0,0;	0,0
313,4098205566406;	144,75;	0,0;	0,0
313,443359375;	120,25;	0,0;	0,0
313,47686767578125;	100,75;	0,0;	0,0
313,5103454589844;	124,25;	0,0;	0,0
313,54388427734375;	132,0;	0,0;	0,0
313,577392578125;	120,75;	0,0;	0,0
313,6108703613281;	124,0;	0,0;	0,0
313,6443786621094;	112,75;	0,0;	0,0
313,6778564453125;	116,0;	0,0;	0,0
313,7113037109375;	110,0;	0,0;	0,0
313,7447814941406;	94,25;	0,0;	0,0
313,7782287597656;	115,5;	0,0;	0,0
313,8116760253906;	104,25;	0,0;	0,0
313,8451232910156;	128,5;	0,0;	0,0
313,8785400390625;	122,0;	0,0;	0,0
313,9119567871094;	107,0;	0,0;	0,0
313,9454040527344;	109,25;	0,0;	0,0
313,97882080078125;	145,5;	0,0;	0,0
314,01220703125;	116,25;	0,0;	0,0
314,0456237792969;	124,0;	0,0;	0,0
314,0790100097656;	110,5;	0,0;	0,0
314,1123962402344;	115,0;	0,0;	0,0
314,1457824707031;	116,75;	0,0;	0,0
314,17913818359375;	110,0;	0,0;	0,0
314,2124938964844;	114,0;	0,0;	0,0
314,245849609375;	128,25;	0,0;	0,0
314,2792053222656;	132,5;	0,0;	0,0
314,31256103515625;	147,75;	0,0;	0,0
314,3459167480469;	141,5;	0,0;	0,0
314,37921142578125;	144,0;	0,0;	0,0
314,41253662109375;	146,0;	0,0;	0,0
314,44586181640625;	149,75;	0,0;	0,0
314,4791564941406;	133,25;	0,0;	0,0
314,512451171875;	107,25;	0,0;	0,0
314,5457763671875;	116,5;	0,0;	0,0
314,57904052734375;	119,0;	0,0;	0,0
314,6123046875;	112,25;	0,0;	0,0
314,6455993652344;	124,5;	0,0;	0,0
314,6788635253906;	101,0;	0,0;	0,0
314,71209716796875;	117,25;	0,0;	0,0
314,745361328125;	116,5;	0,0;	0,0
314,7785949707031;	111,5;	0,0;	0,0
314,8117980957031;	112,75;	0,0;	0,0
314,8450622558594;	116,5;	0,0;	0,0
314,8782653808594;	101,0;	0,0;	0,0
314,9114685058594;	113,25;	0,0;	0,0
314,9447021484375;	108,75;	0,0;	0,0
314,9778747558594;	111,25;	0,0;	0,0
315,0110778808594;	116,25;	0,0;	0,0
315,0442810058594;	138,0;	0,0;	0,0
315,07745361328125;	133,0;	0,0;	0,0
315,1106262207031;	147,25;	0,0;	0,0
315,14373779296875;	138,0;	0,0;	0,0
315,17694091796875;	133,5;	0,0;	0,0
315,2100830078125;	123,5;	0,0;	0,0
315,2431945800781;	115,5;	0,0;	0,0
315,2763671875;	119,5;	0,0;	0,0
315,3094787597656;	139,5;	0,0;	0,0
315,34259033203125;	112,75;	0,0;	0,0
315,3757019042969;	132,75;	0,0;	0,0
315,4088134765625;	166,75;	0,0;	0,0
315,4419250488281;	134,75;	0,0;	0,0
315,4750061035156;	130,75;	0,0;	0,0
315,5080871582031;	130,25;	0,0;	0,0
315,5411376953125;	124,25;	0,0;	0,0
315,5742492675781;	112,75;	0,0;	0,0
315,6072998046875;	136,25;	0,0;	0,0
315,6403503417969;	137,25;	0,0;	0,0
315,67340087890625;	135,5;	0,0;	0,0
315,7064514160156;	164,5;	0,0;	0,0
315,7394714355469;	150,75;	0,0;	0,0
315,77252197265625;	159,0;	0,0;	0,0
315,8055114746094;	162,5;	0,0;	0,0
315,8385314941406;	171,75;	0,0;	0,0
315,8715515136719;	192,75;	0,0;	0,0
315,904541015625;	214,25;	0,0;	0,0
315,9375305175781;	163,0;	0,0;	0,0
315,9705505371094;	143,25;	0,0;	0,0
316,00347900390625;	146,75;	0,0;	0,0
316,0364685058594;	177,75;	0,0;	0,0
316,0694274902344;	164,5;	0,0;	0,0
316,10235595703125;	123,5;	0,0;	0,0
316,13531494140625;	135,5;	0,0;	0,0
316,16827392578125;	152,75;	0,0;	0,0
316,2012023925781;	127,75;	0,0;	0,0
316,2341003417969;	115,25;	0,0;	0,0
316,2670593261719;	127,25;	0,0;	0,0
316,2999572753906;	108,75;	0,0;	0,0
316,3328552246094;	103,75;	0,0;	0,0
316,36578369140625;	122,75;	0,0;	0,0
316,3986511230469;	129,5;	0,0;	0,0
316,4315490722656;	105,0;	0,0;	0,0
316,46441650390625;	119,25;	0,0;	0,0
316,4972839355469;	124,25;	0,0;	0,0
316,5301513671875;	117,75;	0,0;	0,0
316,5630187988281;	133,75;	0,0;	0,0
316,5958251953125;	145,0;	0,0;	0,0
316,6286926269531;	132,0;	0,0;	0,0
316,6615295410156;	123,0;	0,0;	0,0
316,6943359375;	119,25;	0,0;	0,0
316,7271728515625;	123,25;	0,0;	0,0
316,7599792480469;	138,0;	0,0;	0,0
316,7927551269531;	122,0;	0,0;	0,0
316,8255310058594;	119,5;	0,0;	0,0
316,8583679199219;	108,5;	0,0;	0,0
316,8911437988281;	122,5;	0,0;	0,0
316,92388916015625;	108,5;	0,0;	0,0
316,9566955566406;	110,0;	0,0;	0,0
316,98944091796875;	115,25;	0,0;	0,0
317,0221862792969;	133,75;	0,0;	0,0
317,054931640625;	117,25;	0,0;	0,0
317,0876770019531;	96,25;	0,0;	0,0
317,1203918457031;	121,5;	0,0;	0,0
317,1531066894531;	126,0;	0,0;	0,0
317,18585205078125;	123,25;	0,0;	0,0
317,2185363769531;	126,0;	0,0;	0,0
317,2512512207031;	104,0;	0,0;	0,0
317,2839660644531;	111,25;	0,0;	0,0
317,3166198730469;	122,5;	0,0;	0,0
317,34930419921875;	118,0;	0,0;	0,0
317,3819885253906;	131,0;	0,0;	0,0
317,4146728515625;	105,5;	0,0;	0,0
317,44732666015625;	134,5;	0,0;	0,0
317,47998046875;	124,75;	0,0;	0,0
317,5126037597656;	153,5;	0,0;	0,0
317,54522705078125;	151,0;	0,0;	0,0
317,577880859375;	134,25;	0,0;	0,0
317,6105041503906;	109,25;	0,0;	0,0
317,6430969238281;	133,75;	0,0;	0,0
317,6757507324219;	105,25;	0,0;	0,0
317,7083435058594;	116,0;	0,0;	0,0
317,74090576171875;	136,5;	0,0;	0,0
317,7735290527344;	151,5;	0,0;	0,0
317,80609130859375;	151,75;	0,0;	0,0
317,8386535644531;	173,5;	0,0;	0,0
317,8712463378906;	171,5;	0,0;	0,0
317,9037780761719;	268,75;	0,0;	0,0
317,9363098144531;	352,25;	0,0;	0,0
317,9688720703125;	274,75;	0,0;	0,0
318,00140380859375;	224,75;	0,0;	0,0
318,033935546875;	188,25;	0,0;	0,0
318,06646728515625;	144,75;	0,0;	0,0
318,0989685058594;	143,5;	0,0;	0,0
318,1314697265625;	147,75;	0,0;	0,0
318,16400146484375;	151,25;	0,0;	0,0
318,19647216796875;	123,0;	0,0;	0,0
318,22894287109375;	121,75;	0,0;	0,0
318,2614440917969;	128,25;	0,0;	0,0
318,2939147949219;	135,25;	0,0;	0,0
318,32635498046875;	129,0;	0,0;	0,0
318,35882568359375;	145,0;	0,0;	0,0
318,39129638671875;	105,75;	0,0;	0,0
318,4237060546875;	118,5;	0,0;	0,0
318,4561767578125;	151,5;	0,0;	0,0
318,48858642578125;	142,0;	0,0;	0,0
318,5209655761719;	142,0;	0,0;	0,0
318,55340576171875;	98,75;	0,0;	0,0
318,5858154296875;	100,75;	0,0;	0,0
318,6181945800781;	121,75;	0,0;	0,0
318,6506042480469;	146,0;	0,0;	0,0
318,6829833984375;	141,5;	0,0;	0,0
318,7153625488281;	132,75;	0,0;	0,0
318,74774169921875;	102,75;	0,0;	0,0
318,78009033203125;	107,75;	0,0;	0,0
318,81243896484375;	134,5;	0,0;	0,0
318,8448181152344;	123,25;	0,0;	0,0
318,87713623046875;	128,25;	0,0;	0,0
318,9094543457031;	127,25;	0,0;	0,0
318,9418029785156;	118,75;	0,0;	0,0
318,97412109375;	117,75;	0,0;	0,0
319,00640869140625;	121,5;	0,0;	0,0
319,0387268066406;	110,0;	0,0;	0,0
319,0710144042969;	128,5;	0,0;	0,0
319,1033020019531;	108,25;	0,0;	0,0
319,1355895996094;	130,25;	0,0;	0,0
319,1678466796875;	158,25;	0,0;	0,0
319,2001037597656;	145,0;	0,0;	0,0
319,2323913574219;	169,25;	0,0;	0,0
319,2646179199219;	214,5;	0,0;	0,0
319,296875;	253,0;	0,0;	0,0
319,3291015625;	219,0;	0,0;	0,0
319,361328125;	168,0;	0,0;	0,0
319,3935546875;	151,5;	0,0;	0,0
319,42578125;	130,75;	0,0;	0,0
319,4579772949219;	128,0;	0,0;	0,0
319,4902038574219;	133,5;	0,0;	0,0
319,5223693847656;	130,5;	0,0;	0,0
319,5545654296875;	131,25;	0,0;	0,0
319,5867614746094;	166,25;	0,0;	0,0
319,618896484375;	224,0;	0,0;	0,0
319,6510925292969;	271,25;	0,0;	0,0
319,6832275390625;	297,25;	0,0;	0,0
319,71539306640625;	193,0;	0,0;	0,0
319,7475280761719;	124,0;	0,0;	0,0
319,7796630859375;	135,5;	0,0;	0,0
319,811767578125;	117,0;	0,0;	0,0
319,84393310546875;	104,5;	0,0;	0,0
319,8760070800781;	118,0;	0,0;	0,0
319,90814208984375;	144,5;	0,0;	0,0
319,94024658203125;	184,75;	0,0;	0,0
319,9723205566406;	156,0;	0,0;	0,0
320,00439453125;	166,75;	0,0;	0,0
320,0364990234375;	226,5;	0,0;	0,0
320,06854248046875;	158,25;	0,0;	0,0
320,1006164550781;	111,25;	0,0;	0,0
320,1326904296875;	119,0;	0,0;	0,0
320,1647033691406;	119,75;	0,0;	0,0
320,1967468261719;	116,75;	0,0;	0,0
320,2287902832031;	112,5;	0,0;	0,0
320,2608337402344;	121,5;	0,0;	0,0
320,2928466796875;	98,0;	0,0;	0,0
320,3248596191406;	107,25;	0,0;	0,0
320,35687255859375;	117,75;	0,0;	0,0
320,38885498046875;	130,75;	0,0;	0,0
320,42083740234375;	122,75;	0,0;	0,0
320,45281982421875;	135,5;	0,0;	0,0
320,48480224609375;	168,0;	0,0;	0,0
320,5167541503906;	210,75;	0,0;	0,0
320,5487060546875;	167,25;	0,0;	0,0
320,5806579589844;	125,25;	0,0;	0,0
320,6126403808594;	131,25;	0,0;	0,0
320,6445617675781;	124,5;	0,0;	0,0
320,67645263671875;	120,75;	0,0;	0,0
320,70843505859375;	123,5;	0,0;	0,0
320,7403259277344;	122,5;	0,0;	0,0
320,772216796875;	124,5;	0,0;	0,0
320,80413818359375;	125,25;	0,0;	0,0
320,8360290527344;	130,25;	0,0;	0,0
320,867919921875;	129,25;	0,0;	0,0
320,8998107910156;	153,25;	0,0;	0,0
320,9316711425781;	147,25;	0,0;	0,0
320,9635314941406;	152,5;	0,0;	0,0
320,9953918457031;	199,0;	0,0;	0,0
321,0272216796875;	196,0;	0,0;	0,0
321,0590515136719;	256,5;	0,0;	0,0
321,09088134765625;	227,0;	0,0;	0,0
321,12274169921875;	230,25;	0,0;	0,0
321,1545715332031;	304,5;	0,0;	0,0
321,1863708496094;	339,0;	0,0;	0,0
321,2181701660156;	214,75;	0,0;	0,0
321,2499694824219;	176,0;	0,0;	0,0
321,28173828125;	188,5;	0,0;	0,0
321,3135681152344;	249,25;	0,0;	0,0
321,3453063964844;	291,0;	0,0;	0,0
321,3770751953125;	392,25;	0,0;	0,0
321,40887451171875;	331,0;	0,0;	0,0
321,44061279296875;	206,75;	0,0;	0,0
321,47235107421875;	155,5;	0,0;	0,0
321,5041198730469;	159,0;	0,0;	0,0
321,5357971191406;	167,0;	0,0;	0,0
321,5675048828125;	203,0;	0,0;	0,0
321,5992431640625;	197,75;	0,0;	0,0
321,6309509277344;	128,75;	0,0;	0,0
321,66265869140625;	133,0;	0,0;	0,0
321,6943664550781;	169,5;	0,0;	0,0
321,7260437011719;	160,5;	0,0;	0,0
321,7577209472656;	140,75;	0,0;	0,0
321,7893981933594;	125,75;	0,0;	0,0
321,821044921875;	130,5;	0,0;	0,0
321,85272216796875;	139,75;	0,0;	0,0
321,8843994140625;	186,75;	0,0;	0,0
321,916015625;	237,25;	0,0;	0,0
321,9476318359375;	289,25;	0,0;	0,0
321,9792785644531;	234,25;	0,0;	0,0
322,0108947753906;	162,25;	0,0;	0,0
322,0425109863281;	137,75;	0,0;	0,0
322,0741271972656;	147,0;	0,0;	0,0
322,105712890625;	157,5;	0,0;	0,0
322,1372985839844;	239,0;	0,0;	0,0
322,16888427734375;	376,0;	0,0;	0,0
322,2004699707031;	370,75;	0,0;	0,0
322,2320251464844;	191,0;	0,0;	0,0
322,26361083984375;	114,25;	0,0;	0,0
322,295166015625;	122,0;	0,0;	0,0
322,3266906738281;	127,0;	0,0;	0,0
322,3582458496094;	133,75;	0,0;	0,0
322,3897705078125;	110,5;	0,0;	0,0
322,4212646484375;	143,5;	0,0;	0,0
322,45281982421875;	162,0;	0,0;	0,0
322,4843444824219;	192,5;	0,0;	0,0
322,51580810546875;	303,75;	0,0;	0,0
322,54736328125;	491,75;	0,0;	0,0
322,57879638671875;	435,75;	0,0;	0,0
322,61029052734375;	192,0;	0,0;	0,0
322,64178466796875;	147,25;	0,0;	0,0
322,6732482910156;	157,25;	0,0;	0,0
322,7046813964844;	194,75;	0,0;	0,0
322,7361755371094;	255,25;	0,0;	0,0
322,767578125;	379,5;	0,0;	0,0
322,79901123046875;	270,0;	0,0;	0,0
322,8304748535156;	179,0;	0,0;	0,0
322,86187744140625;	132,75;	0,0;	0,0
322,8932800292969;	140,5;	0,0;	0,0
322,9247131347656;	142,75;	0,0;	0,0
322,9560852050781;	135,5;	0,0;	0,0
322,98748779296875;	161,0;	0,0;	0,0
323,01885986328125;	162,75;	0,0;	0,0
323,05023193359375;	155,25;	0,0;	0,0
323,08160400390625;	188,25;	0,0;	0,0
323,1129455566406;	134,25;	0,0;	0,0
323,1443176269531;	113,0;	0,0;	0,0
323,1756591796875;	115,75;	0,0;	0,0
323,2070007324219;	113,5;	0,0;	0,0
323,23834228515625;	119,0;	0,0;	0,0
323,2696533203125;	174,5;	0,0;	0,0
323,30096435546875;	182,0;	0,0;	0,0
323,3323059082031;	148,25;	0,0;	0,0
323,36358642578125;	179,25;	0,0;	0,0
323,3948669433594;	168,0;	0,0;	0,0
323,4261779785156;	149,75;	0,0;	0,0
323,45745849609375;	145,0;	0,0;	0,0
323,48870849609375;	121,0;	0,0;	0,0
323,5199890136719;	119,5;	0,0;	0,0
323,55126953125;	125,5;	0,0;	0,0
323,5824890136719;	134,25;	0,0;	0,0
323,61376953125;	146,0;	0,0;	0,0
323,6449890136719;	128,5;	0,0;	0,0
323,67620849609375;	118,25;	0,0;	0,0
323,70745849609375;	120,75;	0,0;	0,0
323,7386474609375;	123,0;	0,0;	0,0
323,76983642578125;	133,5;	0,0;	0,0
323,8010559082031;	122,25;	0,0;	0,0
323,8322448730469;	120,5;	0,0;	0,0
323,8634338378906;	152,25;	0,0;	0,0
323,8946228027344;	208,0;	0,0;	0,0
323,92578125;	258,75;	0,0;	0,0
323,9569091796875;	172,5;	0,0;	0,0
323,9880676269531;	137,25;	0,0;	0,0
324,01922607421875;	123,5;	0,0;	0,0
324,05035400390625;	108,0;	0,0;	0,0
324,0815124511719;	111,75;	0,0;	0,0
324,1126403808594;	123,25;	0,0;	0,0
324,14373779296875;	124,5;	0,0;	0,0
324,1748352050781;	120,75;	0,0;	0,0
324,2059326171875;	110,5;	0,0;	0,0
324,2370300292969;	121,25;	0,0;	0,0
324,2681579589844;	121,5;	0,0;	0,0
324,2992248535156;	131,25;	0,0;	0,0
324,33026123046875;	146,75;	0,0;	0,0
324,3613586425781;	189,75;	0,0;	0,0
324,39239501953125;	227,0;	0,0;	0,0
324,4234313964844;	195,25;	0,0;	0,0
324,4544982910156;	117,0;	0,0;	0,0
324,48553466796875;	126,25;	0,0;	0,0
324,51654052734375;	113,25;	0,0;	0,0
324,5475769042969;	139,0;	0,0;	0,0
324,5785827636719;	131,5;	0,0;	0,0
324,60955810546875;	148,5;	0,0;	0,0
324,6405944824219;	164,0;	0,0;	0,0
324,67156982421875;	242,5;	0,0;	0,0
324,7025451660156;	326,5;	0,0;	0,0
324,7335510253906;	620,25;	0,0;	0,0
324,7644958496094;	392,25;	0,0;	0,0
324,79547119140625;	168,0;	0,0;	0,0
324,826416015625;	166,25;	0,0;	0,0
324,85736083984375;	126,75;	0,0;	0,0
324,8882751464844;	122,0;	0,0;	0,0
324,919189453125;	115,0;	0,0;	0,0
324,95013427734375;	122,5;	0,0;	0,0
324,9810485839844;	127,0;	0,0;	0,0
325,011962890625;	126,25;	0,0;	0,0
325,0428771972656;	137,5;	0,0;	0,0
325,07373046875;	150,5;	0,0;	0,0
325,1046447753906;	120,25;	0,0;	0,0
325,1355285644531;	104,0;	0,0;	0,0
325,1663818359375;	118,5;	0,0;	0,0
325,1972351074219;	106,75;	0,0;	0,0
325,2281188964844;	128,75;	0,0;	0,0
325,2589416503906;	130,0;	0,0;	0,0
325,289794921875;	109,0;	0,0;	0,0
325,3206481933594;	152,75;	0,0;	0,0
325,3514404296875;	139,75;	0,0;	0,0
325,3822326660156;	129,75;	0,0;	0,0
325,4130554199219;	184,5;	0,0;	0,0
325,4438781738281;	114,0;	0,0;	0,0
325,47467041015625;	98,25;	0,0;	0,0
325,5054626464844;	100,75;	0,0;	0,0
325,5362243652344;	100,25;	0,0;	0,0
325,5669860839844;	119,75;	0,0;	0,0
325,5977783203125;	112,5;	0,0;	0,0
325,6285095214844;	120,5;	0,0;	0,0
325,65924072265625;	106,75;	0,0;	0,0
325,6900329589844;	123,5;	0,0;	0,0
325,72076416015625;	129,75;	0,0;	0,0
325,7514953613281;	130,25;	0,0;	0,0
325,7822265625;	137,75;	0,0;	0,0
325,81292724609375;	129,25;	0,0;	0,0
325,8436279296875;	132,75;	0,0;	0,0
325,87432861328125;	112,25;	0,0;	0,0
325,9049987792969;	130,0;	0,0;	0,0
325,9356689453125;	116,25;	0,0;	0,0
325,96636962890625;	110,0;	0,0;	0,0
325,9970397949219;	115,75;	0,0;	0,0
326,0276794433594;	119,0;	0,0;	0,0
326,058349609375;	119,0;	0,0;	0,0
326,0889892578125;	102,5;	0,0;	0,0
326,1195983886719;	122,0;	0,0;	0,0
326,1502685546875;	126,25;	0,0;	0,0
326,1808776855469;	120,5;	0,0;	0,0
326,21148681640625;	130,5;	0,0;	0,0
326,24212646484375;	132,25;	0,0;	0,0
326,272705078125;	115,5;	0,0;	0,0
326,30328369140625;	122,0;	0,0;	0,0
326,3338928222656;	114,75;	0,0;	0,0
326,36444091796875;	111,75;	0,0;	0,0
326,39501953125;	118,5;	0,0;	0,0
326,42559814453125;	139,25;	0,0;	0,0
326,45611572265625;	163,5;	0,0;	0,0
326,4866638183594;	151,25;	0,0;	0,0
326,5172424316406;	167,25;	0,0;	0,0
326,5477600097656;	217,25;	0,0;	0,0
326,5782775878906;	167,5;	0,0;	0,0
326,6087646484375;	117,25;	0,0;	0,0
326,6393127441406;	118,5;	0,0;	0,0
326,6697998046875;	119,0;	0,0;	0,0
326,7003173828125;	119,5;	0,0;	0,0
326,73077392578125;	129,75;	0,0;	0,0
326,7612609863281;	119,5;	0,0;	0,0
326,7917175292969;	117,75;	0,0;	0,0
326,82220458984375;	124,5;	0,0;	0,0
326,8526611328125;	112,75;	0,0;	0,0
326,88311767578125;	115,25;	0,0;	0,0
326,91357421875;	133,75;	0,0;	0,0
326,9439697265625;	127,75;	0,0;	0,0
326,974365234375;	111,25;	0,0;	0,0
327,0048522949219;	131,25;	0,0;	0,0
327,03521728515625;	144,5;	0,0;	0,0
327,06561279296875;	193,25;	0,0;	0,0
327,0960693359375;	194,25;	0,0;	0,0
327,1264343261719;	132,5;	0,0;	0,0
327,15679931640625;	106,0;	0,0;	0,0
327,1871643066406;	120,75;	0,0;	0,0
327,217529296875;	117,0;	0,0;	0,0
327,2478942871094;	132,0;	0,0;	0,0
327,27825927734375;	154,75;	0,0;	0,0
327,30859375;	176,0;	0,0;	0,0
327,33892822265625;	226,25;	0,0;	0,0
327,3692626953125;	450,0;	0,0;	0,0
327,3995666503906;	362,5;	0,0;	0,0
327,42987060546875;	152,25;	0,0;	0,0
327,460205078125;	129,5;	0,0;	0,0
327,490478515625;	111,5;	0,0;	0,0
327,520751953125;	105,5;	0,0;	0,0
327,5510559082031;	111,25;	0,0;	0,0
327,5813293457031;	109,5;	0,0;	0,0
327,6116027832031;	102,75;	0,0;	0,0
327,6418762207031;	117,75;	0,0;	0,0
327,672119140625;	127,25;	0,0;	0,0
327,7023620605469;	119,5;	0,0;	0,0
327,73260498046875;	119,75;	0,0;	0,0
327,7628479003906;	116,75;	0,0;	0,0
327,7930603027344;	115,75;	0,0;	0,0
327,8232727050781;	106,5;	0,0;	0,0
327,8534851074219;	110,25;	0,0;	0,0
327,8836669921875;	121,25;	0,0;	0,0
327,91387939453125;	104,75;	0,0;	0,0
327,9440612792969;	122,75;	0,0;	0,0
327,9742126464844;	131,75;	0,0;	0,0
328,00439453125;	162,5;	0,0;	0,0
328,0345764160156;	160,0;	0,0;	0,0
328,064697265625;	155,25;	0,0;	0,0
328,0948791503906;	123,75;	0,0;	0,0
328,125;	111,25;	0,0;	0,0
328,1551208496094;	123,75;	0,0;	0,0
328,1852722167969;	121,0;	0,0;	0,0
328,2153625488281;	115,0;	0,0;	0,0
328,2454528808594;	131,75;	0,0;	0,0
328,2756042480469;	125,5;	0,0;	0,0
328,3056640625;	115,25;	0,0;	0,0
328,33575439453125;	123,0;	0,0;	0,0
328,3658447265625;	107,5;	0,0;	0,0
328,39593505859375;	110,75;	0,0;	0,0
328,42596435546875;	127,25;	0,0;	0,0
328,4560241699219;	120,5;	0,0;	0,0
328,486083984375;	132,5;	0,0;	0,0
328,5160827636719;	138,25;	0,0;	0,0
328,5461730957031;	135,25;	0,0;	0,0
328,576171875;	154,5;	0,0;	0,0
328,6061706542969;	170,25;	0,0;	0,0
328,6361999511719;	266,25;	0,0;	0,0
328,66619873046875;	331,5;	0,0;	0,0
328,6961669921875;	174,0;	0,0;	0,0
328,7261657714844;	109,25;	0,0;	0,0
328,75616455078125;	114,5;	0,0;	0,0
328,7861328125;	100,5;	0,0;	0,0
328,8160705566406;	116,25;	0,0;	0,0
328,8460388183594;	117,0;	0,0;	0,0
328,8759765625;	111,5;	0,0;	0,0
328,9059143066406;	129,75;	0,0;	0,0
328,9358825683594;	116,25;	0,0;	0,0
328,9657897949219;	118,5;	0,0;	0,0
328,9956970214844;	124,0;	0,0;	0,0
329,025634765625;	113,75;	0,0;	0,0
329,0555419921875;	133,25;	0,0;	0,0
329,0854187011719;	143,5;	0,0;	0,0
329,1153259277344;	110,75;	0,0;	0,0
329,14520263671875;	134,5;	0,0;	0,0
329,175048828125;	163,75;	0,0;	0,0
329,2049560546875;	164,0;	0,0;	0,0
