0.0	0.0
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703274U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
309,952880859375;	161,75;	0,0;	0,0
309,98712158203125;	285,25;	0,0;	0,0
310,0213928222656;	287,75;	0,0;	0,0
310,05560302734375;	256,75;	0,0;	0,0
310,0898132324219;	183,0;	0,0;	0,0
310,1240539550781;	134,25;	0,0;	0,0
310,15826416015625;	131,0;	0,0;	0,0
310,19244384765625;	120,75;	0,0;	0,0
310,2266845703125;	109,75;	0,0;	0,0
310,2608642578125;	131,5;	0,0;	0,0
310,2950439453125;	102,5;	0,0;	0,0
310,3292236328125;	124,0;	0,0;	0,0
310,3633728027344;	109,75;	0,0;	0,0
310,3975524902344;	107,25;	0,0;	0,0
310,43170166015625;	104,75;	0,0;	0,0
310,4658508300781;	119,25;	0,0;	0,0
310,5;	104,0;	0,0;	0,0
310,5341491699219;	93,75;	0,0;	0,0
310,5682678222656;	105,0;	0,0;	0,0
310,6023864746094;	116,25;	0,0;	0,0
310,6365051269531;	106,5;	0,0;	0,0
310,67059326171875;	109,0;	0,0;	0,0
310,7046813964844;	118,75;	0,0;	0,0
310,7388000488281;	111,0;	0,0;	0,0
310,77288818359375;	119,0;	0,0;	0,0
310,80694580078125;	86,75;	0,0;	0,0
310,8410339355469;	101,5;	0,0;	0,0
310,8750915527344;	96,25;	0,0;	0,0
310,9091491699219;	110,0;	0,0;	0,0
310,9432067871094;	118,0;	0,0;	0,0
310,9772644042969;	111,25;	0,0;	0,0
311,01129150390625;	113,25;	0,0;	0,0
311,0452880859375;	114,5;	0,0;	0,0
311,079345703125;	116,0;	0,0;	0,0
311,11334228515625;	116,5;	0,0;	0,0
311,1473388671875;	120,0;	0,0;	0,0
311,1813659667969;	125,0;	0,0;	0,0
311,2153625488281;	108,25;	0,0;	0,0
311,24932861328125;	116,5;	0,0;	0,0
311,2833251953125;	111,75;	0,0;	0,0
311,3172912597656;	107,5;	0,0;	0,0
311,35125732421875;	114,5;	0,0;	0,0
311,3852233886719;	95,5;	0,0;	0,0
311,419189453125;	110,75;	0,0;	0,0
311,453125;	94,25;	0,0;	0,0
311,487060546875;	103,25;	0,0;	0,0
311,5209655761719;	118,75;	0,0;	0,0
311,55487060546875;	111,75;	0,0;	0,0
311,58880615234375;	115,25;	0,0;	0,0
311,6227111816406;	121,5;	0,0;	0,0
311,6566162109375;	125,0;	0,0;	0,0
311,6905212402344;	119,25;	0,0;	0,0
311,72442626953125;	98,75;	0,0;	0,0
311,75830078125;	110,5;	0,0;	0,0
311,79217529296875;	107,25;	0,0;	0,0
311,8260498046875;	95,5;	0,0;	0,0
311,8598937988281;	112,0;	0,0;	0,0
311,8937683105469;	117,25;	0,0;	0,0
311,9276123046875;	115,75;	0,0;	0,0
311,96142578125;	108,0;	0,0;	0,0
311,99530029296875;	116,25;	0,0;	0,0
312,02911376953125;	121,0;	0,0;	0,0
312,06292724609375;	132,0;	0,0;	0,0
312,09674072265625;	119,75;	0,0;	0,0
312,13055419921875;	117,5;	0,0;	0,0
312,164306640625;	114,5;	0,0;	0,0
312,1981201171875;	117,0;	0,0;	0,0
312,2319030761719;	105,0;	0,0;	0,0
312,2656555175781;	125,75;	0,0;	0,0
312,2994384765625;	111,25;	0,0;	0,0
312,33319091796875;	101,75;	0,0;	0,0
312,366943359375;	114,5;	0,0;	0,0
312,4007263183594;	111,0;	0,0;	0,0
312,4344482421875;	113,75;	0,0;	0,0
312,4681701660156;	110,5;	0,0;	0,0
312,5019226074219;	105,25;	0,0;	0,0
312,53564453125;	148,75;	0,0;	0,0
312,5693054199219;	140,5;	0,0;	0,0
312,6030578613281;	129,25;	0,0;	0,0
312,6367492675781;	115,75;	0,0;	0,0
312,67041015625;	132,5;	0,0;	0,0
312,7041320800781;	111,75;	0,0;	0,0
312,73779296875;	124,75;	0,0;	0,0
312,7714538574219;	119,0;	0,0;	0,0
312,8051452636719;	115,75;	0,0;	0,0
312,83880615234375;	131,25;	0,0;	0,0
312,8724060058594;	112,25;	0,0;	0,0
312,90606689453125;	130,25;	0,0;	0,0
312,939697265625;	112,0;	0,0;	0,0
312,97332763671875;	115,25;	0,0;	0,0
313,0069580078125;	100,5;	0,0;	0,0
313,0405578613281;	102,5;	0,0;	0,0
313,07415771484375;	104,0;	0,0;	0,0
313,10772705078125;	107,5;	0,0;	0,0
313,141357421875;	123,5;	0,0;	0,0
313,1749267578125;	106,75;	0,0;	0,0
313,20849609375;	102,75;	0,0;	0,0
313,2420959472656;	122,5;	0,0;	0,0
313,275634765625;	112,75;	0,0;	0,0
313,3092041015625;	104,75;	0,0;	0,0
313,3427429199219;	121,75;	0,0;	0,0
313,37628173828125;	116,75;	0,0;	0,0
313,4098205566406;	134,75;	0,0;	0,0
313,443359375;	136,25;	0,0;	0,0
313,47686767578125;	123,75;	0,0;	0,0
313,5103454589844;	111,25;	0,0;	0,0
313,54388427734375;	122,75;	0,0;	0,0
313,577392578125;	115,25;	0,0;	0,0
313,6108703613281;	116,5;	0,0;	0,0
313,6443786621094;	109,25;	0,0;	0,0
313,6778564453125;	108,5;	0,0;	0,0
313,7113037109375;	103,75;	0,0;	0,0
313,7447814941406;	112,0;	0,0;	0,0
313,7782287597656;	114,25;	0,0;	0,0
313,8116760253906;	104,5;	0,0;	0,0
313,8451232910156;	112,75;	0,0;	0,0
313,8785400390625;	120,75;	0,0;	0,0
313,9119567871094;	104,0;	0,0;	0,0
313,9454040527344;	101,5;	0,0;	0,0
313,97882080078125;	115,75;	0,0;	0,0
314,01220703125;	118,75;	0,0;	0,0
314,0456237792969;	136,75;	0,0;	0,0
314,0790100097656;	113,5;	0,0;	0,0
314,1123962402344;	113,75;	0,0;	0,0
314,1457824707031;	127,75;	0,0;	0,0
314,17913818359375;	116,25;	0,0;	0,0
314,2124938964844;	120,75;	0,0;	0,0
314,245849609375;	119,25;	0,0;	0,0
314,2792053222656;	134,25;	0,0;	0,0
314,31256103515625;	109,25;	0,0;	0,0
314,3459167480469;	144,0;	0,0;	0,0
314,37921142578125;	130,25;	0,0;	0,0
314,41253662109375;	129,0;	0,0;	0,0
314,44586181640625;	136,5;	0,0;	0,0
314,4791564941406;	121,5;	0,0;	0,0
314,512451171875;	123,0;	0,0;	0,0
314,5457763671875;	109,5;	0,0;	0,0
314,57904052734375;	107,0;	0,0;	0,0
314,6123046875;	103,25;	0,0;	0,0
314,6455993652344;	133,25;	0,0;	0,0
314,6788635253906;	104,5;	0,0;	0,0
314,71209716796875;	117,75;	0,0;	0,0
314,745361328125;	117,0;	0,0;	0,0
314,7785949707031;	126,5;	0,0;	0,0
314,8117980957031;	134,5;	0,0;	0,0
314,8450622558594;	114,75;	0,0;	0,0
314,8782653808594;	126,75;	0,0;	0,0
314,9114685058594;	114,0;	0,0;	0,0
314,9447021484375;	98,75;	0,0;	0,0
314,9778747558594;	103,25;	0,0;	0,0
315,0110778808594;	111,75;	0,0;	0,0
315,0442810058594;	142,25;	0,0;	0,0
315,07745361328125;	109,5;	0,0;	0,0
315,1106262207031;	118,75;	0,0;	0,0
315,14373779296875;	118,5;	0,0;	0,0
315,17694091796875;	130,25;	0,0;	0,0
315,2100830078125;	131,0;	0,0;	0,0
315,2431945800781;	113,75;	0,0;	0,0
315,2763671875;	111,75;	0,0;	0,0
315,3094787597656;	134,25;	0,0;	0,0
315,34259033203125;	123,5;	0,0;	0,0
315,3757019042969;	155,0;	0,0;	0,0
315,4088134765625;	193,25;	0,0;	0,0
315,4419250488281;	145,25;	0,0;	0,0
315,4750061035156;	142,5;	0,0;	0,0
315,5080871582031;	112,75;	0,0;	0,0
