0.0	0.0
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703277U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
493,2108154296875;	459,25;	0,0;	0,0
493,2895202636719;	383,75;	0,0;	0,0
493,36822509765625;	306,5;	0,0;	0,0
493,4468994140625;	274,25;	0,0;	0,0
493,52557373046875;	293,25;	0,0;	0,0
493,6042175292969;	331,0;	0,0;	0,0
493,6828918457031;	446,25;	0,0;	0,0
493,7615051269531;	452,75;	0,0;	0,0
493,8401184082031;	356,5;	0,0;	0,0
493,9187316894531;	294,5;	0,0;	0,0
493,9973449707031;	306,0;	0,0;	0,0
494,075927734375;	265,5;	0,0;	0,0
494,1545104980469;	270,75;	0,0;	0,0
494,2330627441406;	278,25;	0,0;	0,0
494,3116149902344;	301,75;	0,0;	0,0
494,3901672363281;	300,5;	0,0;	0,0
494,4686584472656;	300,75;	0,0;	0,0
494,5472106933594;	332,75;	0,0;	0,0
494,6257019042969;	318,5;	0,0;	0,0
494,7041931152344;	304,25;	0,0;	0,0
494,78265380859375;	316,75;	0,0;	0,0
494,86114501953125;	328,75;	0,0;	0,0
494,9395751953125;	297,75;	0,0;	0,0
495,0180358886719;	322,75;	0,0;	0,0
495,096435546875;	327,5;	0,0;	0,0
495,1748962402344;	329,75;	0,0;	0,0
495,2532653808594;	347,25;	0,0;	0,0
495,3316650390625;	389,25;	0,0;	0,0
495,4100341796875;	578,75;	0,0;	0,0
495,4884338378906;	1391,25;	0,0;	0,0
495,5667724609375;	3921,25;	0,0;	0,0
495,6451110839844;	4061,0;	0,0;	0,0
495,72344970703125;	983,0;	0,0;	0,0
495,8017883300781;	452,75;	0,0;	0,0
495,8800964355469;	378,5;	0,0;	0,0
495,9583435058594;	347,5;	0,0;	0,0
496,0366516113281;	331,5;	0,0;	0,0
496,11492919921875;	315,5;	0,0;	0,0
496,19317626953125;	295,25;	0,0;	0,0
496,27142333984375;	328,75;	0,0;	0,0
496,34967041015625;	354,75;	0,0;	0,0
496,4278869628906;	497,25;	0,0;	0,0
496,506103515625;	529,75;	0,0;	0,0
496,58428955078125;	374,5;	0,0;	0,0
496,6625061035156;	388,25;	0,0;	0,0
496,74066162109375;	359,75;	0,0;	0,0
496,8188171386719;	371,5;	0,0;	0,0
496,89697265625;	368,75;	0,0;	0,0
496,9751281738281;	327,25;	0,0;	0,0
497,0532531738281;	357,0;	0,0;	0,0
497,1313171386719;	393,75;	0,0;	0,0
497,2094421386719;	367,75;	0,0;	0,0
497,28753662109375;	332,75;	0,0;	0,0
497,3656005859375;	344,0;	0,0;	0,0
497,44366455078125;	324,5;	0,0;	0,0
497,521728515625;	339,25;	0,0;	0,0
497,59979248046875;	374,25;	0,0;	0,0
497,67779541015625;	392,25;	0,0;	0,0
497,7558288574219;	427,5;	0,0;	0,0
497,83380126953125;	384,75;	0,0;	0,0
497,91180419921875;	420,0;	0,0;	0,0
497,9897766113281;	518,5;	0,0;	0,0
498,0677490234375;	754,5;	0,0;	0,0
498,1457214355469;	879,75;	0,0;	0,0
498,2236633300781;	767,75;	0,0;	0,0
498,30157470703125;	644,5;	0,0;	0,0
498,3794860839844;	694,75;	0,0;	0,0
498,4573974609375;	516,75;	0,0;	0,0
498,5353088378906;	362,75;	0,0;	0,0
498,6131896972656;	349,25;	0,0;	0,0
498,6910705566406;	390,25;	0,0;	0,0
498,7688903808594;	376,25;	0,0;	0,0
498,84674072265625;	368,75;	0,0;	0,0
498,924560546875;	445,25;	0,0;	0,0
499,0024108886719;	435,0;	0,0;	0,0
499,0802307128906;	348,0;	0,0;	0,0
499,1579895019531;	374,5;	0,0;	0,0
499,23577880859375;	439,25;	0,0;	0,0
499,3135681152344;	399,5;	0,0;	0,0
499,3913269042969;	329,0;	0,0;	0,0
499,4690856933594;	299,0;	0,0;	0,0
499,5467834472656;	320,25;	0,0;	0,0
499,6245422363281;	329,5;	0,0;	0,0
499,7022399902344;	360,75;	0,0;	0,0
499,7799377441406;	368,5;	0,0;	0,0
499,8576354980469;	362,0;	0,0;	0,0
499,935302734375;	476,5;	0,0;	0,0
500,0129699707031;	767,75;	0,0;	0,0
500,090576171875;	723,75;	0,0;	0,0
500,1682434082031;	444,75;	0,0;	0,0
500,2458801269531;	422,5;	0,0;	0,0
500,323486328125;	552,25;	0,0;	0,0
500,40106201171875;	1061,25;	0,0;	0,0
500,47869873046875;	1293,25;	0,0;	0,0
500,5562744140625;	632,25;	0,0;	0,0
500,6337890625;	445,75;	0,0;	0,0
500,71136474609375;	357,5;	0,0;	0,0
500,7889099121094;	347,0;	0,0;	0,0
500,8664245605469;	363,0;	0,0;	0,0
500,9439392089844;	412,5;	0,0;	0,0
501,02142333984375;	630,25;	0,0;	0,0
501,09893798828125;	576,25;	0,0;	0,0
501,1764221191406;	384,5;	0,0;	0,0
501,25384521484375;	495,0;	0,0;	0,0
501,33135986328125;	615,25;	0,0;	0,0
501,40875244140625;	502,0;	0,0;	0,0
501,4862060546875;	379,0;	0,0;	0,0
501,5636291503906;	422,25;	0,0;	0,0
501,6410217285156;	601,5;	0,0;	0,0
501,7184143066406;	596,5;	0,0;	0,0
501,7957763671875;	383,0;	0,0;	0,0
501,8731384277344;	389,5;	0,0;	0,0
501,95050048828125;	361,5;	0,0;	0,0
502,0278625488281;	435,25;	0,0;	0,0
502,10516357421875;	472,25;	0,0;	0,0
502,1824951171875;	356,0;	0,0;	0,0
502,2597961425781;	351,75;	0,0;	0,0
502,33709716796875;	319,25;	0,0;	0,0
502,41436767578125;	374,0;	0,0;	0,0
502,4916687011719;	424,5;	0,0;	0,0
502,56890869140625;	486,0;	0,0;	0,0
502,6461486816406;	457,75;	0,0;	0,0
502,7233581542969;	410,5;	0,0;	0,0
502,8006286621094;	359,5;	0,0;	0,0
502,8778076171875;	311,75;	0,0;	0,0
502,9549865722656;	337,5;	0,0;	0,0
503,03216552734375;	314,75;	0,0;	0,0
503,1093444824219;	306,25;	0,0;	0,0
503,1865234375;	327,75;	0,0;	0,0
503,2636413574219;	301,75;	0,0;	0,0
503,34075927734375;	331,25;	0,0;	0,0
503,41790771484375;	361,25;	0,0;	0,0
503,4949951171875;	340,5;	0,0;	0,0
503,57208251953125;	346,75;	0,0;	0,0
503,6492004394531;	363,75;	0,0;	0,0
503,72625732421875;	343,5;	0,0;	0,0
503,8033142089844;	408,0;	0,0;	0,0
503,88037109375;	499,25;	0,0;	0,0
503,9573974609375;	709,25;	0,0;	0,0
504,034423828125;	699,75;	0,0;	0,0
504,1114196777344;	428,75;	0,0;	0,0
504,18841552734375;	332,5;	0,0;	0,0
504,2654113769531;	316,5;	0,0;	0,0
504,3423767089844;	337,0;	0,0;	0,0
504,4193115234375;	310,75;	0,0;	0,0
504,49627685546875;	326,25;	0,0;	0,0
504,5732421875;	338,75;	0,0;	0,0
504,650146484375;	368,75;	0,0;	0,0
504,7270202636719;	465,5;	0,0;	0,0
504,8039245605469;	655,25;	0,0;	0,0
504,880859375;	607,5;	0,0;	0,0
504,95770263671875;	437,75;	0,0;	0,0
505,0345458984375;	519,75;	0,0;	0,0
505,1114196777344;	366,25;	0,0;	0,0
505,1882629394531;	340,5;	0,0;	0,0
505,2650451660156;	334,25;	0,0;	0,0
505,34185791015625;	305,25;	0,0;	0,0
505,4186706542969;	315,75;	0,0;	0,0
505,4954528808594;	283,0;	0,0;	0,0
505,57220458984375;	346,25;	0,0;	0,0
505,6489562988281;	319,0;	0,0;	0,0
505,72576904296875;	312,0;	0,0;	0,0
505,802490234375;	293,25;	0,0;	0,0
505,87921142578125;	308,0;	0,0;	0,0
505,9559020996094;	300,5;	0,0;	0,0
506,0326232910156;	309,0;	0,0;	0,0
506,1092834472656;	321,5;	0,0;	0,0
506,1859436035156;	342,0;	0,0;	0,0
506,2626037597656;	429,0;	0,0;	0,0
506,3392639160156;	543,75;	0,0;	0,0
506,4159240722656;	421,0;	0,0;	0,0
506,4925231933594;	346,25;	0,0;	0,0
506,56915283203125;	372,5;	0,0;	0,0
506,645751953125;	423,5;	0,0;	0,0
506,72235107421875;	519,25;	0,0;	0,0
506,7989196777344;	401,0;	0,0;	0,0
506,8754577636719;	357,5;	0,0;	0,0
506,9520263671875;	336,25;	0,0;	0,0
507,028564453125;	370,75;	0,0;	0,0
507,1050720214844;	402,5;	0,0;	0,0
507,1816101074219;	418,5;	0,0;	0,0
507,2580871582031;	503,75;	0,0;	0,0
507,3345642089844;	541,0;	0,0;	0,0
507,4110412597656;	427,75;	0,0;	0,0
507,487548828125;	359,75;	0,0;	0,0
507,56396484375;	345,75;	0,0;	0,0
507,640380859375;	375,25;	0,0;	0,0
507,71685791015625;	513,5;	0,0;	0,0
507,7932434082031;	541,25;	0,0;	0,0
507,86962890625;	386,25;	0,0;	0,0
507,9460144042969;	323,75;	0,0;	0,0
508,02239990234375;	329,5;	0,0;	0,0
508,0987548828125;	379,75;	0,0;	0,0
508,17510986328125;	439,5;	0,0;	0,0
508,2514343261719;	380,5;	0,0;	0,0
508,3277893066406;	335,25;	0,0;	0,0
508,4040832519531;	322,75;	0,0;	0,0
508,4803771972656;	278,25;	0,0;	0,0
508,556640625;	294,75;	0,0;	0,0
508,6329650878906;	315,75;	0,0;	0,0
508,7091979980469;	345,0;	0,0;	0,0
508,78546142578125;	300,75;	0,0;	0,0
508,8616943359375;	374,0;	0,0;	0,0
508,93792724609375;	390,75;	0,0;	0,0
509,0141296386719;	345,25;	0,0;	0,0
509,09033203125;	323,5;	0,0;	0,0
509,1665344238281;	347,75;	0,0;	0,0
509,24267578125;	333,0;	0,0;	0,0
509,31884765625;	310,25;	0,0;	0,0
509,3949890136719;	335,5;	0,0;	0,0
509,4711608886719;	375,25;	0,0;	0,0
509,5472717285156;	449,75;	0,0;	0,0
509,62335205078125;	430,5;	0,0;	0,0
509,699462890625;	478,0;	0,0;	0,0
509,77557373046875;	478,25;	0,0;	0,0
509,85162353515625;	329,5;	0,0;	0,0
509,92767333984375;	308,75;	0,0;	0,0
510,00372314453125;	312,25;	0,0;	0,0
510,0798034667969;	328,5;	0,0;	0,0
510,15582275390625;	290,0;	0,0;	0,0
510,2318115234375;	324,25;	0,0;	0,0
510,3078308105469;	349,75;	0,0;	0,0
510,3837890625;	425,5;	0,0;	0,0
510,45977783203125;	422,75;	0,0;	0,0
510,5357360839844;	436,0;	0,0;	0,0
510,6116943359375;	532,0;	0,0;	0,0
510,6876220703125;	422,25;	0,0;	0,0
510,7635498046875;	378,25;	0,0;	0,0
510,8394470214844;	461,75;	0,0;	0,0
510,9153747558594;	481,5;	0,0;	0,0
510,9912414550781;	345,0;	0,0;	0,0
511,0671081542969;	333,5;	0,0;	0,0
511,1429443359375;	289,5;	0,0;	0,0
511,2188415527344;	307,25;	0,0;	0,0
511,2946472167969;	276,75;	0,0;	0,0
511,3704833984375;	303,5;	0,0;	0,0
511,4462890625;	297,25;	0,0;	0,0
511,5220947265625;	294,75;	0,0;	0,0
511,59783935546875;	303,0;	0,0;	0,0
511,6736145019531;	312,75;	0,0;	0,0
511,7494201660156;	309,75;	0,0;	0,0
511,82513427734375;	302,0;	0,0;	0,0
511,90087890625;	343,75;	0,0;	0,0
511,97662353515625;	357,5;	0,0;	0,0
512,0523071289062;	369,25;	0,0;	0,0
512,1280517578125;	347,25;	0,0;	0,0
512,2036743164062;	442,0;	0,0;	0,0
512,2793579101562;	436,25;	0,0;	0,0
512,3550415039062;	492,25;	0,0;	0,0
512,4306640625;	470,5;	0,0;	0,0
512,5062866210938;	432,0;	0,0;	0,0
512,5819702148438;	408,0;	0,0;	0,0
512,657470703125;	372,5;	0,0;	0,0
512,7330932617188;	332,5;	0,0;	0,0
512,8087158203125;	307,75;	0,0;	0,0
512,88427734375;	360,5;	0,0;	0,0
512,9598999023438;	383,5;	0,0;	0,0
513,035400390625;	458,75;	0,0;	0,0
513,1109008789062;	538,75;	0,0;	0,0
513,1864624023438;	692,75;	0,0;	0,0
513,2619018554688;	613,25;	0,0;	0,0
513,33740234375;	419,25;	0,0;	0,0
513,4129638671875;	404,75;	0,0;	0,0
513,4884033203125;	396,75;	0,0;	0,0
513,5638427734375;	509,75;	0,0;	0,0
513,6392822265625;	559,5;	0,0;	0,0
513,7147216796875;	855,5;	0,0;	0,0
513,7901000976562;	1438,25;	0,0;	0,0
513,8655395507812;	875,25;	0,0;	0,0
513,94091796875;	422,75;	0,0;	0,0
514,0162963867188;	439,75;	0,0;	0,0
514,0916748046875;	494,25;	0,0;	0,0
514,1669921875;	454,5;	0,0;	0,0
514,2423706054688;	343,5;	0,0;	0,0
514,3176879882812;	320,75;	0,0;	0,0
514,3930053710938;	370,25;	0,0;	0,0
514,4683837890625;	348,0;	0,0;	0,0
514,5435791015625;	343,75;	0,0;	0,0
514,618896484375;	417,75;	0,0;	0,0
514,694091796875;	476,75;	0,0;	0,0
514,7694091796875;	369,5;	0,0;	0,0
514,8446655273438;	360,5;	0,0;	0,0
514,9198608398438;	415,25;	0,0;	0,0
514,9950561523438;	435,25;	0,0;	0,0
515,0703125;	402,75;	0,0;	0,0
515,1454467773438;	408,25;	0,0;	0,0
515,220703125;	381,25;	0,0;	0,0
515,2957763671875;	334,5;	0,0;	0,0
515,3709716796875;	318,5;	0,0;	0,0
515,4461059570312;	337,25;	0,0;	0,0
515,521240234375;	354,0;	0,0;	0,0
515,5963745117188;	338,5;	0,0;	0,0
515,6714477539062;	348,25;	0,0;	0,0
515,7465209960938;	389,75;	0,0;	0,0
515,8215942382812;	356,5;	0,0;	0,0
515,896728515625;	380,5;	0,0;	0,0
515,9717407226562;	424,25;	0,0;	0,0
516,0467529296875;	537,0;	0,0;	0,0
516,121826171875;	550,25;	0,0;	0,0
516,1968383789062;	492,75;	0,0;	0,0
516,2717895507812;	437,25;	0,0;	0,0
516,3468017578125;	491,0;	0,0;	0,0
516,4217529296875;	641,5;	0,0;	0,0
516,4967651367188;	1038,5;	0,0;	0,0
516,5716552734375;	2224,25;	0,0;	0,0
516,6466674804688;	1974,0;	0,0;	0,0
516,7215576171875;	904,5;	0,0;	0,0
516,7964477539062;	727,75;	0,0;	0,0
516,871337890625;	460,75;	0,0;	0,0
516,9461669921875;	659,5;	0,0;	0,0
517,0211181640625;	1020,0;	0,0;	0,0
517,0960083007812;	673,75;	0,0;	0,0
517,1707763671875;	439,25;	0,0;	0,0
517,24560546875;	364,75;	0,0;	0,0
517,3204345703125;	334,75;	0,0;	0,0
517,3952026367188;	336,0;	0,0;	0,0
517,4700927734375;	331,75;	0,0;	0,0
517,5448608398438;	318,0;	0,0;	0,0
517,61962890625;	320,25;	0,0;	0,0
517,6943969726562;	348,25;	0,0;	0,0
517,7691040039062;	323,0;	0,0;	0,0
517,8438110351562;	342,25;	0,0;	0,0
517,9185791015625;	318,5;	0,0;	0,0
517,9932250976562;	336,5;	0,0;	0,0
518,0679321289062;	363,5;	0,0;	0,0
518,1426391601562;	507,0;	0,0;	0,0
518,21728515625;	658,5;	0,0;	0,0
518,2919311523438;	483,25;	0,0;	0,0
518,3665771484375;	343,75;	0,0;	0,0
518,4412231445312;	323,25;	0,0;	0,0
518,515869140625;	359,0;	0,0;	0,0
518,5903930664062;	351,75;	0,0;	0,0
518,6650390625;	424,0;	0,0;	0,0
518,7396240234375;	499,75;	0,0;	0,0
518,8141479492188;	454,0;	0,0;	0,0
518,8887329101562;	517,0;	0,0;	0,0
518,9631958007812;	865,75;	0,0;	0,0
519,0377807617188;	1238,5;	0,0;	0,0
519,1123046875;	1088,75;	0,0;	0,0
519,186767578125;	604,0;	0,0;	0,0
519,2612915039062;	476,5;	0,0;	0,0
519,3358154296875;	714,25;	0,0;	0,0
519,41015625;	622,75;	0,0;	0,0
519,4846801757812;	427,75;	0,0;	0,0
519,5591430664062;	404,0;	0,0;	0,0
519,633544921875;	374,25;	0,0;	0,0
519,7080078125;	399,0;	0,0;	0,0
519,7822875976562;	371,25;	0,0;	0,0
519,856689453125;	348,75;	0,0;	0,0
519,93115234375;	323,0;	0,0;	0,0
520,0054321289062;	400,0;	0,0;	0,0
520,0797729492188;	488,0;	0,0;	0,0
520,1541748046875;	436,5;	0,0;	0,0
520,2283935546875;	335,75;	0,0;	0,0
520,302734375;	377,5;	0,0;	0,0
520,3770751953125;	399,0;	0,0;	0,0
520,4512939453125;	431,0;	0,0;	0,0
520,525634765625;	393,75;	0,0;	0,0
520,5997924804688;	373,75;	0,0;	0,0
520,674072265625;	488,25;	0,0;	0,0
520,7483520507812;	523,0;	0,0;	0,0
520,822509765625;	386,0;	0,0;	0,0
520,8967895507812;	314,75;	0,0;	0,0
520,970947265625;	323,25;	0,0;	0,0
521,0451049804688;	312,0;	0,0;	0,0
521,1192626953125;	322,5;	0,0;	0,0
521,1934204101562;	368,5;	0,0;	0,0
521,267578125;	383,25;	0,0;	0,0
521,3417358398438;	490,0;	0,0;	0,0
521,415771484375;	584,5;	0,0;	0,0
521,4898681640625;	582,25;	0,0;	0,0
521,5640258789062;	549,75;	0,0;	0,0
521,6380615234375;	505,5;	0,0;	0,0
521,712158203125;	414,0;	0,0;	0,0
521,7862548828125;	346,25;	0,0;	0,0
521,8602294921875;	355,0;	0,0;	0,0
521,9342651367188;	330,25;	0,0;	0,0
522,0082397460938;	338,25;	0,0;	0,0
522,0822143554688;	355,0;	0,0;	0,0
522,1563110351562;	324,5;	0,0;	0,0
522,230224609375;	367,0;	0,0;	0,0
522,30419921875;	366,5;	0,0;	0,0
522,3781127929688;	487,0;	0,0;	0,0
522,4520874023438;	831,0;	0,0;	0,0
522,5260009765625;	1944,25;	0,0;	0,0
522,599853515625;	2057,5;	0,0;	0,0
522,6737670898438;	722,75;	0,0;	0,0
522,7476806640625;	444,5;	0,0;	0,0
522,821533203125;	499,0;	0,0;	0,0
522,8953857421875;	503,5;	0,0;	0,0
522,96923828125;	465,25;	0,0;	0,0
523,0430297851562;	800,75;	0,0;	0,0
523,1168823242188;	1798,75;	0,0;	0,0
