-0.5	2.0
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703273U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
252,51219177246094;	800,0;	0,0;	0,0
252,5508270263672;	558,25;	0,0;	0,0
252,58944702148438;	667,25;	0,0;	0,0
252,62803649902344;	455,75;	0,0;	0,0
252,66665649414062;	605,25;	0,0;	0,0
252,70526123046875;	791,0;	0,0;	0,0
252,7438507080078;	489,5;	0,0;	0,0
252,78244018554688;	361,0;	0,0;	0,0
252,8209991455078;	462,75;	0,0;	0,0
252,8595733642578;	748,5;	0,0;	0,0
252,8981475830078;	1062,0;	0,0;	0,0
252,93670654296875;	785,25;	0,0;	0,0
252,97528076171875;	416,0;	0,0;	0,0
253,01382446289062;	294,75;	0,0;	0,0
253,05235290527344;	240,25;	0,0;	0,0
253,09088134765625;	233,5;	0,0;	0,0
253,12942504882812;	209,5;	0,0;	0,0
253,16795349121094;	242,0;	0,0;	0,0
253,2064666748047;	263,75;	0,0;	0,0
253,24497985839844;	344,5;	0,0;	0,0
253,28347778320312;	508,25;	0,0;	0,0
253,32196044921875;	786,75;	0,0;	0,0
253,36045837402344;	655,0;	0,0;	0,0
253,39895629882812;	627,25;	0,0;	0,0
253,43743896484375;	458,25;	0,0;	0,0
253,4759063720703;	461,0;	0,0;	0,0
253,5143585205078;	660,75;	0,0;	0,0
253,55282592773438;	501,5;	0,0;	0,0
253,59127807617188;	592,5;	0,0;	0,0
253,62974548339844;	988,5;	0,0;	0,0
253,66818237304688;	895,0;	0,0;	0,0
253,7065887451172;	483,75;	0,0;	0,0
253,74502563476562;	452,75;	0,0;	0,0
253,78346252441406;	701,25;	0,0;	0,0
253,82188415527344;	1099,25;	0,0;	0,0
253,8602752685547;	1322,0;	0,0;	0,0
253,89869689941406;	540,75;	0,0;	0,0
253,93707275390625;	308,25;	0,0;	0,0
253,9754638671875;	348,5;	0,0;	0,0
254,01385498046875;	545,5;	0,0;	0,0
254,05223083496094;	705,5;	0,0;	0,0
254,0906219482422;	581,75;	0,0;	0,0
254,1289520263672;	503,5;	0,0;	0,0
254,16732788085938;	583,75;	0,0;	0,0
254,2056884765625;	410,25;	0,0;	0,0
254,2440185546875;	376,75;	0,0;	0,0
254,28236389160156;	513,25;	0,0;	0,0
254,32070922851562;	556,75;	0,0;	0,0
254,3590087890625;	492,25;	0,0;	0,0
254,3973388671875;	368,0;	0,0;	0,0
254,4356689453125;	432,25;	0,0;	0,0
254,47396850585938;	511,5;	0,0;	0,0
254,5122833251953;	531,25;	0,0;	0,0
254,55056762695312;	601,5;	0,0;	0,0
254,58885192871094;	556,5;	0,0;	0,0
254,62713623046875;	526,5;	0,0;	0,0
254,6654052734375;	384,25;	0,0;	0,0
254,7036895751953;	304,0;	0,0;	0,0
254,741943359375;	294,25;	0,0;	0,0
254,7801971435547;	432,75;	0,0;	0,0
254,8184356689453;	593,25;	0,0;	0,0
254,856689453125;	695,5;	0,0;	0,0
254,8949432373047;	823,0;	0,0;	0,0
254,93316650390625;	843,5;	0,0;	0,0
254,97140502929688;	615,75;	0,0;	0,0
255,0095977783203;	470,5;	0,0;	0,0
255,04782104492188;	434,25;	0,0;	0,0
255,08602905273438;	269,5;	0,0;	0,0
255,12423706054688;	218,25;	0,0;	0,0
255,16241455078125;	197,25;	0,0;	0,0
255,20062255859375;	196,25;	0,0;	0,0
255,23878479003906;	220,5;	0,0;	0,0
255,27696228027344;	234,25;	0,0;	0,0
255,31512451171875;	227,0;	0,0;	0,0
255,35328674316406;	184,5;	0,0;	0,0
255,39144897460938;	179,0;	0,0;	0,0
255,42958068847656;	208,75;	0,0;	0,0
255,46774291992188;	261,0;	0,0;	0,0
255,50587463378906;	220,0;	0,0;	0,0
255,54400634765625;	190,25;	0,0;	0,0
255,58212280273438;	199,0;	0,0;	0,0
255,6202392578125;	202,25;	0,0;	0,0
255,65835571289062;	195,5;	0,0;	0,0
255,6964569091797;	198,0;	0,0;	0,0
255,7345428466797;	210,0;	0,0;	0,0
255,77264404296875;	163,0;	0,0;	0,0
255,81072998046875;	189,5;	0,0;	0,0
255,84881591796875;	187,25;	0,0;	0,0
255,8868865966797;	230,0;	0,0;	0,0
255,92494201660156;	252,5;	0,0;	0,0
255,96299743652344;	325,0;	0,0;	0,0
256,00103759765625;	340,75;	0,0;	0,0
256,0390930175781;	219,0;	0,0;	0,0
256,0771484375;	277,0;	0,0;	0,0
256,1152038574219;	328,75;	0,0;	0,0
256,1531982421875;	600,5;	0,0;	0,0
256,19122314453125;	1094,75;	0,0;	0,0
256,229248046875;	1187,5;	0,0;	0,0
256,2672424316406;	684,0;	0,0;	0,0
256,3052673339844;	934,25;	0,0;	0,0
256,3432312011719;	488,75;	0,0;	0,0
256,3812561035156;	230,25;	0,0;	0,0
256,4192199707031;	182,75;	0,0;	0,0
256,4571838378906;	185,5;	0,0;	0,0
256,49517822265625;	195,0;	0,0;	0,0
256,5331115722656;	224,75;	0,0;	0,0
256,57110595703125;	306,5;	0,0;	0,0
256,6090087890625;	415,25;	0,0;	0,0
256,64697265625;	560,25;	0,0;	0,0
256,6849060058594;	346,5;	0,0;	0,0
256,72283935546875;	197,75;	0,0;	0,0
256,76080322265625;	209,75;	0,0;	0,0
256,7986755371094;	249,5;	0,0;	0,0
256,83660888671875;	209,0;	0,0;	0,0
256,87451171875;	186,25;	0,0;	0,0
256,91241455078125;	209,75;	0,0;	0,0
256,9503173828125;	229,75;	0,0;	0,0
256,9881896972656;	275,25;	0,0;	0,0
257,02606201171875;	346,0;	0,0;	0,0
257,06396484375;	254,5;	0,0;	0,0
257,101806640625;	193,25;	0,0;	0,0
257,1396789550781;	173,25;	0,0;	0,0
257,1775207519531;	186,5;	0,0;	0,0
257,2153625488281;	206,5;	0,0;	0,0
257,2532043457031;	221,25;	0,0;	0,0
257,291015625;	224,5;	0,0;	0,0
257,3288879394531;	243,5;	0,0;	0,0
257,3666687011719;	360,75;	0,0;	0,0
257,404541015625;	430,75;	0,0;	0,0
257,44232177734375;	257,5;	0,0;	0,0
257,4801330566406;	251,25;	0,0;	0,0
257,5179138183594;	330,75;	0,0;	0,0
257,5556945800781;	563,25;	0,0;	0,0
257,593505859375;	482,25;	0,0;	0,0
257,6312561035156;	381,75;	0,0;	0,0
257,6690673828125;	333,0;	0,0;	0,0
257,7068176269531;	325,25;	0,0;	0,0
257,7445373535156;	554,5;	0,0;	0,0
257,7823181152344;	409,0;	0,0;	0,0
257,8200378417969;	195,75;	0,0;	0,0
257,8577880859375;	195,0;	0,0;	0,0
257,8955383300781;	205,5;	0,0;	0,0
257,9332275390625;	196,75;	0,0;	0,0
257,9709777832031;	188,5;	0,0;	0,0
258,0086975097656;	181,75;	0,0;	0,0
258,04638671875;	173,0;	0,0;	0,0
258,0840759277344;	218,75;	0,0;	0,0
258,1217956542969;	230,75;	0,0;	0,0
258,15948486328125;	347,75;	0,0;	0,0
258,1971435546875;	610,25;	0,0;	0,0
258,23486328125;	608,5;	0,0;	0,0
258,2724914550781;	299,75;	0,0;	0,0
258,3101806640625;	215,25;	0,0;	0,0
258,3478088378906;	235,75;	0,0;	0,0
258,3854675292969;	287,0;	0,0;	0,0
258,423095703125;	410,75;	0,0;	0,0
258,4607238769531;	428,75;	0,0;	0,0
258,49835205078125;	767,5;	0,0;	0,0
258,5360107421875;	1554,75;	0,0;	0,0
258,5736083984375;	1134,5;	0,0;	0,0
258,6112060546875;	307,75;	0,0;	0,0
258,6488037109375;	238,25;	0,0;	0,0
258,6864013671875;	213,25;	0,0;	0,0
258,7239990234375;	279,25;	0,0;	0,0
258,7615661621094;	426,75;	0,0;	0,0
258,7991638183594;	256,25;	0,0;	0,0
258,83673095703125;	194,5;	0,0;	0,0
258,8742980957031;	168,0;	0,0;	0,0
258,9118347167969;	175,5;	0,0;	0,0
258,9494323730469;	192,75;	0,0;	0,0
258,9869689941406;	208,0;	0,0;	0,0
259,02447509765625;	246,25;	0,0;	0,0
259,06201171875;	361,5;	0,0;	0,0
259,09954833984375;	615,75;	0,0;	0,0
259,1370544433594;	546,75;	0,0;	0,0
259,174560546875;	290,5;	0,0;	0,0
259,2120666503906;	387,0;	0,0;	0,0
259,24957275390625;	492,25;	0,0;	0,0
259,28704833984375;	392,75;	0,0;	0,0
259,3245544433594;	547,25;	0,0;	0,0
259,3620300292969;	381,75;	0,0;	0,0
259,3995361328125;	218,5;	0,0;	0,0
259,4369812011719;	196,5;	0,0;	0,0
259,47442626953125;	202,25;	0,0;	0,0
259,51190185546875;	209,0;	0,0;	0,0
259,5493469238281;	180,25;	0,0;	0,0
259,5867919921875;	202,25;	0,0;	0,0
259,62420654296875;	216,75;	0,0;	0,0
259,66162109375;	285,0;	0,0;	0,0
259,6990661621094;	373,0;	0,0;	0,0
259,7364807128906;	741,0;	0,0;	0,0
259,7738952636719;	1776,5;	0,0;	0,0
259,8113098144531;	2106,75;	0,0;	0,0
259,8486633300781;	1577,0;	0,0;	0,0
259,88604736328125;	2782,5;	0,0;	0,0
259,9234313964844;	2299,0;	0,0;	0,0
259,9608154296875;	581,25;	0,0;	0,0
259,9981994628906;	290,75;	0,0;	0,0
260,0355529785156;	228,0;	0,0;	0,0
260,0729064941406;	180,25;	0,0;	0,0
260,1102600097656;	172,5;	0,0;	0,0
260,1476135253906;	190,5;	0,0;	0,0
260,1849365234375;	176,25;	0,0;	0,0
260,2222595214844;	178,5;	0,0;	0,0
260,25958251953125;	199,0;	0,0;	0,0
260,2969055175781;	200,25;	0,0;	0,0
260,334228515625;	186,25;	0,0;	0,0
260,37152099609375;	228,0;	0,0;	0,0
260,4088439941406;	230,75;	0,0;	0,0
260,44610595703125;	292,0;	0,0;	0,0
260,4833679199219;	407,5;	0,0;	0,0
260,52069091796875;	516,5;	0,0;	0,0
260,5579528808594;	442,0;	0,0;	0,0
260,5952453613281;	549,25;	0,0;	0,0
260,6324462890625;	1143,0;	0,0;	0,0
260,66973876953125;	1803,75;	0,0;	0,0
260,70697021484375;	802,75;	0,0;	0,0
260,7441711425781;	302,0;	0,0;	0,0
260,78143310546875;	235,5;	0,0;	0,0
260,81866455078125;	217,5;	0,0;	0,0
260,85589599609375;	242,75;	0,0;	0,0
260,8930969238281;	244,75;	0,0;	0,0
260,9302978515625;	243,5;	0,0;	0,0
260,967529296875;	245,25;	0,0;	0,0
261,0046691894531;	256,75;	0,0;	0,0
261,0419006347656;	408,75;	0,0;	0,0
261,0790710449219;	643,25;	0,0;	0,0
261,1162109375;	1334,75;	0,0;	0,0
261,1534118652344;	2042,0;	0,0;	0,0
261,1905517578125;	753,75;	0,0;	0,0
261,22772216796875;	322,25;	0,0;	0,0
261,2648620605469;	364,5;	0,0;	0,0
261,3019714355469;	783,25;	0,0;	0,0
261,3391418457031;	1342,5;	0,0;	0,0
261,3762512207031;	652,75;	0,0;	0,0
261,41339111328125;	261,0;	0,0;	0,0
261,4504699707031;	206,25;	0,0;	0,0
261,48760986328125;	212,0;	0,0;	0,0
261,52471923828125;	193,25;	0,0;	0,0
261,5617980957031;	184,75;	0,0;	0,0
261,5989074707031;	204,5;	0,0;	0,0
261,6359558105469;	271,5;	0,0;	0,0
261,6730651855469;	533,0;	0,0;	0,0
261,7101135253906;	1058,5;	0,0;	0,0
261,7471618652344;	868,75;	0,0;	0,0
261,78424072265625;	351,25;	0,0;	0,0
261,8212585449219;	256,75;	0,0;	0,0
261,85833740234375;	270,5;	0,0;	0,0
261,8953552246094;	240,75;	0,0;	0,0
261,93243408203125;	237,75;	0,0;	0,0
261,96942138671875;	280,0;	0,0;	0,0
262,00640869140625;	356,25;	0,0;	0,0
262,04345703125;	363,25;	0,0;	0,0
262,0804443359375;	349,25;	0,0;	0,0
262,117431640625;	690,25;	0,0;	0,0
262,1544494628906;	455,0;	0,0;	0,0
262,19140625;	215,5;	0,0;	0,0
262,2283935546875;	201,5;	0,0;	0,0
262,265380859375;	225,0;	0,0;	0,0
262,3023376464844;	315,0;	0,0;	0,0
262,3392639160156;	311,5;	0,0;	0,0
262,376220703125;	230,25;	0,0;	0,0
262,4131774902344;	258,25;	0,0;	0,0
262,4501037597656;	432,0;	0,0;	0,0
262,487060546875;	844,0;	0,0;	0,0
262,52398681640625;	1560,75;	0,0;	0,0
262,5608825683594;	726,5;	0,0;	0,0
262,5978088378906;	265,5;	0,0;	0,0
262,6346740722656;	238,5;	0,0;	0,0
262,6716003417969;	245,5;	0,0;	0,0
262,70849609375;	340,25;	0,0;	0,0
262,7453918457031;	585,75;	0,0;	0,0
262,7822570800781;	1212,25;	0,0;	0,0
262,8191223144531;	823,25;	0,0;	0,0
262,8559875488281;	322,25;	0,0;	0,0
262,892822265625;	378,5;	0,0;	0,0
262,9296875;	466,75;	0,0;	0,0
262,966552734375;	508,5;	0,0;	0,0
263,0033874511719;	666,0;	0,0;	0,0
263,04022216796875;	1523,0;	0,0;	0,0
263,0770568847656;	2715,75;	0,0;	0,0
263,1138916015625;	1701,25;	0,0;	0,0
263,1506652832031;	549,75;	0,0;	0,0
263,1875;	310,5;	0,0;	0,0
263,2242736816406;	246,5;	0,0;	0,0
263,2610778808594;	208,25;	0,0;	0,0
263,2978820800781;	221,5;	0,0;	0,0
263,3346252441406;	190,25;	0,0;	0,0
263,3714294433594;	165,25;	0,0;	0,0
263,4081726074219;	175,25;	0,0;	0,0
263,4449462890625;	178,5;	0,0;	0,0
263,4817199707031;	207,75;	0,0;	0,0
263,5184326171875;	272,0;	0,0;	0,0
263,55517578125;	251,5;	0,0;	0,0
263,5918884277344;	200,0;	0,0;	0,0
263,62860107421875;	182,75;	0,0;	0,0
263,66534423828125;	192,25;	0,0;	0,0
263,7020568847656;	204,0;	0,0;	0,0
263,7388000488281;	225,25;	0,0;	0,0
263,7754821777344;	183,0;	0,0;	0,0
263,8121643066406;	166,25;	0,0;	0,0
263,8488464355469;	159,0;	0,0;	0,0
263,8855285644531;	180,5;	0,0;	0,0
263,9222106933594;	196,5;	0,0;	0,0
263,9588928222656;	192,0;	0,0;	0,0
263,99554443359375;	165,5;	0,0;	0,0
264,0321960449219;	169,0;	0,0;	0,0
264,0688171386719;	167,25;	0,0;	0,0
264,1054992675781;	189,75;	0,0;	0,0
264,14208984375;	190,0;	0,0;	0,0
264,1787414550781;	176,75;	0,0;	0,0
264,2153625488281;	162,0;	0,0;	0,0
264,251953125;	170,0;	0,0;	0,0
264,28857421875;	181,25;	0,0;	0,0
264,3251647949219;	215,5;	0,0;	0,0
264,36175537109375;	252,75;	0,0;	0,0
264,3983459472656;	191,0;	0,0;	0,0
264,4349365234375;	163,0;	0,0;	0,0
264,47149658203125;	171,0;	0,0;	0,0
264,5080871582031;	194,75;	0,0;	0,0
264,5446472167969;	172,25;	0,0;	0,0
264,5812072753906;	182,5;	0,0;	0,0
264,61773681640625;	168,5;	0,0;	0,0
264,654296875;	167,5;	0,0;	0,0
264,6907958984375;	179,25;	0,0;	0,0
264,72735595703125;	194,0;	0,0;	0,0
264,76385498046875;	170,75;	0,0;	0,0
264,8003845214844;	178,75;	0,0;	0,0
264,8368835449219;	163,25;	0,0;	0,0
264,8733825683594;	178,5;	0,0;	0,0
264,9098815917969;	195,5;	0,0;	0,0
264,94635009765625;	159,75;	0,0;	0,0
264,98284912109375;	181,25;	0,0;	0,0
265,0193176269531;	191,0;	0,0;	0,0
265,0558166503906;	162,75;	0,0;	0,0
265,0922546386719;	163,25;	0,0;	0,0
265,1286926269531;	178,25;	0,0;	0,0
265,1651611328125;	160,0;	0,0;	0,0
265,20159912109375;	180,5;	0,0;	0,0
265,238037109375;	177,25;	0,0;	0,0
265,27447509765625;	163,0;	0,0;	0,0
265,31085205078125;	183,0;	0,0;	0,0
265,3472900390625;	158,5;	0,0;	0,0
265,3836669921875;	150,25;	0,0;	0,0
265,42010498046875;	174,5;	0,0;	0,0
265,45648193359375;	168,0;	0,0;	0,0
265,49285888671875;	192,0;	0,0;	0,0
265,5292663574219;	192,25;	0,0;	0,0
265,56561279296875;	197,5;	0,0;	0,0
265,6020202636719;	181,25;	0,0;	0,0
265,63836669921875;	188,5;	0,0;	0,0
265,67474365234375;	170,5;	0,0;	0,0
265,7110595703125;	166,5;	0,0;	0,0
265,74737548828125;	169,25;	0,0;	0,0
265,7837219238281;	206,0;	0,0;	0,0
265,8200378417969;	171,25;	0,0;	0,0
265,85638427734375;	161,75;	0,0;	0,0
265,8927307128906;	165,75;	0,0;	0,0
265,92901611328125;	164,5;	0,0;	0,0
265,96533203125;	170,0;	0,0;	0,0
266,0016174316406;	182,0;	0,0;	0,0
266,03790283203125;	174,75;	0,0;	0,0
266,0741882324219;	177,75;	0,0;	0,0
266,1104431152344;	177,25;	0,0;	0,0
266,1466979980469;	186,0;	0,0;	0,0
266,1829528808594;	195,5;	0,0;	0,0
266,21923828125;	179,25;	0,0;	0,0
266,2554626464844;	177,25;	0,0;	0,0
266,2917175292969;	201,5;	0,0;	0,0
266,32794189453125;	187,0;	0,0;	0,0
266,3641662597656;	254,25;	0,0;	0,0
266,4004211425781;	409,5;	0,0;	0,0
266,4366149902344;	479,0;	0,0;	0,0
266,4728088378906;	230,75;	0,0;	0,0
266,5090026855469;	193,0;	0,0;	0,0
266,5451965332031;	221,0;	0,0;	0,0
266,5814208984375;	287,25;	0,0;	0,0
266,6175842285156;	512,0;	0,0;	0,0
266,65374755859375;	449,25;	0,0;	0,0
266,6899108886719;	199,0;	0,0;	0,0
266,7261047363281;	189,0;	0,0;	0,0
266,7622375488281;	183,0;	0,0;	0,0
266,7983703613281;	164,0;	0,0;	0,0
266,83453369140625;	167,5;	0,0;	0,0
266,8706359863281;	193,0;	0,0;	0,0
266,90679931640625;	186,5;	0,0;	0,0
266,9429016113281;	174,0;	0,0;	0,0
266,97900390625;	179,5;	0,0;	0,0
267,01513671875;	169,75;	0,0;	0,0
267,05120849609375;	154,5;	0,0;	0,0
267,08734130859375;	170,75;	0,0;	0,0
267,1234130859375;	163,5;	0,0;	0,0
267,1594543457031;	161,75;	0,0;	0,0
267,1955871582031;	163,75;	0,0;	0,0
267,2315979003906;	185,75;	0,0;	0,0
267,2677001953125;	194,25;	0,0;	0,0
267,3037414550781;	181,25;	0,0;	0,0
267,3397521972656;	174,75;	0,0;	0,0
267,3758239746094;	173,25;	0,0;	0,0
267,4118347167969;	183,75;	0,0;	0,0
267,4479064941406;	188,5;	0,0;	0,0
267,48388671875;	167,5;	0,0;	0,0
267,5199279785156;	174,75;	0,0;	0,0
267,555908203125;	174,5;	0,0;	0,0
267,5918884277344;	185,75;	0,0;	0,0
267,6279296875;	165,25;	0,0;	0,0
267,66387939453125;	184,75;	0,0;	0,0
267,69989013671875;	174,25;	0,0;	0,0
267,73583984375;	166,25;	0,0;	0,0
267,7718200683594;	168,25;	0,0;	0,0
267,8077697753906;	203,5;	0,0;	0,0
267,8437194824219;	255,25;	0,0;	0,0
267,8796691894531;	313,5;	0,0;	0,0
267,9156188964844;	202,5;	0,0;	0,0
267,9515686035156;	188,5;	0,0;	0,0
267,9874572753906;	193,75;	0,0;	0,0
268,02337646484375;	181,5;	0,0;	0,0
268,0592956542969;	175,25;	0,0;	0,0
268,0951843261719;	184,25;	0,0;	0,0
268,131103515625;	196,75;	0,0;	0,0
268,1669616699219;	170,75;	0,0;	0,0
268,2028503417969;	171,25;	0,0;	0,0
268,2387390136719;	178,5;	0,0;	0,0
268,2746276855469;	154,0;	0,0;	0,0
268,3105163574219;	173,75;	0,0;	0,0
268,3463439941406;	171,75;	0,0;	0,0
268,3822021484375;	240,5;	0,0;	0,0
268,41802978515625;	337,25;	0,0;	0,0
268,453857421875;	376,5;	0,0;	0,0
268,4897155761719;	198,25;	0,0;	0,0
268,5255126953125;	166,75;	0,0;	0,0
268,5613098144531;	175,25;	0,0;	0,0
268,59716796875;	164,0;	0,0;	0,0
268,6329345703125;	162,75;	0,0;	0,0
268,66876220703125;	158,0;	0,0;	0,0
268,7045593261719;	165,75;	0,0;	0,0
268,7403259277344;	175,0;	0,0;	0,0
268,7760925292969;	182,5;	0,0;	0,0
268,8118591308594;	163,75;	0,0;	0,0
268,84765625;	207,0;	0,0;	0,0
268,88336181640625;	299,25;	0,0;	0,0
268,9191589355469;	253,5;	0,0;	0,0
268,95489501953125;	223,25;	0,0;	0,0
268,9906005859375;	192,75;	0,0;	0,0
269,0263366699219;	173,5;	0,0;	0,0
269,06207275390625;	162,0;	0,0;	0,0
269,0977783203125;	178,25;	0,0;	0,0
269,13348388671875;	183,5;	0,0;	0,0
269,1692199707031;	217,25;	0,0;	0,0
269,20489501953125;	346,25;	0,0;	0,0
269,2405700683594;	401,5;	0,0;	0,0
269,2762451171875;	218,0;	0,0;	0,0
269,3119201660156;	184,25;	0,0;	0,0
269,34759521484375;	189,0;	0,0;	0,0
269,3832702636719;	199,5;	0,0;	0,0
269,41888427734375;	182,75;	0,0;	0,0
269,45458984375;	204,5;	0,0;	0,0
269,4902038574219;	207,0;	0,0;	0,0
269,5258483886719;	211,0;	0,0;	0,0
269,56146240234375;	222,25;	0,0;	0,0
269,5970764160156;	228,75;	0,0;	0,0
269,6327209472656;	219,75;	0,0;	0,0
269,6683044433594;	187,0;	0,0;	0,0
269,70391845703125;	206,5;	0,0;	0,0
269,739501953125;	194,5;	0,0;	0,0
269,77508544921875;	191,25;	0,0;	0,0
269,8106689453125;	190,75;	0,0;	0,0
269,84625244140625;	185,5;	0,0;	0,0
269,8818054199219;	229,25;	0,0;	0,0
269,9173583984375;	164,75;	0,0;	0,0
269,9529113769531;	165,5;	0,0;	0,0
269,98846435546875;	161,75;	0,0;	0,0
270,0240173339844;	168,75;	0,0;	0,0
270,0595397949219;	170,5;	0,0;	0,0
270,0950622558594;	178,75;	0,0;	0,0
270,1305847167969;	190,25;	0,0;	0,0
270,16607666015625;	160,25;	0,0;	0,0
270,2015686035156;	169,25;	0,0;	0,0
270,2370910644531;	164,25;	0,0;	0,0
270,2725830078125;	189,25;	0,0;	0,0
270,3080749511719;	208,0;	0,0;	0,0
270,3435363769531;	369,0;	0,0;	0,0
270,3790283203125;	374,0;	0,0;	0,0
270,41448974609375;	210,0;	0,0;	0,0
270,4499206542969;	188,5;	0,0;	0,0
270,4853820800781;	186,5;	0,0;	0,0
270,5208435058594;	195,5;	0,0;	0,0
270,5562744140625;	256,5;	0,0;	0,0
270,5917053222656;	295,5;	0,0;	0,0
270,62713623046875;	394,75;	0,0;	0,0
270,66253662109375;	252,75;	0,0;	0,0
270,69793701171875;	215,75;	0,0;	0,0
270,7333679199219;	179,75;	0,0;	0,0
270,7687683105469;	180,25;	0,0;	0,0
270,8041076660156;	228,75;	0,0;	0,0
270,8395080566406;	256,75;	0,0;	0,0
270,8748779296875;	234,75;	0,0;	0,0
270,9102783203125;	172,25;	0,0;	0,0
270,94561767578125;	176,0;	0,0;	0,0
270,98095703125;	214,25;	0,0;	0,0
271,016357421875;	194,75;	0,0;	0,0
271,0516662597656;	181,75;	0,0;	0,0
271,0870056152344;	223,5;	0,0;	0,0
271,122314453125;	351,5;	0,0;	0,0
271,15765380859375;	376,5;	0,0;	0,0
271,1929626464844;	265,75;	0,0;	0,0
271,228271484375;	208,25;	0,0;	0,0
271,2635498046875;	193,25;	0,0;	0,0
271,2988586425781;	184,25;	0,0;	0,0
271,3341369628906;	267,75;	0,0;	0,0
271,36944580078125;	516,75;	0,0;	0,0
271,4046936035156;	940,5;	0,0;	0,0
271,4399719238281;	456,5;	0,0;	0,0
271,4752197265625;	238,5;	0,0;	0,0
271,5104675292969;	174,75;	0,0;	0,0
271,5457458496094;	250,25;	0,0;	0,0
271,58099365234375;	331,75;	0,0;	0,0
271,6161804199219;	258,75;	0,0;	0,0
271,65142822265625;	178,25;	0,0;	0,0
271,6866455078125;	182,25;	0,0;	0,0
271,7218322753906;	214,0;	0,0;	0,0
271,7570495605469;	258,25;	0,0;	0,0
271,792236328125;	350,25;	0,0;	0,0
271,82745361328125;	587,0;	0,0;	0,0
271,8626403808594;	1037,0;	0,0;	0,0
271,8977966308594;	615,5;	0,0;	0,0
271,9329833984375;	271,5;	0,0;	0,0
271,9681396484375;	243,5;	0,0;	0,0
272,0032653808594;	327,0;	0,0;	0,0
272,0384216308594;	656,0;	0,0;	0,0
272,0735778808594;	610,25;	0,0;	0,0
272,10870361328125;	274,25;	0,0;	0,0
272,1438293457031;	212,25;	0,0;	0,0
272,178955078125;	230,0;	0,0;	0,0
272,2140808105469;	191,5;	0,0;	0,0
272,2491760253906;	225,5;	0,0;	0,0
272,2843017578125;	309,5;	0,0;	0,0
272,31939697265625;	454,0;	0,0;	0,0
272,3544921875;	339,5;	0,0;	0,0
272,3895568847656;	227,75;	0,0;	0,0
272,4245910644531;	276,75;	0,0;	0,0
272,4596862792969;	405,25;	0,0;	0,0
272,4947509765625;	248,0;	0,0;	0,0
272,5298156738281;	209,75;	0,0;	0,0
272,56488037109375;	268,75;	0,0;	0,0
272,5998840332031;	274,75;	0,0;	0,0
272,6349182128906;	305,5;	0,0;	0,0
