0.0	1.5
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703272U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
187,02249145507812;	202,0;	0,0;	0,0
187,0649871826172;	184,5;	0,0;	0,0
187,1074981689453;	188,75;	0,0;	0,0
187,1499786376953;	179,75;	0,0;	0,0
187,19247436523438;	192,75;	0,0;	0,0
187,23495483398438;	204,0;	0,0;	0,0
187,2774200439453;	192,25;	0,0;	0,0
187,3199005126953;	169,75;	0,0;	0,0
187,36236572265625;	183,25;	0,0;	0,0
187,40481567382812;	166,25;	0,0;	0,0
187,447265625;	190,0;	0,0;	0,0
187,48971557617188;	187,5;	0,0;	0,0
187,5321807861328;	197,75;	0,0;	0,0
187,57460021972656;	162,0;	0,0;	0,0
187,61703491210938;	180,0;	0,0;	0,0
187,65945434570312;	203,0;	0,0;	0,0
187,70188903808594;	186,25;	0,0;	0,0
187,74429321289062;	182,75;	0,0;	0,0
187,78671264648438;	168,5;	0,0;	0,0
187,8291015625;	184,0;	0,0;	0,0
187,8715057373047;	177,0;	0,0;	0,0
187,9138946533203;	185,0;	0,0;	0,0
187,95628356933594;	202,25;	0,0;	0,0
187,99867248535156;	179,75;	0,0;	0,0
188,04104614257812;	188,5;	0,0;	0,0
188,0834197998047;	197,0;	0,0;	0,0
188,1257781982422;	180,5;	0,0;	0,0
188,1681365966797;	178,0;	0,0;	0,0
188,21047973632812;	189,25;	0,0;	0,0
188,2528533935547;	181,75;	0,0;	0,0
188,29518127441406;	186,5;	0,0;	0,0
188,3375244140625;	187,75;	0,0;	0,0
188,37986755371094;	183,0;	0,0;	0,0
188,42218017578125;	184,0;	0,0;	0,0
188,46450805664062;	174,25;	0,0;	0,0
188,50680541992188;	194,75;	0,0;	0,0
188,5491180419922;	196,25;	0,0;	0,0
188,5914306640625;	183,0;	0,0;	0,0
188,6337432861328;	205,5;	0,0;	0,0
188,676025390625;	197,0;	0,0;	0,0
188,71832275390625;	175,25;	0,0;	0,0
188,76058959960938;	195,5;	0,0;	0,0
188,80287170410156;	191,0;	0,0;	0,0
188,84515380859375;	188,25;	0,0;	0,0
188,8874053955078;	196,5;	0,0;	0,0
188,92965698242188;	185,0;	0,0;	0,0
188,97190856933594;	184,25;	0,0;	0,0
189,01416015625;	199,5;	0,0;	0,0
189,056396484375;	188,5;	0,0;	0,0
189,09864807128906;	186,25;	0,0;	0,0
189,140869140625;	197,5;	0,0;	0,0
189,18310546875;	203,5;	0,0;	0,0
189,22532653808594;	189,25;	0,0;	0,0
189,2675323486328;	182,25;	0,0;	0,0
189,30975341796875;	178,0;	0,0;	0,0
189,35194396972656;	198,25;	0,0;	0,0
189,3941650390625;	193,25;	0,0;	0,0
189,4363250732422;	187,0;	0,0;	0,0
189,47853088378906;	166,5;	0,0;	0,0
189,5207061767578;	174,5;	0,0;	0,0
189,56288146972656;	183,5;	0,0;	0,0
189,60504150390625;	180,5;	0,0;	0,0
189,647216796875;	195,5;	0,0;	0,0
189,6893768310547;	191,75;	0,0;	0,0
189,7315216064453;	189,75;	0,0;	0,0
189,77369689941406;	203,75;	0,0;	0,0
189,81581115722656;	182,75;	0,0;	0,0
189,85797119140625;	182,75;	0,0;	0,0
189,90008544921875;	187,75;	0,0;	0,0
189,9422149658203;	178,75;	0,0;	0,0
189,98431396484375;	197,25;	0,0;	0,0
190,0264434814453;	187,75;	0,0;	0,0
190,0685577392578;	180,75;	0,0;	0,0
190,11065673828125;	178,75;	0,0;	0,0
190,1527557373047;	166,75;	0,0;	0,0
190,19485473632812;	185,0;	0,0;	0,0
190,2369384765625;	184,25;	0,0;	0,0
190,2790069580078;	168,75;	0,0;	0,0
190,3210906982422;	184,75;	0,0;	0,0
190,36314392089844;	188,75;	0,0;	0,0
190,40521240234375;	182,0;	0,0;	0,0
190,44728088378906;	185,0;	0,0;	0,0
190,4893341064453;	169,25;	0,0;	0,0
190,5313720703125;	189,75;	0,0;	0,0
190,57342529296875;	171,75;	0,0;	0,0
190,61546325683594;	193,5;	0,0;	0,0
190,65748596191406;	185,5;	0,0;	0,0
190,6995086669922;	201,5;	0,0;	0,0
190,74151611328125;	196,75;	0,0;	0,0
190,78355407714844;	179,75;	0,0;	0,0
190,82554626464844;	191,75;	0,0;	0,0
190,8675537109375;	200,75;	0,0;	0,0
190,9095458984375;	163,25;	0,0;	0,0
190,9515380859375;	180,75;	0,0;	0,0
190,9935302734375;	185,75;	0,0;	0,0
191,03549194335938;	182,25;	0,0;	0,0
191,07748413085938;	201,75;	0,0;	0,0
191,1194305419922;	202,0;	0,0;	0,0
191,16140747070312;	184,25;	0,0;	0,0
191,20335388183594;	191,75;	0,0;	0,0
191,2453155517578;	195,0;	0,0;	0,0
191,28724670410156;	184,25;	0,0;	0,0
191,32919311523438;	192,0;	0,0;	0,0
191,3711395263672;	178,0;	0,0;	0,0
191,41307067871094;	195,25;	0,0;	0,0
191,4550018310547;	194,0;	0,0;	0,0
191,4969024658203;	178,0;	0,0;	0,0
191,538818359375;	180,0;	0,0;	0,0
191,58071899414062;	205,5;	0,0;	0,0
191,62261962890625;	195,5;	0,0;	0,0
191,66452026367188;	185,5;	0,0;	0,0
191,70640563964844;	205,5;	0,0;	0,0
191,74827575683594;	206,5;	0,0;	0,0
191,79017639160156;	184,75;	0,0;	0,0
191,83204650878906;	179,25;	0,0;	0,0
191,8739013671875;	177,75;	0,0;	0,0
191,915771484375;	201,75;	0,0;	0,0
191,95761108398438;	197,75;	0,0;	0,0
191,99948120117188;	188,75;	0,0;	0,0
192,04132080078125;	173,0;	0,0;	0,0
192,08316040039062;	181,75;	0,0;	0,0
192,12498474121094;	189,75;	0,0;	0,0
192,16680908203125;	205,75;	0,0;	0,0
192,20863342285156;	181,75;	0,0;	0,0
192,25045776367188;	177,0;	0,0;	0,0
192,2922821044922;	184,75;	0,0;	0,0
192,3340606689453;	192,75;	0,0;	0,0
192,37586975097656;	198,75;	0,0;	0,0
192,41766357421875;	193,75;	0,0;	0,0
192,45944213867188;	180,5;	0,0;	0,0
192,501220703125;	184,25;	0,0;	0,0
192,5430145263672;	187,25;	0,0;	0,0
192,5847625732422;	182,25;	0,0;	0,0
192,6265411376953;	191,75;	0,0;	0,0
192,66831970214844;	190,75;	0,0;	0,0
192,71005249023438;	187,5;	0,0;	0,0
192,75180053710938;	193,0;	0,0;	0,0
192,7935333251953;	189,5;	0,0;	0,0
192,8352813720703;	199,75;	0,0;	0,0
192,87701416015625;	183,25;	0,0;	0,0
192,9187469482422;	189,75;	0,0;	0,0
192,96044921875;	255,0;	0,0;	0,0
193,00218200683594;	254,75;	0,0;	0,0
193,04388427734375;	185,75;	0,0;	0,0
193,08558654785156;	181,0;	0,0;	0,0
193,12728881835938;	180,75;	0,0;	0,0
193,16897583007812;	189,0;	0,0;	0,0
193,21066284179688;	190,75;	0,0;	0,0
193,25233459472656;	189,75;	0,0;	0,0
193,2940216064453;	192,0;	0,0;	0,0
193,33567810058594;	179,75;	0,0;	0,0
193,37734985351562;	205,5;	0,0;	0,0
193,4189910888672;	183,25;	0,0;	0,0
193,4606475830078;	190,25;	0,0;	0,0
193,50228881835938;	200,0;	0,0;	0,0
193,5439453125;	173,25;	0,0;	0,0
193,58558654785156;	194,25;	0,0;	0,0
193,627197265625;	213,0;	0,0;	0,0
193,6688232421875;	180,0;	0,0;	0,0
193,71043395996094;	183,5;	0,0;	0,0
193,75204467773438;	186,5;	0,0;	0,0
193,7936553955078;	193,5;	0,0;	0,0
193,83526611328125;	191,5;	0,0;	0,0
193,87684631347656;	180,0;	0,0;	0,0
193,91844177246094;	196,25;	0,0;	0,0
193,96002197265625;	197,75;	0,0;	0,0
194,00160217285156;	175,75;	0,0;	0,0
194,04318237304688;	183,75;	0,0;	0,0
194,08473205566406;	185,0;	0,0;	0,0
194,1262969970703;	181,0;	0,0;	0,0
194,16786193847656;	188,75;	0,0;	0,0
194,20941162109375;	179,75;	0,0;	0,0
194,25094604492188;	193,75;	0,0;	0,0
194,29248046875;	174,5;	0,0;	0,0
194,33401489257812;	191,5;	0,0;	0,0
194,37554931640625;	190,25;	0,0;	0,0
194,4170684814453;	196,25;	0,0;	0,0
194,4585723876953;	189,75;	0,0;	0,0
194,50010681152344;	168,75;	0,0;	0,0
194,54159545898438;	185,75;	0,0;	0,0
194,58309936523438;	184,5;	0,0;	0,0
194,62457275390625;	182,0;	0,0;	0,0
194,66607666015625;	179,25;	0,0;	0,0
194,70753479003906;	194,25;	0,0;	0,0
194,7490234375;	193,75;	0,0;	0,0
194,79049682617188;	162,25;	0,0;	0,0
194,83197021484375;	185,0;	0,0;	0,0
194,87342834472656;	195,5;	0,0;	0,0
194,9148712158203;	190,0;	0,0;	0,0
194,95632934570312;	196,25;	0,0;	0,0
194,9977569580078;	191,0;	0,0;	0,0
195,0391845703125;	175,0;	0,0;	0,0
195,0806121826172;	194,75;	0,0;	0,0
195,12203979492188;	186,0;	0,0;	0,0
195,1634521484375;	214,0;	0,0;	0,0
195,2048797607422;	173,5;	0,0;	0,0
195,2462921142578;	175,5;	0,0;	0,0
195,2876739501953;	172,25;	0,0;	0,0
195,32908630371094;	178,0;	0,0;	0,0
195,37046813964844;	183,5;	0,0;	0,0
195,411865234375;	179,25;	0,0;	0,0
195,45321655273438;	168,25;	0,0;	0,0
195,49459838867188;	177,5;	0,0;	0,0
195,5359649658203;	204,0;	0,0;	0,0
195,57733154296875;	187,25;	0,0;	0,0
195,6186981201172;	172,0;	0,0;	0,0
195,6600341796875;	192,0;	0,0;	0,0
195,70138549804688;	178,75;	0,0;	0,0
195,74270629882812;	186,5;	0,0;	0,0
195,7840576171875;	177,5;	0,0;	0,0
195,8253631591797;	198,5;	0,0;	0,0
195,86669921875;	187,5;	0,0;	0,0
195,9080047607422;	202,25;	0,0;	0,0
195,94931030273438;	185,75;	0,0;	0,0
195,99063110351562;	185,25;	0,0;	0,0
196,03192138671875;	195,75;	0,0;	0,0
196,0731964111328;	181,75;	0,0;	0,0
196,11448669433594;	189,5;	0,0;	0,0
196,15579223632812;	194,25;	0,0;	0,0
196,19705200195312;	188,5;	0,0;	0,0
196,2383270263672;	205,25;	0,0;	0,0
196,27957153320312;	199,75;	0,0;	0,0
196,3208465576172;	180,75;	0,0;	0,0
196,36207580566406;	190,5;	0,0;	0,0
196,40333557128906;	185,75;	0,0;	0,0
196,44456481933594;	179,5;	0,0;	0,0
196,48580932617188;	179,75;	0,0;	0,0
196,52703857421875;	190,25;	0,0;	0,0
196,56825256347656;	177,75;	0,0;	0,0
196,60948181152344;	189,25;	0,0;	0,0
196,6506805419922;	174,25;	0,0;	0,0
196,69189453125;	183,25;	0,0;	0,0
196,73309326171875;	196,5;	0,0;	0,0
196,7742919921875;	206,75;	0,0;	0,0
196,81546020507812;	190,0;	0,0;	0,0
196,85665893554688;	191,5;	0,0;	0,0
196,89784240722656;	187,0;	0,0;	0,0
196,9390106201172;	196,25;	0,0;	0,0
196,9801788330078;	183,75;	0,0;	0,0
197,02133178710938;	187,0;	0,0;	0,0
197,0625;	188,25;	0,0;	0,0
197,1036376953125;	177,5;	0,0;	0,0
197,14479064941406;	199,0;	0,0;	0,0
197,1859130859375;	187,25;	0,0;	0,0
197,22705078125;	178,5;	0,0;	0,0
197,26817321777344;	199,0;	0,0;	0,0
197,30929565429688;	179,75;	0,0;	0,0
197,3504180908203;	190,5;	0,0;	0,0
197,39151000976562;	198,5;	0,0;	0,0
197,4326171875;	193,25;	0,0;	0,0
197,4737091064453;	189,5;	0,0;	0,0
197,51480102539062;	194,25;	0,0;	0,0
197,55589294433594;	187,75;	0,0;	0,0
197,5969696044922;	182,25;	0,0;	0,0
197,63803100585938;	200,0;	0,0;	0,0
197,67910766601562;	189,25;	0,0;	0,0
197,72015380859375;	168,5;	0,0;	0,0
197,76123046875;	201,75;	0,0;	0,0
197,8022918701172;	181,0;	0,0;	0,0
197,84332275390625;	186,5;	0,0;	0,0
197,88436889648438;	165,5;	0,0;	0,0
197,92538452148438;	177,75;	0,0;	0,0
197,96641540527344;	178,75;	0,0;	0,0
198,00743103027344;	181,5;	0,0;	0,0
198,0484619140625;	176,75;	0,0;	0,0
198,08946228027344;	164,75;	0,0;	0,0
198,13046264648438;	193,75;	0,0;	0,0
198,1714630126953;	198,75;	0,0;	0,0
198,2124481201172;	189,25;	0,0;	0,0
198,25344848632812;	181,75;	0,0;	0,0
198,29443359375;	192,25;	0,0;	0,0
198,3354034423828;	164,25;	0,0;	0,0
198,37635803222656;	178,75;	0,0;	0,0
198,41734313964844;	159,0;	0,0;	0,0
198,45828247070312;	184,25;	0,0;	0,0
198,49923706054688;	185,0;	0,0;	0,0
198,54019165039062;	189,5;	0,0;	0,0
198,5811309814453;	194,25;	0,0;	0,0
198,62205505371094;	186,0;	0,0;	0,0
198,66299438476562;	180,0;	0,0;	0,0
198,7039031982422;	170,5;	0,0;	0,0
198,7448272705078;	190,75;	0,0;	0,0
198,78573608398438;	185,5;	0,0;	0,0
198,82662963867188;	180,0;	0,0;	0,0
198,8675537109375;	178,5;	0,0;	0,0
198,908447265625;	192,75;	0,0;	0,0
198,94932556152344;	200,75;	0,0;	0,0
198,9901885986328;	200,75;	0,0;	0,0
199,0310821533203;	181,5;	0,0;	0,0
199,07196044921875;	169,75;	0,0;	0,0
199,11280822753906;	191,25;	0,0;	0,0
199,1536865234375;	175,75;	0,0;	0,0
199,19451904296875;	182,25;	0,0;	0,0
199,23538208007812;	188,75;	0,0;	0,0
199,27621459960938;	189,75;	0,0;	0,0
199,31704711914062;	193,5;	0,0;	0,0
199,35787963867188;	184,75;	0,0;	0,0
199,39871215820312;	193,0;	0,0;	0,0
199,4395294189453;	198,25;	0,0;	0,0
199,4803466796875;	165,75;	0,0;	0,0
199,52114868164062;	179,75;	0,0;	0,0
199,5619354248047;	190,25;	0,0;	0,0
199,6027374267578;	166,0;	0,0;	0,0
199,64352416992188;	172,0;	0,0;	0,0
199,68431091308594;	181,25;	0,0;	0,0
199,72508239746094;	191,25;	0,0;	0,0
199,765869140625;	183,5;	0,0;	0,0
199,80662536621094;	185,5;	0,0;	0,0
199,84738159179688;	182,0;	0,0;	0,0
199,8881378173828;	191,5;	0,0;	0,0
199,92889404296875;	196,5;	0,0;	0,0
199,96963500976562;	199,75;	0,0;	0,0
200,01036071777344;	220,25;	0,0;	0,0
200,0511016845703;	193,5;	0,0;	0,0
200,09181213378906;	175,25;	0,0;	0,0
200,13255310058594;	189,25;	0,0;	0,0
200,1732635498047;	201,75;	0,0;	0,0
200,21395874023438;	192,0;	0,0;	0,0
200,25465393066406;	191,75;	0,0;	0,0
200,2953643798828;	195,0;	0,0;	0,0
200,3360595703125;	192,0;	0,0;	0,0
200,37672424316406;	176,75;	0,0;	0,0
200,41741943359375;	197,0;	0,0;	0,0
200,4580841064453;	191,75;	0,0;	0,0
200,49874877929688;	177,0;	0,0;	0,0
200,53939819335938;	185,0;	0,0;	0,0
200,58006286621094;	181,75;	0,0;	0,0
200,62071228027344;	173,5;	0,0;	0,0
200,66136169433594;	190,25;	0,0;	0,0
200,70201110839844;	202,0;	0,0;	0,0
200,74261474609375;	203,5;	0,0;	0,0
200,7832489013672;	193,75;	0,0;	0,0
200,82386779785156;	176,75;	0,0;	0,0
200,86448669433594;	190,0;	0,0;	0,0
200,9050750732422;	166,0;	0,0;	0,0
200,94569396972656;	196,75;	0,0;	0,0
200,9862823486328;	190,25;	0,0;	0,0
201,02687072753906;	195,75;	0,0;	0,0
201,06747436523438;	190,5;	0,0;	0,0
201,1080322265625;	171,5;	0,0;	0,0
201,14862060546875;	185,25;	0,0;	0,0
201,18917846679688;	191,0;	0,0;	0,0
201,22975158691406;	185,75;	0,0;	0,0
201,27029418945312;	182,75;	0,0;	0,0
201,31085205078125;	193,75;	0,0;	0,0
201,3513946533203;	184,0;	0,0;	0,0
201,39193725585938;	185,0;	0,0;	0,0
201,43246459960938;	191,75;	0,0;	0,0
201,4729766845703;	203,75;	0,0;	0,0
201,51351928710938;	184,25;	0,0;	0,0
201,5540313720703;	193,5;	0,0;	0,0
201,59454345703125;	191,0;	0,0;	0,0
201,63504028320312;	177,75;	0,0;	0,0
201,675537109375;	180,25;	0,0;	0,0
201,7160186767578;	191,0;	0,0;	0,0
201,7565155029297;	185,25;	0,0;	0,0
201,79698181152344;	187,0;	0,0;	0,0
201,83746337890625;	195,75;	0,0;	0,0
201,8779296875;	201,5;	0,0;	0,0
201,9183807373047;	178,0;	0,0;	0,0
201,95884704589844;	195,5;	0,0;	0,0
201,99929809570312;	193,0;	0,0;	0,0
202,0397491455078;	218,25;	0,0;	0,0
202,08016967773438;	192,25;	0,0;	0,0
202,12062072753906;	191,5;	0,0;	0,0
202,16102600097656;	202,25;	0,0;	0,0
202,2014617919922;	179,0;	0,0;	0,0
202,2418670654297;	190,0;	0,0;	0,0
202,2822723388672;	189,0;	0,0;	0,0
202,3226776123047;	182,75;	0,0;	0,0
202,3630828857422;	191,0;	0,0;	0,0
202,40347290039062;	194,5;	0,0;	0,0
202,44384765625;	187,5;	0,0;	0,0
202,48423767089844;	213,0;	0,0;	0,0
202,52459716796875;	207,25;	0,0;	0,0
202,56497192382812;	200,0;	0,0;	0,0
202,60533142089844;	197,75;	0,0;	0,0
202,64569091796875;	181,25;	0,0;	0,0
202,68605041503906;	193,5;	0,0;	0,0
202,72637939453125;	191,0;	0,0;	0,0
202,7667236328125;	178,0;	0,0;	0,0
202,8070526123047;	190,75;	0,0;	0,0
202,84738159179688;	178,5;	0,0;	0,0
202,8876953125;	184,25;	0,0;	0,0
202,9280242919922;	197,5;	0,0;	0,0
202,96832275390625;	216,0;	0,0;	0,0
