0.0	2.0
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703273U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
254,97140502929688;	559,75;	0,0;	0,0
255,0095977783203;	431,75;	0,0;	0,0
255,04782104492188;	356,0;	0,0;	0,0
255,08602905273438;	262,75;	0,0;	0,0
255,12423706054688;	217,25;	0,0;	0,0
255,16241455078125;	189,25;	0,0;	0,0
255,20062255859375;	200,25;	0,0;	0,0
255,23878479003906;	204,0;	0,0;	0,0
255,27696228027344;	215,25;	0,0;	0,0
255,31512451171875;	197,5;	0,0;	0,0
255,35328674316406;	173,0;	0,0;	0,0
255,39144897460938;	198,0;	0,0;	0,0
255,42958068847656;	216,0;	0,0;	0,0
255,46774291992188;	253,0;	0,0;	0,0
255,50587463378906;	226,75;	0,0;	0,0
255,54400634765625;	208,0;	0,0;	0,0
255,58212280273438;	187,5;	0,0;	0,0
255,6202392578125;	201,5;	0,0;	0,0
255,65835571289062;	191,5;	0,0;	0,0
255,6964569091797;	189,25;	0,0;	0,0
255,7345428466797;	187,5;	0,0;	0,0
255,77264404296875;	187,75;	0,0;	0,0
255,81072998046875;	180,25;	0,0;	0,0
255,84881591796875;	202,75;	0,0;	0,0
255,8868865966797;	206,0;	0,0;	0,0
255,92494201660156;	247,75;	0,0;	0,0
255,96299743652344;	307,25;	0,0;	0,0
256,00103759765625;	280,5;	0,0;	0,0
256,0390930175781;	206,25;	0,0;	0,0
256,0771484375;	229,5;	0,0;	0,0
256,1152038574219;	305,75;	0,0;	0,0
256,1531982421875;	489,0;	0,0;	0,0
256,19122314453125;	954,75;	0,0;	0,0
256,229248046875;	1074,5;	0,0;	0,0
256,2672424316406;	624,25;	0,0;	0,0
256,3052673339844;	839,75;	0,0;	0,0
256,3432312011719;	437,0;	0,0;	0,0
256,3812561035156;	209,75;	0,0;	0,0
256,4192199707031;	183,25;	0,0;	0,0
256,4571838378906;	180,5;	0,0;	0,0
256,49517822265625;	168,25;	0,0;	0,0
256,5331115722656;	214,0;	0,0;	0,0
256,57110595703125;	285,75;	0,0;	0,0
256,6090087890625;	353,5;	0,0;	0,0
256,64697265625;	479,75;	0,0;	0,0
256,6849060058594;	288,5;	0,0;	0,0
256,72283935546875;	195,0;	0,0;	0,0
256,76080322265625;	199,25;	0,0;	0,0
256,7986755371094;	254,25;	0,0;	0,0
256,83660888671875;	205,25;	0,0;	0,0
256,87451171875;	218,25;	0,0;	0,0
256,91241455078125;	198,0;	0,0;	0,0
256,9503173828125;	225,5;	0,0;	0,0
256,9881896972656;	247,5;	0,0;	0,0
257,02606201171875;	324,5;	0,0;	0,0
257,06396484375;	256,5;	0,0;	0,0
257,101806640625;	193,5;	0,0;	0,0
257,1396789550781;	167,75;	0,0;	0,0
257,1775207519531;	177,25;	0,0;	0,0
257,2153625488281;	198,25;	0,0;	0,0
257,2532043457031;	194,25;	0,0;	0,0
257,291015625;	220,25;	0,0;	0,0
257,3288879394531;	197,25;	0,0;	0,0
257,3666687011719;	320,5;	0,0;	0,0
257,404541015625;	452,5;	0,0;	0,0
257,44232177734375;	247,0;	0,0;	0,0
257,4801330566406;	259,0;	0,0;	0,0
257,5179138183594;	333,5;	0,0;	0,0
257,5556945800781;	443,25;	0,0;	0,0
257,593505859375;	420,25;	0,0;	0,0
257,6312561035156;	348,0;	0,0;	0,0
257,6690673828125;	301,5;	0,0;	0,0
257,7068176269531;	329,75;	0,0;	0,0
257,7445373535156;	447,5;	0,0;	0,0
257,7823181152344;	328,0;	0,0;	0,0
257,8200378417969;	205,0;	0,0;	0,0
257,8577880859375;	195,25;	0,0;	0,0
257,8955383300781;	201,75;	0,0;	0,0
257,9332275390625;	188,75;	0,0;	0,0
257,9709777832031;	176,5;	0,0;	0,0
258,0086975097656;	178,0;	0,0;	0,0
258,04638671875;	187,0;	0,0;	0,0
258,0840759277344;	214,25;	0,0;	0,0
258,1217956542969;	239,75;	0,0;	0,0
258,15948486328125;	322,75;	0,0;	0,0
258,1971435546875;	543,0;	0,0;	0,0
258,23486328125;	586,0;	0,0;	0,0
258,2724914550781;	248,5;	0,0;	0,0
258,3101806640625;	184,25;	0,0;	0,0
258,3478088378906;	205,75;	0,0;	0,0
258,3854675292969;	329,5;	0,0;	0,0
258,423095703125;	391,5;	0,0;	0,0
258,4607238769531;	375,25;	0,0;	0,0
258,49835205078125;	704,0;	0,0;	0,0
258,5360107421875;	1404,25;	0,0;	0,0
258,5736083984375;	1018,25;	0,0;	0,0
258,6112060546875;	312,25;	0,0;	0,0
258,6488037109375;	206,0;	0,0;	0,0
258,6864013671875;	209,0;	0,0;	0,0
258,7239990234375;	258,0;	0,0;	0,0
258,7615661621094;	366,0;	0,0;	0,0
258,7991638183594;	255,0;	0,0;	0,0
258,83673095703125;	210,0;	0,0;	0,0
258,8742980957031;	185,0;	0,0;	0,0
258,9118347167969;	161,0;	0,0;	0,0
258,9494323730469;	188,0;	0,0;	0,0
258,9869689941406;	200,0;	0,0;	0,0
259,02447509765625;	230,5;	0,0;	0,0
259,06201171875;	327,0;	0,0;	0,0
259,09954833984375;	550,5;	0,0;	0,0
259,1370544433594;	444,5;	0,0;	0,0
259,174560546875;	270,0;	0,0;	0,0
259,2120666503906;	397,75;	0,0;	0,0
259,24957275390625;	425,0;	0,0;	0,0
259,28704833984375;	336,25;	0,0;	0,0
259,3245544433594;	477,25;	0,0;	0,0
259,3620300292969;	364,0;	0,0;	0,0
259,3995361328125;	186,75;	0,0;	0,0
259,4369812011719;	204,5;	0,0;	0,0
259,47442626953125;	192,5;	0,0;	0,0
259,51190185546875;	206,5;	0,0;	0,0
259,5493469238281;	173,5;	0,0;	0,0
259,5867919921875;	183,75;	0,0;	0,0
259,62420654296875;	216,75;	0,0;	0,0
259,66162109375;	223,75;	0,0;	0,0
259,6990661621094;	360,75;	0,0;	0,0
259,7364807128906;	634,75;	0,0;	0,0
259,7738952636719;	1450,75;	0,0;	0,0
259,8113098144531;	1929,75;	0,0;	0,0
259,8486633300781;	1385,25;	0,0;	0,0
259,88604736328125;	2422,75;	0,0;	0,0
259,9234313964844;	1950,25;	0,0;	0,0
259,9608154296875;	546,75;	0,0;	0,0
259,9981994628906;	266,75;	0,0;	0,0
260,0355529785156;	210,5;	0,0;	0,0
260,0729064941406;	201,25;	0,0;	0,0
260,1102600097656;	198,5;	0,0;	0,0
260,1476135253906;	181,25;	0,0;	0,0
260,1849365234375;	184,75;	0,0;	0,0
260,2222595214844;	175,25;	0,0;	0,0
260,25958251953125;	168,0;	0,0;	0,0
260,2969055175781;	183,25;	0,0;	0,0
260,334228515625;	174,5;	0,0;	0,0
260,37152099609375;	198,75;	0,0;	0,0
260,4088439941406;	229,5;	0,0;	0,0
260,44610595703125;	245,5;	0,0;	0,0
260,4833679199219;	338,5;	0,0;	0,0
260,52069091796875;	453,75;	0,0;	0,0
260,5579528808594;	410,75;	0,0;	0,0
260,5952453613281;	523,75;	0,0;	0,0
260,6324462890625;	1068,75;	0,0;	0,0
260,66973876953125;	1622,25;	0,0;	0,0
260,70697021484375;	648,75;	0,0;	0,0
260,7441711425781;	258,25;	0,0;	0,0
260,78143310546875;	220,25;	0,0;	0,0
260,81866455078125;	223,75;	0,0;	0,0
260,85589599609375;	241,0;	0,0;	0,0
260,8930969238281;	238,25;	0,0;	0,0
260,9302978515625;	221,5;	0,0;	0,0
260,967529296875;	236,0;	0,0;	0,0
261,0046691894531;	272,25;	0,0;	0,0
261,0419006347656;	381,0;	0,0;	0,0
261,0790710449219;	592,5;	0,0;	0,0
261,1162109375;	1121,25;	0,0;	0,0
261,1534118652344;	1757,0;	0,0;	0,0
261,1905517578125;	662,0;	0,0;	0,0
261,22772216796875;	316,0;	0,0;	0,0
261,2648620605469;	375,75;	0,0;	0,0
261,3019714355469;	711,5;	0,0;	0,0
261,3391418457031;	1184,5;	0,0;	0,0
261,3762512207031;	607,5;	0,0;	0,0
261,41339111328125;	248,5;	0,0;	0,0
261,4504699707031;	188,75;	0,0;	0,0
261,48760986328125;	194,25;	0,0;	0,0
261,52471923828125;	186,75;	0,0;	0,0
261,5617980957031;	194,25;	0,0;	0,0
261,5989074707031;	210,75;	0,0;	0,0
261,6359558105469;	292,75;	0,0;	0,0
261,6730651855469;	484,5;	0,0;	0,0
261,7101135253906;	952,75;	0,0;	0,0
261,7471618652344;	777,5;	0,0;	0,0
261,78424072265625;	330,75;	0,0;	0,0
261,8212585449219;	220,75;	0,0;	0,0
261,85833740234375;	241,25;	0,0;	0,0
261,8953552246094;	227,25;	0,0;	0,0
261,93243408203125;	203,75;	0,0;	0,0
261,96942138671875;	251,75;	0,0;	0,0
262,00640869140625;	335,25;	0,0;	0,0
262,04345703125;	307,5;	0,0;	0,0
262,0804443359375;	344,0;	0,0;	0,0
262,117431640625;	572,25;	0,0;	0,0
262,1544494628906;	447,25;	0,0;	0,0
262,19140625;	230,5;	0,0;	0,0
262,2283935546875;	197,75;	0,0;	0,0
262,265380859375;	225,5;	0,0;	0,0
262,3023376464844;	338,0;	0,0;	0,0
262,3392639160156;	269,5;	0,0;	0,0
262,376220703125;	207,25;	0,0;	0,0
262,4131774902344;	264,25;	0,0;	0,0
262,4501037597656;	373,75;	0,0;	0,0
262,487060546875;	791,0;	0,0;	0,0
262,52398681640625;	1434,75;	0,0;	0,0
262,5608825683594;	621,5;	0,0;	0,0
262,5978088378906;	262,5;	0,0;	0,0
262,6346740722656;	247,75;	0,0;	0,0
262,6716003417969;	232,0;	0,0;	0,0
262,70849609375;	329,25;	0,0;	0,0
262,7453918457031;	518,75;	0,0;	0,0
262,7822570800781;	1121,25;	0,0;	0,0
262,8191223144531;	703,75;	0,0;	0,0
262,8559875488281;	288,5;	0,0;	0,0
262,892822265625;	308,0;	0,0;	0,0
262,9296875;	419,75;	0,0;	0,0
262,966552734375;	435,0;	0,0;	0,0
263,0033874511719;	597,25;	0,0;	0,0
263,04022216796875;	1315,25;	0,0;	0,0
263,0770568847656;	2378,0;	0,0;	0,0
263,1138916015625;	1494,25;	0,0;	0,0
263,1506652832031;	480,5;	0,0;	0,0
263,1875;	293,0;	0,0;	0,0
263,2242736816406;	226,5;	0,0;	0,0
263,2610778808594;	212,5;	0,0;	0,0
263,2978820800781;	200,5;	0,0;	0,0
263,3346252441406;	173,25;	0,0;	0,0
263,3714294433594;	170,5;	0,0;	0,0
263,4081726074219;	181,25;	0,0;	0,0
263,4449462890625;	174,75;	0,0;	0,0
263,4817199707031;	186,25;	0,0;	0,0
263,5184326171875;	245,0;	0,0;	0,0
263,55517578125;	283,75;	0,0;	0,0
263,5918884277344;	177,5;	0,0;	0,0
263,62860107421875;	191,25;	0,0;	0,0
263,66534423828125;	202,5;	0,0;	0,0
263,7020568847656;	186,5;	0,0;	0,0
263,7388000488281;	207,75;	0,0;	0,0
263,7754821777344;	173,25;	0,0;	0,0
263,8121643066406;	168,5;	0,0;	0,0
263,8488464355469;	167,25;	0,0;	0,0
263,8855285644531;	179,75;	0,0;	0,0
263,9222106933594;	181,75;	0,0;	0,0
263,9588928222656;	163,0;	0,0;	0,0
263,99554443359375;	161,75;	0,0;	0,0
264,0321960449219;	171,0;	0,0;	0,0
264,0688171386719;	191,75;	0,0;	0,0
264,1054992675781;	182,25;	0,0;	0,0
264,14208984375;	200,0;	0,0;	0,0
264,1787414550781;	167,75;	0,0;	0,0
264,2153625488281;	169,0;	0,0;	0,0
264,251953125;	173,25;	0,0;	0,0
264,28857421875;	180,0;	0,0;	0,0
264,3251647949219;	205,5;	0,0;	0,0
264,36175537109375;	250,75;	0,0;	0,0
264,3983459472656;	236,0;	0,0;	0,0
264,4349365234375;	174,5;	0,0;	0,0
264,47149658203125;	165,5;	0,0;	0,0
264,5080871582031;	183,75;	0,0;	0,0
264,5446472167969;	176,25;	0,0;	0,0
264,5812072753906;	170,0;	0,0;	0,0
264,61773681640625;	188,75;	0,0;	0,0
264,654296875;	171,25;	0,0;	0,0
264,6907958984375;	180,25;	0,0;	0,0
264,72735595703125;	185,5;	0,0;	0,0
264,76385498046875;	166,5;	0,0;	0,0
264,8003845214844;	172,75;	0,0;	0,0
264,8368835449219;	171,0;	0,0;	0,0
264,8733825683594;	171,0;	0,0;	0,0
264,9098815917969;	171,25;	0,0;	0,0
264,94635009765625;	168,75;	0,0;	0,0
264,98284912109375;	180,75;	0,0;	0,0
265,0193176269531;	171,5;	0,0;	0,0
265,0558166503906;	178,5;	0,0;	0,0
265,0922546386719;	180,0;	0,0;	0,0
265,1286926269531;	169,25;	0,0;	0,0
265,1651611328125;	163,25;	0,0;	0,0
265,20159912109375;	163,75;	0,0;	0,0
265,238037109375;	161,75;	0,0;	0,0
265,27447509765625;	169,5;	0,0;	0,0
265,31085205078125;	180,0;	0,0;	0,0
265,3472900390625;	152,0;	0,0;	0,0
265,3836669921875;	162,25;	0,0;	0,0
265,42010498046875;	175,75;	0,0;	0,0
265,45648193359375;	177,75;	0,0;	0,0
265,49285888671875;	154,5;	0,0;	0,0
265,5292663574219;	177,5;	0,0;	0,0
265,56561279296875;	200,0;	0,0;	0,0
265,6020202636719;	182,25;	0,0;	0,0
265,63836669921875;	169,25;	0,0;	0,0
265,67474365234375;	161,25;	0,0;	0,0
265,7110595703125;	175,25;	0,0;	0,0
265,74737548828125;	162,0;	0,0;	0,0
265,7837219238281;	171,0;	0,0;	0,0
265,8200378417969;	186,0;	0,0;	0,0
265,85638427734375;	169,5;	0,0;	0,0
265,8927307128906;	165,0;	0,0;	0,0
265,92901611328125;	149,0;	0,0;	0,0
265,96533203125;	166,0;	0,0;	0,0
266,0016174316406;	175,0;	0,0;	0,0
266,03790283203125;	173,25;	0,0;	0,0
266,0741882324219;	172,0;	0,0;	0,0
266,1104431152344;	166,0;	0,0;	0,0
266,1466979980469;	183,0;	0,0;	0,0
266,1829528808594;	193,0;	0,0;	0,0
266,21923828125;	172,0;	0,0;	0,0
266,2554626464844;	171,0;	0,0;	0,0
266,2917175292969;	191,0;	0,0;	0,0
266,32794189453125;	177,5;	0,0;	0,0
266,3641662597656;	204,0;	0,0;	0,0
266,4004211425781;	350,0;	0,0;	0,0
266,4366149902344;	440,0;	0,0;	0,0
266,4728088378906;	234,5;	0,0;	0,0
266,5090026855469;	198,75;	0,0;	0,0
266,5451965332031;	203,5;	0,0;	0,0
266,5814208984375;	303,5;	0,0;	0,0
266,6175842285156;	461,5;	0,0;	0,0
266,65374755859375;	395,25;	0,0;	0,0
266,6899108886719;	224,75;	0,0;	0,0
266,7261047363281;	186,75;	0,0;	0,0
266,7622375488281;	171,25;	0,0;	0,0
266,7983703613281;	160,75;	0,0;	0,0
266,83453369140625;	186,5;	0,0;	0,0
266,8706359863281;	168,75;	0,0;	0,0
266,90679931640625;	183,75;	0,0;	0,0
266,9429016113281;	166,5;	0,0;	0,0
266,97900390625;	169,75;	0,0;	0,0
267,01513671875;	154,75;	0,0;	0,0
267,05120849609375;	163,75;	0,0;	0,0
267,08734130859375;	171,75;	0,0;	0,0
267,1234130859375;	177,25;	0,0;	0,0
267,1594543457031;	163,75;	0,0;	0,0
267,1955871582031;	176,75;	0,0;	0,0
267,2315979003906;	172,25;	0,0;	0,0
267,2677001953125;	163,25;	0,0;	0,0
267,3037414550781;	145,0;	0,0;	0,0
267,3397521972656;	171,25;	0,0;	0,0
267,3758239746094;	164,75;	0,0;	0,0
267,4118347167969;	162,5;	0,0;	0,0
267,4479064941406;	183,0;	0,0;	0,0
267,48388671875;	170,5;	0,0;	0,0
267,5199279785156;	162,5;	0,0;	0,0
267,555908203125;	184,75;	0,0;	0,0
267,5918884277344;	162,75;	0,0;	0,0
267,6279296875;	176,5;	0,0;	0,0
267,66387939453125;	148,25;	0,0;	0,0
267,69989013671875;	172,75;	0,0;	0,0
267,73583984375;	161,75;	0,0;	0,0
267,7718200683594;	181,75;	0,0;	0,0
267,8077697753906;	190,75;	0,0;	0,0
267,8437194824219;	258,5;	0,0;	0,0
267,8796691894531;	316,75;	0,0;	0,0
267,9156188964844;	196,25;	0,0;	0,0
267,9515686035156;	168,75;	0,0;	0,0
267,9874572753906;	180,75;	0,0;	0,0
268,02337646484375;	171,75;	0,0;	0,0
268,0592956542969;	188,25;	0,0;	0,0
268,0951843261719;	187,0;	0,0;	0,0
268,131103515625;	187,75;	0,0;	0,0
268,1669616699219;	161,25;	0,0;	0,0
268,2028503417969;	177,25;	0,0;	0,0
268,2387390136719;	182,5;	0,0;	0,0
268,2746276855469;	170,5;	0,0;	0,0
268,3105163574219;	164,75;	0,0;	0,0
268,3463439941406;	196,0;	0,0;	0,0
268,3822021484375;	207,5;	0,0;	0,0
268,41802978515625;	292,75;	0,0;	0,0
268,453857421875;	315,25;	0,0;	0,0
268,4897155761719;	199,75;	0,0;	0,0
268,5255126953125;	171,5;	0,0;	0,0
268,5613098144531;	152,25;	0,0;	0,0
268,59716796875;	175,75;	0,0;	0,0
268,6329345703125;	170,5;	0,0;	0,0
268,66876220703125;	156,75;	0,0;	0,0
268,7045593261719;	163,25;	0,0;	0,0
268,7403259277344;	168,5;	0,0;	0,0
268,7760925292969;	179,75;	0,0;	0,0
268,8118591308594;	174,25;	0,0;	0,0
268,84765625;	240,25;	0,0;	0,0
268,88336181640625;	269,0;	0,0;	0,0
268,9191589355469;	234,75;	0,0;	0,0
268,95489501953125;	211,75;	0,0;	0,0
268,9906005859375;	180,5;	0,0;	0,0
269,0263366699219;	157,5;	0,0;	0,0
269,06207275390625;	175,0;	0,0;	0,0
269,0977783203125;	186,25;	0,0;	0,0
269,13348388671875;	181,25;	0,0;	0,0
269,1692199707031;	209,75;	0,0;	0,0
269,20489501953125;	283,75;	0,0;	0,0
269,2405700683594;	341,5;	0,0;	0,0
269,2762451171875;	199,5;	0,0;	0,0
269,3119201660156;	172,5;	0,0;	0,0
269,34759521484375;	173,75;	0,0;	0,0
269,3832702636719;	190,75;	0,0;	0,0
269,41888427734375;	197,75;	0,0;	0,0
269,45458984375;	190,25;	0,0;	0,0
269,4902038574219;	213,25;	0,0;	0,0
269,5258483886719;	229,75;	0,0;	0,0
269,56146240234375;	221,75;	0,0;	0,0
269,5970764160156;	227,75;	0,0;	0,0
269,6327209472656;	193,0;	0,0;	0,0
269,6683044433594;	177,0;	0,0;	0,0
269,70391845703125;	201,25;	0,0;	0,0
269,739501953125;	182,25;	0,0;	0,0
269,77508544921875;	176,25;	0,0;	0,0
269,8106689453125;	194,5;	0,0;	0,0
269,84625244140625;	200,0;	0,0;	0,0
269,8818054199219;	238,0;	0,0;	0,0
269,9173583984375;	192,0;	0,0;	0,0
269,9529113769531;	159,0;	0,0;	0,0
269,98846435546875;	156,25;	0,0;	0,0
270,0240173339844;	170,0;	0,0;	0,0
270,0595397949219;	167,5;	0,0;	0,0
270,0950622558594;	149,5;	0,0;	0,0
270,1305847167969;	175,5;	0,0;	0,0
270,16607666015625;	170,5;	0,0;	0,0
270,2015686035156;	183,5;	0,0;	0,0
270,2370910644531;	173,25;	0,0;	0,0
270,2725830078125;	160,25;	0,0;	0,0
270,3080749511719;	182,75;	0,0;	0,0
270,3435363769531;	315,25;	0,0;	0,0
270,3790283203125;	298,25;	0,0;	0,0
270,41448974609375;	183,0;	0,0;	0,0
270,4499206542969;	184,0;	0,0;	0,0
270,4853820800781;	182,25;	0,0;	0,0
270,5208435058594;	179,5;	0,0;	0,0
270,5562744140625;	210,5;	0,0;	0,0
270,5917053222656;	262,0;	0,0;	0,0
270,62713623046875;	336,5;	0,0;	0,0
270,66253662109375;	230,5;	0,0;	0,0
270,69793701171875;	214,25;	0,0;	0,0
270,7333679199219;	154,75;	0,0;	0,0
270,7687683105469;	192,5;	0,0;	0,0
270,8041076660156;	220,75;	0,0;	0,0
270,8395080566406;	252,25;	0,0;	0,0
270,8748779296875;	218,0;	0,0;	0,0
270,9102783203125;	168,25;	0,0;	0,0
270,94561767578125;	168,75;	0,0;	0,0
270,98095703125;	171,75;	0,0;	0,0
271,016357421875;	206,0;	0,0;	0,0
271,0516662597656;	201,0;	0,0;	0,0
271,0870056152344;	196,5;	0,0;	0,0
271,122314453125;	326,75;	0,0;	0,0
271,15765380859375;	347,75;	0,0;	0,0
271,1929626464844;	221,0;	0,0;	0,0
271,228271484375;	188,5;	0,0;	0,0
271,2635498046875;	169,75;	0,0;	0,0
271,2988586425781;	191,25;	0,0;	0,0
271,3341369628906;	238,25;	0,0;	0,0
271,36944580078125;	471,5;	0,0;	0,0
271,4046936035156;	776,75;	0,0;	0,0
271,4399719238281;	416,75;	0,0;	0,0
271,4752197265625;	219,5;	0,0;	0,0
271,5104675292969;	202,5;	0,0;	0,0
271,5457458496094;	220,75;	0,0;	0,0
271,58099365234375;	289,25;	0,0;	0,0
271,6161804199219;	213,25;	0,0;	0,0
271,65142822265625;	173,25;	0,0;	0,0
271,6866455078125;	171,25;	0,0;	0,0
271,7218322753906;	195,25;	0,0;	0,0
271,7570495605469;	247,0;	0,0;	0,0
271,792236328125;	338,5;	0,0;	0,0
271,82745361328125;	570,0;	0,0;	0,0
271,8626403808594;	966,5;	0,0;	0,0
271,8977966308594;	588,0;	0,0;	0,0
271,9329833984375;	270,0;	0,0;	0,0
271,9681396484375;	237,25;	0,0;	0,0
272,0032653808594;	284,5;	0,0;	0,0
272,0384216308594;	619,75;	0,0;	0,0
272,0735778808594;	545,5;	0,0;	0,0
272,10870361328125;	208,0;	0,0;	0,0
272,1438293457031;	207,5;	0,0;	0,0
272,178955078125;	197,25;	0,0;	0,0
272,2140808105469;	179,25;	0,0;	0,0
272,2491760253906;	202,75;	0,0;	0,0
272,2843017578125;	286,5;	0,0;	0,0
272,31939697265625;	436,75;	0,0;	0,0
272,3544921875;	310,0;	0,0;	0,0
272,3895568847656;	217,0;	0,0;	0,0
272,4245910644531;	275,25;	0,0;	0,0
272,4596862792969;	388,75;	0,0;	0,0
272,4947509765625;	234,75;	0,0;	0,0
272,5298156738281;	215,5;	0,0;	0,0
272,56488037109375;	259,0;	0,0;	0,0
272,5998840332031;	266,5;	0,0;	0,0
272,6349182128906;	245,25;	0,0;	0,0
